"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1890","E3",2023-04-10,"Leyton Orient","Harrogate",2,2,"D",2,0,"H",1.58,3.92,6.74,"2-0","2-2",14,7,7,3,0,2,0,0,7,4,11,9,4,11,20,"7-4","Y","Y","Y",2,0,4,20,0,80,220,44,880
"1901","E3",2023-04-15,"Harrogate","Doncaster",2,2,"D",0,1,"A",1.88,3.56,4.5,"0-1","2-2",18,7,11,3,1,1,0,0,11,4,12,4,4,15,16,"11-4","Y","Y","Y",2,0,4,20,100,80,300,60,1200
"1912","E3",2023-04-18,"Harrogate","Walsall",3,0,"H",1,0,"H",2.33,3.19,3.43,"1-0","3-0",7,4,11,2,0,0,0,0,2,2,14,4,3,4,18,"2-2","Y","Y","N",0,0,3,0,0,0,0,12,0
"1927","E3",2023-04-22,"Northampton","Harrogate",3,1,"H",3,1,"H",1.78,3.69,4.77,"3-1","3-1",11,4,12,3,2,0,0,0,7,7,12,11,4,14,23,"7-7","Y","Y","Y",2,0,4,20,0,80,280,56,1120
"1933","E3",2023-04-25,"Newport County","Harrogate",2,3,"A",1,2,"A",1.97,3.41,4.29,"1-2","2-3",19,4,6,4,3,1,0,0,8,1,8,15,5,9,23,"8-1","Y","Y","Y",4,0,5,40,300,200,360,45,1800
"1943","E3",2023-04-29,"Mansfield","Harrogate",1,2,"A",0,2,"A",1.5,4.44,6.83,"0-2","1-2",31,5,9,2,1,1,0,0,7,1,10,5,3,8,15,"7-1","Y","Y","N",2,0,3,20,100,60,160,24,480
"1879","E3",2023-04-07,"Rochdale","Walsall",4,2,"H",2,1,"H",3.1,3.24,2.49,"2-1","4-2",13,5,14,4,0,2,0,0,4,5,4,6,6,9,10,"4-5","Y","Y","Y",2,0,6,20,0,120,180,54,1080
"1891","E3",2023-04-10,"Mansfield","Rochdale",1,1,"D",1,1,"D",1.65,4.02,5.52,"1-1","1-1",20,7,6,1,1,2,0,0,12,1,10,8,2,13,18,"12-1","Y","N","N",3,0,2,30,200,60,390,26,780
"1903","E3",2023-04-15,"Rochdale","Bradford",0,3,"A",0,1,"A",3.63,3.47,2.13,"0-1","0-3",9,1,13,5,0,1,0,0,1,4,12,8,3,5,20,"1-4","Y","Y","N",1,0,3,10,0,30,50,15,150
"1914","E3",2023-04-18,"Rochdale","Tranmere",2,2,"D",0,1,"A",2.43,3.25,3.19,"0-1","2-2",14,4,10,5,1,1,0,0,6,5,8,11,4,11,19,"6-5","Y","Y","Y",2,0,4,20,100,80,220,44,880
"1928","E3",2023-04-22,"Stockport","Rochdale",1,0,"H",1,0,"H",1.34,5.09,10.56,"1-0","1-0",17,1,1,0,2,1,0,0,8,0,10,7,1,8,17,"8-0","N","N","N",3,0,1,30,200,30,240,8,240
"1945","E3",2023-04-29,"Rochdale","Sutton",4,1,"H",2,1,"H",3.2,3.51,2.3,"2-1","4-1",16,6,7,1,1,2,0,1,6,4,8,14,5,10,22,"6-4","Y","Y","Y",3,1,5,55,450,275,550,50,2750
"13","E3",2023-04-29,"Rochdale","Sutton",4,1,"H",2,1,"H",3.2,3.51,2.3,"2-1","4-1",16,6,7,1,1,2,0,1,6,4,8,14,5,10,22,"6-4","Y","Y","Y",3,1,3.66666666666667,23.75,120.833333333333,91.25,245.833333333333,36.5,946.666666666667
