"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1096","E3",2023-12-22,"Crewe","Barrow",1,3,"A",0,1,"A",2.61,3.43,2.79,"0-1","1-3",7,3,11,6,4,4,0,0,5,2,12,10,4,7,22,"5-2","Y","Y","Y",8,0,4,80,1600,320,560,28,2240
"1116","E3",2023-12-26,"Walsall","Crewe",2,0,"H",1,0,"H",2.17,3.66,3.33,"1-0","2-0",15,5,15,4,1,5,0,0,5,4,9,11,2,9,20,"5-4","Y","N","N",6,0,2,60,500,120,540,18,1080
"1124","E3",2023-12-29,"Newport County","Crewe",1,1,"D",0,0,"D",2.25,3.71,3.13,"0-0","1-1",19,3,22,4,0,1,0,0,7,5,10,6,2,12,16,"7-5","Y","N","N",1,0,2,10,0,20,120,24,240
"1132","E3",2024-01-01,"Crewe","Bradford",1,0,"H",1,0,"H",3.12,3.74,2.24,"1-0","1-0",4,1,16,4,5,2,0,0,1,8,12,18,1,9,30,"1-8","N","N","N",7,0,1,70,1000,70,630,9,630
"1144","E3",2024-01-06,"Mansfield","Crewe",0,1,"A",0,1,"A",1.45,4.97,6.73,"0-1","0-1",21,3,12,3,2,2,0,0,12,5,7,8,1,17,15,"12-5","N","N","N",4,0,1,40,400,40,680,17,680
"1150","E3",2024-01-13,"Crewe","Swindon",2,1,"H",1,1,"D",1.93,4,3.73,"1-1","2-1",11,5,11,3,3,3,0,0,3,8,7,9,3,11,16,"3-8","Y","Y","N",6,0,3,60,900,180,660,33,1980
"1097","E3",2023-12-22,"Doncaster","Bradford",1,3,"A",1,2,"A",3.12,3.26,2.47,"1-2","1-3",7,2,13,5,1,1,0,0,9,4,9,13,4,13,22,"9-4","Y","Y","Y",2,0,4,20,100,80,260,52,1040
"1109","E3",2023-12-26,"Bradford","Morecambe",2,2,"D",0,2,"A",1.7,3.88,5.25,"0-2","2-2",17,6,7,2,2,3,0,0,5,5,7,9,4,10,16,"5-5","Y","Y","Y",5,0,4,50,600,200,500,40,2000
"1119","E3",2023-12-29,"Bradford","Stockport",0,0,"D",0,0,"D",3.29,3.34,2.32,"0-0","0-0",8,1,10,1,2,2,0,0,6,3,16,7,0,9,23,"6-3","N","N","N",4,0,0,40,400,0,360,0,0
"11321","E3",2024-01-01,"Crewe","Bradford",1,0,"H",1,0,"H",3.12,3.74,2.24,"1-0","1-0",4,1,16,4,5,2,0,0,1,8,12,18,1,9,30,"1-8","N","N","N",7,0,1,70,1000,70,630,9,630
"1143","E3",2024-01-06,"Bradford","Crawley Town",2,4,"A",0,1,"A",1.74,3.94,4.82,"0-1","2-4",20,8,13,6,1,2,0,0,10,3,6,11,6,13,17,"10-3","Y","Y","Y",3,0,6,30,200,180,390,78,2340
"1148","E3",2024-01-13,"Colchester","Bradford",1,1,"D",0,1,"A",3.73,3.63,2.04,"0-1","1-1",6,3,22,3,0,0,0,0,2,8,5,11,2,10,16,"2-8","Y","N","N",0,0,2,0,0,0,0,20,0
"13","E3",2024-01-13,"Colchester","Bradford",1,1,"D",0,1,"A",3.73,3.63,2.04,"0-1","1-1",6,3,22,3,0,0,0,0,2,8,5,11,2,10,16,"2-8","Y","N","N",0,0,2.5,44.1666666666667,558.333333333333,106.666666666667,444.166666666667,27.3333333333333,1071.66666666667
