"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1816","E3",2024-03-23,"Doncaster","Forest Green",2,0,"H",0,0,"D",2.13,3.42,3.66,"0-0","2-0",14,6,3,0,2,2,0,0,3,0,10,13,2,3,23,"3-0","Y","N","N",4,0,2,40,400,80,120,6,240
"1829","E3",2024-03-29,"Forest Green","Stockport",0,3,"A",0,2,"A",5.79,3.98,1.61,"0-2","0-3",1,0,14,5,2,0,0,0,2,5,11,8,3,7,19,"2-5","Y","Y","N",2,0,3,20,0,60,140,21,420
"1836","E3",2024-04-01,"Crewe","Forest Green",0,3,"A",0,3,"A",1.78,3.83,4.56,"0-3","0-3",22,5,9,6,3,3,0,0,8,2,11,9,3,10,20,"8-2","Y","Y","N",6,0,3,60,900,180,600,30,1800
"1851","E3",2024-04-06,"Forest Green","Milton Keynes Dons",0,2,"A",0,1,"A",4.58,3.91,1.76,"0-1","0-2",3,0,14,4,2,1,0,0,4,6,15,9,2,10,24,"4-6","Y","N","N",3,0,2,30,200,60,300,20,600
"1861","E3",2024-04-09,"Mansfield","Forest Green",1,0,"H",1,0,"H",1.34,5.48,8.83,"1-0","1-0",18,7,4,2,3,1,0,0,5,6,14,8,1,11,22,"5-6","N","N","N",4,0,1,40,300,40,440,11,440
"1876","E3",2024-04-13,"Wrexham","Forest Green",6,0,"H",4,0,"H",1.36,5.3,8.32,"4-0","6-0",21,8,4,4,0,2,0,0,6,0,9,12,6,6,21,"6-0","Y","Y","Y",2,0,6,20,0,120,120,36,720
"1814","E3",2024-03-23,"Barrow","Newport County",1,0,"H",1,0,"H",1.79,3.7,4.85,"1-0","1-0",18,3,8,2,1,2,0,0,5,4,7,12,1,9,19,"5-4","N","N","N",3,0,1,30,200,30,270,9,270
"1827","E3",2024-03-29,"Colchester","Newport County",2,1,"H",0,1,"A",2.02,3.67,3.68,"0-1","2-1",19,7,3,2,2,2,0,0,10,1,13,15,3,11,28,"10-1","Y","Y","N",4,0,3,40,400,120,440,33,1320
"1839","E3",2024-04-01,"Newport County","Crawley Town",0,4,"A",0,2,"A",2.55,3.55,2.76,"0-2","0-4",10,4,10,7,1,3,0,0,6,5,10,15,4,11,25,"6-5","Y","Y","Y",4,0,4,40,300,160,440,44,1760
"1852","E3",2024-04-06,"Grimsby","Newport County",1,0,"H",1,0,"H",1.87,3.73,4.19,"1-0","1-0",17,6,4,2,2,2,0,0,8,1,12,12,1,9,24,"8-1","N","N","N",4,0,1,40,400,40,360,9,360
"1863","E3",2024-04-09,"Newport County","Accrington",1,3,"A",1,1,"D",2.77,3.48,2.56,"1-1","1-3",8,2,18,6,2,0,1,0,3,1,12,9,4,4,21,"3-1","Y","Y","Y",2,1,4,45,0,180,180,16,720
"1871","E3",2024-04-13,"Newport County","Tranmere",1,2,"A",1,2,"A",3,3.63,2.33,"1-2","1-2",10,4,15,5,2,2,0,0,0,10,12,14,3,10,26,"0-10","Y","Y","N",4,0,3,40,400,120,400,30,1200
"13","E3",2024-04-13,"Newport County","Tranmere",1,2,"A",1,2,"A",3,3.63,2.33,"1-2","1-2",10,4,15,5,2,2,0,0,0,10,12,14,3,10,26,"0-10","Y","Y","N",4,0,2.75,37.0833333333333,291.666666666667,99.1666666666667,317.5,22.0833333333333,820.833333333333
