"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"2929","I2",2023-12-02,"Cosenza","Ternana",1,3,"A",0,0,"D",2.19,3.44,3.55,"0-0","1-3",18,6,16,7,2,4,1,0,11,4,14,9,4,15,23,"11-4","Y","Y","Y",6,1,4,85,1800,340,1275,60,5100
"2940","I2",2023-12-09,"Cittadella","Cosenza",2,0,"H",2,0,"H",2.11,3.26,4.03,"2-0","2-0",13,3,11,5,3,5,0,0,3,1,16,15,2,4,31,"3-1","Y","N","N",8,0,2,80,1500,160,320,8,640
"2955","I2",2023-12-16,"Cosenza","Parma",0,0,"D",0,0,"D",3.94,3.56,2.02,"0-0","0-0",13,1,11,2,6,4,0,1,5,4,7,18,0,9,25,"5-4","N","N","N",10,1,0,125,3900,0,1125,0,0
"2964","I2",2023-12-23,"Bari","Cosenza",0,0,"D",0,0,"D",2.22,3.08,3.95,"0-0","0-0",16,4,14,2,5,4,0,1,7,7,15,19,0,14,34,"7-7","N","N","N",9,1,0,115,3250,0,1610,0,0
"2971","I2",2023-12-26,"Cosenza","Como",1,2,"A",1,1,"D",2.82,3.13,2.83,"1-1","1-2",4,2,10,6,3,2,0,0,6,3,16,17,3,9,33,"6-3","Y","Y","N",5,0,3,50,600,150,450,27,1350
"2985","I2",2024-01-14,"Cremonese","Cosenza",1,0,"H",0,0,"D",1.63,3.98,6.02,"0-0","1-0",12,6,7,4,3,5,0,0,11,2,7,14,1,13,21,"11-2","N","N","N",8,0,1,80,1500,80,1040,13,1040
"2933","I2",2023-12-02,"Venezia","Ascoli",3,1,"H",2,0,"H",1.83,3.59,4.92,"2-0","3-1",23,6,17,4,1,3,0,0,6,4,13,12,4,10,25,"6-4","Y","Y","Y",4,0,4,40,300,160,400,40,1600
"2941","I2",2023-12-09,"Cremonese","Venezia",1,0,"H",0,0,"D",1.89,3.47,4.13,"0-0","1-0",9,2,13,4,4,2,1,0,3,6,12,13,1,9,25,"3-6","N","N","N",6,1,1,85,1300,85,765,9,765
"2953","I2",2023-12-16,"Venezia","Sudtirol",2,3,"A",2,1,"H",1.68,3.69,5.98,"2-1","2-3",9,3,10,3,3,3,1,0,6,2,9,12,5,8,21,"6-2","Y","Y","Y",6,1,5,85,1650,425,680,40,3400
"2962","I2",2023-12-23,"Venezia","Lecco",2,2,"D",0,1,"A",1.64,4.13,5.65,"0-1","2-2",10,5,6,2,2,3,0,1,3,1,12,12,4,4,24,"3-1","Y","Y","Y",5,1,4,75,1100,300,300,16,1200
"2972","I2",2023-12-26,"FeralpiSalo","Venezia",2,2,"D",1,1,"D",4.17,3.5,1.99,"1-1","2-2",8,3,11,4,2,2,0,0,3,4,12,13,4,7,25,"3-4","Y","Y","Y",4,0,4,40,400,160,280,28,1120
"2987","I2",2024-01-14,"Venezia","Sampdoria",5,3,"H",2,1,"H",2.14,3.35,3.58,"2-1","5-3",17,8,7,3,3,4,0,1,1,2,15,11,8,3,26,"1-2","Y","Y","Y",7,1,8,95,1950,760,285,24,2280
"13","I2",2024-01-14,"Venezia","Sampdoria",5,3,"H",2,1,"H",2.14,3.35,3.58,"2-1","5-3",17,8,7,3,3,4,0,1,1,2,15,11,8,3,26,"1-2","Y","Y","Y",7,1,3,79.5833333333333,1604.16666666667,218.333333333333,710.833333333333,22.0833333333333,1541.25
