"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"5203","I2",2024-04-05,"Bari","Cremonese",1,2,"A",0,1,"A",3.55,3.17,2.29,"0-1","1-2",12,6,15,5,5,3,0,0,7,2,13,9,3,9,22,"7-2","Y","Y","N",8,0,3,80,1500,240,720,27,2160
"5215","I2",2024-04-13,"Como","Bari",2,1,"H",1,0,"H",1.69,3.72,5.6,"1-0","2-1",14,6,12,4,1,5,0,0,3,4,11,13,3,7,24,"3-4","Y","Y","N",6,0,3,60,500,180,420,21,1260
"5226","I2",2024-04-20,"Bari","Pisa",1,1,"D",0,1,"A",2.67,2.95,3.13,"0-1","1-1",12,5,8,2,2,1,0,0,7,5,11,15,2,12,26,"7-5","Y","N","N",3,0,2,30,200,60,360,24,720
"5240","I2",2024-04-27,"Cosenza","Bari",4,1,"H",2,1,"H",2.1,3.11,4.22,"2-1","4-1",13,8,15,4,4,2,0,1,2,6,14,11,5,8,25,"2-6","Y","Y","Y",6,1,5,85,1800,425,680,40,3400
"5249","I2",2024-05-01,"Bari","Parma",1,1,"D",0,0,"D",3.67,3.28,2.19,"0-0","1-1",11,4,15,4,0,2,0,0,7,1,9,9,2,8,18,"7-1","Y","N","N",2,0,2,20,0,40,160,16,320
"5254","I2",2024-05-05,"Cittadella","Bari",1,1,"D",1,1,"D",2.52,3.15,2.89,"1-1","1-1",9,3,10,3,1,1,0,0,5,4,15,10,2,9,25,"5-4","Y","N","N",2,0,2,20,100,40,180,18,360
"5204","I2",2024-04-06,"Brescia","Pisa",3,1,"H",1,0,"H",2.77,3.04,2.91,"1-0","3-1",10,3,9,3,2,4,0,0,1,2,14,11,4,3,25,"1-2","Y","Y","Y",6,0,4,60,800,240,180,12,720
"5222","I2",2024-04-14,"Venezia","Brescia",2,0,"H",1,0,"H",1.71,3.69,5.53,"1-0","2-0",20,6,9,4,2,2,0,0,9,3,13,15,2,12,28,"9-3","Y","N","N",4,0,2,40,400,80,480,24,960
"5227","I2",2024-04-20,"Brescia","Ternana",0,0,"D",0,0,"D",2.01,3.51,3.97,"0-0","0-0",20,3,10,4,1,2,0,0,8,6,13,11,0,14,24,"8-6","N","N","N",3,0,0,30,200,0,420,0,0
"5235","I2",2024-04-27,"Brescia","Spezia",0,0,"D",0,0,"D",2.7,3.01,3.03,"0-0","0-0",14,1,10,2,1,2,0,0,5,5,17,18,0,10,35,"5-5","N","N","N",3,0,0,30,200,0,300,0,0
"5250","I2",2024-05-01,"FeralpiSalo","Brescia",2,2,"D",2,2,"D",2.81,3.04,2.88,"2-2","2-2",17,5,16,4,3,3,0,0,9,6,12,10,4,15,22,"9-6","Y","Y","Y",6,0,4,60,900,240,900,60,3600
"5253","I2",2024-05-05,"Brescia","Lecco",4,1,"H",2,0,"H",1.47,4.62,7.03,"2-0","4-1",21,9,16,5,2,4,0,0,5,4,11,13,5,9,24,"5-4","Y","Y","Y",6,0,5,60,800,300,540,45,2700
"13","I2",2024-05-05,"Brescia","Lecco",4,1,"H",2,0,"H",1.47,4.62,7.03,"2-0","4-1",21,9,16,5,2,4,0,0,5,4,11,13,5,9,24,"5-4","Y","Y","Y",6,0,2.66666666666667,47.9166666666667,616.666666666667,153.75,445,23.9166666666667,1350
