"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"5133","I2",2025-03-29,"Sassuolo","Reggiana",5,1,"H",4,1,"H",1.67,3.79,5.22,"4-1","5-1",14,6,10,3,2,3,0,0,3,2,10,15,6,5,25,"3-2","Y","Y","Y",5,0,6,50,600,300,250,30,1500
"5137","I2",2025-04-04,"Reggiana","Cremonese",1,2,"A",1,1,"D",4.12,3.06,2.15,"1-1","1-2",12,1,16,7,1,2,0,1,2,7,10,16,3,9,26,"2-7","Y","Y","N",3,1,3,55,450,165,495,27,1485
"5150","I2",2025-04-12,"Reggiana","Pisa",0,2,"A",0,2,"A",3.73,3.22,2.12,"0-2","0-2",8,1,13,3,7,3,1,0,3,2,15,18,2,5,33,"3-2","Y","N","N",10,1,2,125,2850,250,625,10,1250
"5161","I2",2025-04-25,"Reggiana","Cittadella",2,1,"H",0,0,"D",2.08,3.26,4.07,"0-0","2-1",10,3,14,3,2,3,0,0,4,4,20,18,3,8,38,"4-4","Y","Y","N",5,0,3,50,600,150,400,24,1200
"5170","I2",2025-05-01,"Modena","Reggiana",2,3,"A",2,1,"H",2.05,3.14,4.09,"2-1","2-3",8,1,14,5,2,5,1,0,1,8,8,17,5,9,25,"1-8","Y","Y","Y",7,1,5,95,2250,475,855,45,4275
"5183","I2",2025-05-04,"Reggiana","Spezia",2,1,"H",1,1,"D",3.75,2.73,2.39,"1-1","2-1",8,5,11,2,1,3,0,0,3,8,18,15,3,11,33,"3-8","Y","Y","N",4,0,3,40,300,120,440,33,1320
"5128","I2",2025-03-29,"Cosenza","Pisa",0,3,"A",0,3,"A",4.25,3.04,2.1,"0-3","0-3",1,0,14,5,3,1,2,0,0,5,6,15,3,5,21,"0-5","Y","Y","N",4,2,3,90,800,270,450,15,1350
"5142","I2",2025-04-05,"Pisa","Modena",1,2,"A",0,1,"A",1.81,3.41,4.86,"0-1","1-2",15,5,9,4,3,2,0,0,4,1,14,7,3,5,21,"4-1","Y","Y","N",5,0,3,50,600,150,250,15,750
"51501","I2",2025-04-12,"Reggiana","Pisa",0,2,"A",0,2,"A",3.73,3.22,2.12,"0-2","0-2",8,1,13,3,7,3,1,0,3,2,15,18,2,5,33,"3-2","Y","N","N",10,1,2,125,2850,250,625,10,1250
"5159","I2",2025-04-25,"Brescia","Pisa",1,2,"A",0,1,"A",3.58,3.23,2.25,"0-1","1-2",7,2,6,3,0,1,0,0,10,4,10,16,3,14,26,"10-4","Y","Y","N",1,0,3,10,0,30,140,42,420
"5172","I2",2025-05-01,"Pisa","Frosinone",1,0,"H",0,0,"D",1.93,3,5.01,"0-0","1-0",13,3,8,0,0,0,0,0,3,3,16,6,1,6,22,"3-3","N","N","N",0,0,1,0,0,0,0,6,0
"5177","I2",2025-05-04,"Bari","Pisa",1,0,"H",1,0,"H",3.82,2.79,2.32,"1-0","1-0",8,2,15,4,4,1,0,0,5,5,14,11,1,10,25,"5-5","N","N","N",5,0,1,50,400,50,500,10,500
"13","I2",2025-05-04,"Bari","Pisa",1,0,"H",1,0,"H",3.82,2.79,2.32,"1-0","1-0",8,2,15,4,4,1,0,0,5,5,14,11,1,10,25,"5-5","N","N","N",5,0,2.91666666666667,61.6666666666667,975,184.166666666667,419.166666666667,22.25,1275
