"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"2871","SP2",2024-02-25,"Amorebieta","Albacete",1,1,"D",0,1,"A",3.56,3.2,2.3,"0-1","1-1",21,5,10,0,3,6,0,0,6,4,12,17,2,10,29,"6-4","Y","N","N",9,0,2,90,1800,180,900,20,1800
"2873","SP2",2024-03-01,"Sp Gijon","Albacete",2,1,"H",1,1,"D",2.26,3.04,3.92,"1-1","2-1",20,6,6,3,3,1,0,1,10,1,8,12,3,11,20,"10-1","Y","Y","N",4,1,3,65,1050,195,715,33,2145
"2885","SP2",2024-03-09,"Albacete","Oviedo",1,2,"A",0,0,"D",2.47,3.12,3.31,"0-0","1-2",11,3,18,8,6,0,0,0,7,6,20,10,3,13,30,"7-6","Y","Y","N",6,0,3,60,0,180,780,39,2340
"2904","SP2",2024-03-17,"Elche","Albacete",3,2,"H",1,1,"D",1.72,3.61,5.75,"1-1","3-2",22,7,7,2,2,2,0,0,9,3,11,19,5,12,30,"9-3","Y","Y","Y",4,0,5,40,400,200,480,60,2400
"2917","SP2",2024-03-25,"Albacete","Ferrol",1,1,"D",1,0,"H",1.98,3.3,4.41,"1-0","1-1",9,4,16,5,1,1,0,0,5,3,14,9,2,8,23,"5-3","Y","N","N",2,0,2,20,100,40,160,16,320
"2923","SP2",2024-03-30,"Albacete","Huesca",1,1,"D",0,0,"D",2.21,2.95,4.11,"0-0","1-1",20,6,6,3,2,3,0,0,10,5,10,10,2,15,20,"10-5","Y","N","N",5,0,2,50,600,100,750,30,1500
"2872","SP2",2024-02-26,"Mirandes","Huesca",0,3,"A",0,0,"D",2.33,2.9,3.85,"0-0","0-3",8,0,10,6,3,5,0,0,4,5,8,19,3,9,27,"4-5","Y","Y","N",8,0,3,80,1500,240,720,27,2160
"2880","SP2",2024-03-03,"Tenerife","Mirandes",2,1,"H",2,0,"H",1.95,3.23,4.82,"2-0","2-1",17,5,8,3,4,4,0,0,9,4,15,11,3,13,26,"9-4","Y","Y","N",8,0,3,80,1600,240,1040,39,3120
"2886","SP2",2024-03-09,"Mirandes","Eldense",3,1,"H",1,0,"H",2.44,2.89,3.35,"1-0","3-1",8,4,11,3,2,0,0,0,2,6,12,13,4,8,25,"2-6","Y","Y","Y",2,0,4,20,0,80,160,32,640
"2902","SP2",2024-03-17,"Leganes","Mirandes",4,0,"H",3,0,"H",1.78,3.3,6.08,"3-0","4-0",12,7,9,3,0,2,0,0,8,3,3,9,4,11,12,"8-3","Y","Y","Y",2,0,4,20,0,80,220,44,880
"2915","SP2",2024-03-24,"Mirandes","Zaragoza",0,0,"D",0,0,"D",2.82,2.74,3.2,"0-0","0-0",12,3,10,3,3,2,0,0,5,3,11,9,0,8,20,"5-3","N","N","N",5,0,0,50,600,0,400,0,0
"2920","SP2",2024-03-30,"Andorra","Mirandes",1,0,"H",0,0,"D",1.93,3.25,4.75,"0-0","1-0",9,2,8,5,1,2,0,0,4,6,11,17,1,10,28,"4-6","N","N","N",3,0,1,30,200,30,300,10,300
"13","SP2",2024-03-30,"Andorra","Mirandes",1,0,"H",0,0,"D",1.93,3.25,4.75,"0-0","1-0",9,2,8,5,1,2,0,0,4,6,11,17,1,10,28,"4-6","N","N","N",3,0,2.66666666666667,50.4166666666667,654.166666666667,130.416666666667,552.083333333333,29.1666666666667,1467.08333333333
