"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1393","SP2",2023-10-30,"Burgos","Zaragoza",1,1,"D",0,1,"A",2.55,2.99,3.26,"0-1","1-1",10,2,8,5,2,2,0,0,4,1,17,16,2,5,33,"4-1","Y","N","N",4,0,2,40,400,80,200,10,400
"1403","SP2",2023-11-05,"Eldense","Burgos",2,0,"H",1,0,"H",2.42,2.97,3.6,"1-0","2-0",15,5,9,2,2,2,0,0,7,7,11,8,2,14,19,"7-7","Y","N","N",4,0,2,40,400,80,560,28,1120
"1410","SP2",2023-11-12,"Burgos","Alcorcon",4,2,"H",0,2,"A",2.14,3.16,4.1,"0-2","4-2",15,7,9,3,1,0,0,0,5,2,14,7,6,7,21,"5-2","Y","Y","Y",1,0,6,10,0,60,70,42,420
"1421","SP2",2023-11-19,"Ferrol","Burgos",1,1,"D",0,0,"D",2.13,3.09,3.79,"0-0","1-1",13,5,9,2,1,5,0,0,3,4,13,11,2,7,24,"3-4","Y","N","N",6,0,2,60,500,120,420,14,840
"1428","SP2",2023-11-25,"Burgos","Andorra",0,0,"D",0,0,"D",2.21,3.29,3.68,"0-0","0-0",11,2,7,1,1,1,0,0,3,3,7,13,0,6,20,"3-3","N","N","N",2,0,0,20,100,0,120,0,0
"1447","SP2",2023-12-03,"Amorebieta","Burgos",0,1,"A",0,1,"A",2.73,2.96,2.86,"0-1","0-1",14,3,6,4,2,0,0,0,7,6,10,7,1,13,17,"7-6","N","N","N",2,0,1,20,0,20,260,13,260
"1388","SP2",2023-10-29,"Mirandes","Cartagena",2,1,"H",0,0,"D",2.37,3.37,3.23,"0-0","2-1",13,4,14,5,0,3,0,0,4,5,9,14,3,9,23,"4-5","Y","Y","N",3,0,3,30,0,90,270,27,810
"1396","SP2",2023-11-04,"Levante","Mirandes",2,2,"D",1,1,"D",1.83,3.7,4.7,"1-1","2-2",10,5,10,4,4,3,2,0,2,6,19,11,4,8,30,"2-6","Y","Y","Y",7,2,4,120,2700,480,960,32,3840
"1408","SP2",2023-11-11,"Mirandes","Ferrol",1,2,"A",0,2,"A",2.53,3.04,3.3,"0-2","1-2",17,7,10,3,1,1,0,0,6,2,4,12,3,8,16,"6-2","Y","Y","N",2,0,3,20,100,60,160,24,480
"1422","SP2",2023-11-19,"Eldense","Mirandes",2,2,"D",1,1,"D",2.2,3.19,3.48,"1-1","2-2",20,6,7,3,1,1,0,0,7,1,21,14,4,8,35,"7-1","Y","Y","Y",2,0,4,20,100,80,160,32,640
"1434","SP2",2023-11-26,"Mirandes","Oviedo",2,1,"H",1,0,"H",3.33,2.98,2.55,"1-0","2-1",10,6,8,2,3,3,0,0,5,2,7,15,3,7,22,"5-2","Y","Y","N",6,0,3,60,900,180,420,21,1260
"1446","SP2",2023-12-03,"Mirandes","Santander",0,0,"D",0,0,"D",2.53,3.33,3.02,"0-0","0-0",13,5,12,3,4,4,0,0,9,10,14,17,0,19,31,"9-10","N","N","N",8,0,0,80,1600,0,1520,0,0
"13","SP2",2023-12-03,"Mirandes","Santander",0,0,"D",0,0,"D",2.53,3.33,3.02,"0-0","0-0",13,5,12,3,4,4,0,0,9,10,14,17,0,19,31,"9-10","N","N","N",8,0,2.5,43.3333333333333,566.666666666667,104.166666666667,426.666666666667,20.25,839.166666666667
