"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1860","SP2",2023-11-25,"Eibar","Levante",3,1,"H",1,1,"D",1.72,3.81,5.23,"1-1","3-1",20,7,12,7,3,1,0,0,10,3,12,12,4,13,24,"10-3","Y","Y","Y",4,0,4,40,300,160,520,52,2080
"1871","SP2",2023-12-02,"Levante","Valladolid",2,1,"H",2,1,"H",2.59,3.19,3.05,"2-1","2-1",19,7,11,3,4,3,0,0,12,6,16,13,3,18,29,"12-6","Y","Y","N",7,0,3,70,1200,210,1260,54,3780
"1881","SP2",2023-12-09,"Sp Gijon","Levante",0,0,"D",0,0,"D",1.98,3.53,4.15,"0-0","0-0",12,3,8,2,7,4,1,0,5,3,9,14,0,8,23,"5-3","N","N","N",11,1,0,135,3800,0,1080,0,0
"1896","SP2",2023-12-17,"Levante","Huesca",2,1,"H",2,0,"H",2.14,3.18,4.05,"2-0","2-1",12,6,5,1,2,3,0,1,10,0,21,14,3,10,35,"10-0","Y","Y","N",5,1,3,75,1100,225,750,30,2250
"1904","SP2",2023-12-20,"Zaragoza","Levante",2,2,"D",2,0,"H",2.25,3.14,3.77,"2-0","2-2",16,4,9,5,2,2,0,0,5,2,12,9,4,7,21,"5-2","Y","Y","Y",4,0,4,40,400,160,280,28,1120
"1913","SP2",2024-01-13,"Levante","Albacete",3,2,"H",2,0,"H",2.48,3.21,3.2,"2-0","3-2",13,8,11,4,1,0,0,0,5,3,19,18,5,8,37,"5-3","Y","Y","Y",1,0,5,10,0,50,80,40,400
"1858","SP2",2023-11-25,"Santander","Villarreal B",2,0,"H",1,0,"H",1.75,4.03,4.77,"1-0","2-0",10,4,7,0,3,4,0,0,4,3,17,20,2,7,37,"4-3","Y","N","N",7,0,2,70,1200,140,490,14,980
"1875","SP2",2023-12-03,"Mirandes","Santander",0,0,"D",0,0,"D",2.53,3.33,3.02,"0-0","0-0",13,5,12,3,4,4,0,0,9,10,14,17,0,19,31,"9-10","N","N","N",8,0,0,80,1600,0,1520,0,0
"1884","SP2",2023-12-10,"Santander","Oviedo",2,2,"D",1,2,"A",2.5,3.1,3.29,"1-2","2-2",10,5,16,3,4,3,0,0,6,8,18,14,4,14,32,"6-8","Y","Y","Y",7,0,4,70,1200,280,980,56,3920
"1890","SP2",2023-12-16,"Eldense","Santander",3,3,"D",0,2,"A",2.36,3.22,3.12,"0-2","3-3",13,6,8,4,2,2,0,0,8,3,11,7,6,11,18,"8-3","Y","Y","Y",4,0,6,40,400,240,440,66,2640
"1901","SP2",2023-12-19,"Santander","Andorra",2,0,"H",1,0,"H",2.44,3.21,3.27,"1-0","2-0",17,12,9,3,5,4,0,1,6,4,16,14,2,10,30,"6-4","Y","N","N",9,1,2,115,3250,230,1150,20,2300
"1911","SP2",2024-01-12,"Eibar","Santander",2,0,"H",1,0,"H",1.74,3.87,5.04,"1-0","2-0",14,6,9,2,2,1,0,0,2,6,18,14,2,8,32,"2-6","Y","N","N",3,0,2,30,200,60,240,16,480
"13","SP2",2024-01-12,"Eibar","Santander",2,0,"H",1,0,"H",1.74,3.87,5.04,"1-0","2-0",14,6,9,2,2,1,0,0,2,6,18,14,2,8,32,"2-6","Y","N","N",3,0,2.91666666666667,64.5833333333333,1220.83333333333,146.25,732.5,31.3333333333333,1662.5
