"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1858","SP2",2023-11-25,"Santander","Villarreal B",2,0,"H",1,0,"H",1.75,4.03,4.77,"1-0","2-0",10,4,7,0,3,4,0,0,4,3,17,20,2,7,37,"4-3","Y","N","N",7,0,2,70,1200,140,490,14,980
"1875","SP2",2023-12-03,"Mirandes","Santander",0,0,"D",0,0,"D",2.53,3.33,3.02,"0-0","0-0",13,5,12,3,4,4,0,0,9,10,14,17,0,19,31,"9-10","N","N","N",8,0,0,80,1600,0,1520,0,0
"1884","SP2",2023-12-10,"Santander","Oviedo",2,2,"D",1,2,"A",2.5,3.1,3.29,"1-2","2-2",10,5,16,3,4,3,0,0,6,8,18,14,4,14,32,"6-8","Y","Y","Y",7,0,4,70,1200,280,980,56,3920
"1890","SP2",2023-12-16,"Eldense","Santander",3,3,"D",0,2,"A",2.36,3.22,3.12,"0-2","3-3",13,6,8,4,2,2,0,0,8,3,11,7,6,11,18,"8-3","Y","Y","Y",4,0,6,40,400,240,440,66,2640
"1901","SP2",2023-12-19,"Santander","Andorra",2,0,"H",1,0,"H",2.44,3.21,3.27,"1-0","2-0",17,12,9,3,5,4,0,1,6,4,16,14,2,10,30,"6-4","Y","N","N",9,1,2,115,3250,230,1150,20,2300
"1911","SP2",2024-01-12,"Eibar","Santander",2,0,"H",1,0,"H",1.74,3.87,5.04,"1-0","2-0",14,6,9,2,2,1,0,0,2,6,18,14,2,8,32,"2-6","Y","N","N",3,0,2,30,200,60,240,16,480
"1864","SP2",2023-11-26,"Tenerife","Cartagena",1,1,"D",0,1,"A",1.88,3.32,5.04,"0-1","1-1",15,5,7,3,3,4,0,0,6,1,14,12,2,7,26,"6-1","Y","N","N",7,0,2,70,1200,140,490,14,980
"1868","SP2",2023-12-02,"Cartagena","Sp Gijon",1,0,"H",0,0,"D",3.19,3.09,2.39,"0-0","1-0",19,10,6,1,1,3,0,0,6,3,11,11,1,9,22,"6-3","N","N","N",4,0,1,40,300,40,360,9,360
"1883","SP2",2023-12-10,"Elche","Cartagena",1,2,"A",1,0,"H",1.74,3.7,5.38,"1-0","1-2",12,2,7,4,3,4,0,0,8,5,10,18,3,13,28,"8-5","Y","Y","N",7,0,3,70,1200,210,910,39,2730
"1892","SP2",2023-12-16,"Cartagena","Burgos",0,3,"A",0,1,"A",2.37,3.03,3.31,"0-1","0-3",9,1,10,5,5,1,0,0,2,2,14,9,3,4,23,"2-2","Y","Y","N",6,0,3,60,500,180,240,12,720
"1907","SP2",2023-12-21,"Huesca","Cartagena",3,0,"H",3,0,"H",2.21,3.08,3.98,"3-0","3-0",7,6,12,4,0,1,0,0,4,8,11,9,3,12,20,"4-8","Y","Y","N",1,0,3,10,0,30,120,36,360
"1919","SP2",2024-01-14,"Cartagena","Villarreal B",4,1,"H",0,1,"A",2.21,3.36,3.59,"0-1","4-1",19,6,11,2,3,2,0,0,10,6,14,12,5,16,26,"10-6","Y","Y","Y",5,0,5,50,600,250,800,80,4000
"13","SP2",2024-01-14,"Cartagena","Villarreal B",4,1,"H",0,1,"A",2.21,3.36,3.59,"0-1","4-1",19,6,11,2,3,2,0,0,10,6,14,12,5,16,26,"10-6","Y","Y","Y",5,0,2.75,58.75,970.833333333333,150,645,30.1666666666667,1622.5
