"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"183","F1",2023-01-14,"Lyon","Strasbourg",1,2,"A",1,2,"A",1.63,4.38,5.49,"1-2","1-2",28,7,8,6,1,3,0,0,14,2,10,16,3,16,26,"14-2","Y","Y","N",4,0,"Lyon-Strasbourg",106,3,36,40,300,120,640,1440,48,108,576,1696,1920
"198","F1",2023-01-29,"Strasbourg","Toulouse",1,2,"A",1,1,"D",2.39,3.49,3.17,"1-1","1-2",11,2,10,3,2,2,1,0,4,2,14,10,3,6,24,"4-2","Y","Y","N",4,1,"Strasbourg-Toulouse",96,3,0,65,900,195,390,0,18,0,0,576,1170
"210","F1",2023-02-01,"Rennes","Strasbourg",3,0,"H",2,0,"H",1.58,4.29,6.29,"2-0","3-0",6,3,3,0,0,1,0,0,4,0,12,13,3,4,25,"4-0","Y","Y","N",1,0,"Rennes-Strasbourg",75,3,71,10,0,30,40,710,12,213,284,300,120
"218","F1",2023-02-05,"Strasbourg","Montpellier",2,0,"H",2,0,"H",2.16,3.37,3.82,"2-0","2-0",6,2,11,0,3,1,1,0,4,7,11,16,2,11,27,"4-7","Y","N","N",4,1,"Strasbourg-Montpellier",46,2,40,65,550,130,715,2600,22,80,440,506,1430
"226","F1",2023-02-12,"Lille","Strasbourg",2,0,"H",2,0,"H",1.49,4.51,7.57,"2-0","2-0",14,10,5,0,1,2,0,0,5,4,13,13,2,9,26,"5-4","Y","N","N",3,0,"Lille-Strasbourg",51,2,18,30,200,60,270,540,18,36,162,459,540
"233","F1",2023-02-18,"Strasbourg","Angers",2,1,"H",2,0,"H",1.88,3.64,4.58,"2-0","2-1",18,5,10,3,3,3,0,0,4,5,14,16,3,9,30,"4-5","Y","Y","N",6,0,"Strasbourg-Angers",129,3,46,60,900,180,540,2760,27,138,414,1161,1620
"246","F1",2023-02-26,"Clermont","Strasbourg",1,1,"D",0,1,"A",2.65,3.24,2.98,"0-1","1-1",11,4,12,6,1,4,0,0,7,2,17,25,2,9,42,"7-2","Y","N","N",5,0,"Clermont-Strasbourg",99,2,38,50,400,100,450,1900,18,76,342,891,900
"188","F1",2023-01-15,"Toulouse","Brest",1,1,"D",0,1,"A",2.03,3.62,3.93,"0-1","1-1",16,7,17,5,2,2,0,0,10,5,16,12,2,15,28,"10-5","Y","N","N",4,0,"Toulouse-Brest",83,2,21,40,400,80,600,840,30,42,315,1245,1200
"196","F1",2023-01-29,"Brest","Angers",4,0,"H",2,0,"H",2.16,3.51,3.65,"2-0","4-0",9,7,8,1,0,2,0,0,4,5,10,17,4,9,27,"4-5","Y","Y","Y",2,0,"Brest-Angers",191,4,66,20,0,80,180,1320,36,264,594,1719,720
"207","F1",2023-02-01,"Lyon","Brest",0,0,"D",0,0,"D",1.54,4.71,6.04,"0-0","0-0",28,8,8,1,0,0,0,0,15,2,10,13,0,17,23,"15-2","N","N","N",0,0,"Lyon-Brest",0,0,0,0,0,0,0,0,0,0,0,0,0
"219","F1",2023-02-05,"Brest","Lens",1,1,"D",0,0,"D",4.67,3.79,1.83,"0-0","1-1",16,3,20,7,4,2,0,0,11,5,15,9,2,16,24,"11-5","Y","N","N",6,0,"Brest-Lens",137,2,46,60,800,120,960,2760,32,92,736,2192,1920
"227","F1",2023-02-12,"Montpellier","Brest",3,0,"H",2,0,"H",2.41,3.39,3.2,"2-0","3-0",16,7,10,2,1,2,0,0,4,3,15,20,3,7,35,"4-3","Y","Y","N",3,0,"Montpellier-Brest",75,3,55,30,200,90,210,1650,21,165,385,525,630
"235","F1",2023-02-19,"Brest","Monaco",1,2,"A",0,1,"A",4.63,3.99,1.79,"0-1","1-2",13,3,10,3,1,2,0,0,5,5,7,10,3,10,17,"5-5","Y","Y","N",3,0,"Brest-Monaco",198,3,48,30,200,90,300,1440,30,144,480,1980,900
"241","F1",2023-02-24,"Lille","Brest",2,1,"H",0,1,"A",1.37,5.25,8.91,"0-1","2-1",18,4,3,0,2,2,0,1,11,2,8,11,3,13,19,"11-2","Y","Y","N",4,1,"Lille-Brest",148,3,25,65,900,195,845,1625,39,75,325,1924,2535
"15","F1",2023-02-24,"Lille","Brest",2,1,"H",0,1,"A",1.37,5.25,8.91,"0-1","2-1",18,4,3,0,2,2,0,1,11,2,8,11,3,13,19,"11-2","Y","Y","N",4,1,"Lille-Brest",102.428571428571,2.5,36.4285714285714,40.3571428571429,410.714285714286,105,438.571428571429,1398.92857142857,25.0714285714286,102.357142857143,360.928571428571,1083.85714285714,1114.64285714286
