"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","ligueone_goalmins","n","ligueone_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1191","F1","2022-10-23","Nice","Nantes",1,1,"D",0,0,"D",1.91,3.66,4.4,"0-0","1-1",11,5,11,4,3,4,0,2,7,3,9,9,2,10,18,"7-3","Y","N","N",7,2,"Nice-Nantes",139,2,43,120,2700,240,1200,5160,20,86,430,1390,2400
"129","F1","2022-10-30","Lorient","Nice",1,2,"A",1,0,"H",2.58,3.47,2.89,"1-0","1-2",14,8,16,5,0,1,0,0,8,3,7,7,3,11,14,"8-3","Y","Y","N",1,0,"Lorient-Nice",148,3,55,10,0,30,110,550,33,165,605,1628,330
"136","F1","2022-11-06","Nice","Brest",1,0,"H",0,0,"D",1.85,3.82,4.47,"0-0","1-0",14,9,12,2,1,1,0,0,2,6,6,11,1,8,17,"2-6","N","N","N",2,0,"Nice-Brest",54,1,24,20,100,20,160,480,8,24,192,432,160
"141","F1","2022-11-11","Lyon","Nice",1,1,"D",0,1,"A",1.79,4.01,4.6,"0-1","1-1",9,3,13,3,1,0,0,0,3,4,7,7,2,7,14,"3-4","Y","N","N",1,0,"Lyon-Nice",127,2,39,10,0,20,70,390,14,78,273,889,140
"160","F1","2022-12-29","Nice","Lens",0,0,"D",0,0,"D",3.25,3.06,2.58,"0-0","0-0",9,5,10,2,2,3,0,0,4,6,11,18,0,10,29,"4-6","N","N","N",5,0,"Nice-Lens",0,0,0,50,600,0,500,0,0,0,0,0,0
"170","F1","2023-01-02","Rennes","Nice",2,1,"H",1,1,"D",1.84,3.95,4.4,"1-1","2-1",20,5,7,3,1,1,0,0,5,2,16,7,3,7,23,"5-2","Y","Y","N",2,0,"Rennes-Nice",115,3,32,20,100,60,140,640,21,96,224,805,420
"177","F1","2023-01-11","Nice","Montpellier",6,1,"H",2,0,"H",1.85,3.73,4.68,"2-0","6-1",16,10,4,2,1,1,0,0,3,4,16,17,7,7,33,"3-4","Y","Y","Y",2,0,"Nice-Montpellier",428,7,117,20,100,140,140,2340,49,819,819,2996,980
"187","F1","2023-01-15","Reims","Nice",0,0,"D",0,0,"D",2.53,3.37,3.03,"0-0","0-0",13,2,6,4,1,1,0,0,5,3,5,5,0,8,10,"5-3","N","N","N",2,0,"Reims-Nice",0,0,0,20,100,0,160,0,0,0,0,0,0
"194","F1","2023-01-29","Nice","Lille",1,0,"H",1,0,"H",2.98,3.35,2.58,"1-0","1-0",12,6,16,7,3,2,0,0,5,7,12,11,1,12,23,"5-7","N","N","N",5,0,"Nice-Lille",34,1,24,50,600,50,600,1200,12,24,288,408,600
"206","F1","2023-02-01","Lens","Nice",0,1,"A",0,0,"D",1.75,3.66,5.58,"0-0","0-1",9,4,14,6,0,2,0,0,5,3,12,8,1,8,20,"5-3","N","N","N",2,0,"Lens-Nice",57,1,0,20,0,20,160,0,8,0,0,456,160
"220","F1","2023-02-05","Marseille","Nice",1,3,"A",0,2,"A",1.73,3.9,5.27,"0-2","1-3",22,5,14,8,0,1,0,0,9,1,10,5,4,10,15,"9-1","Y","Y","Y",1,0,"Marseille-Nice",227,4,0,10,0,40,100,0,40,0,0,2270,400
"221","F1","2023-02-10","Nice","Ajaccio",3,0,"H",1,0,"H",1.61,3.91,6.84,"1-0","3-0",11,3,6,3,1,0,0,0,5,5,9,7,3,10,16,"5-5","Y","Y","N",1,0,"Nice-Ajaccio",162,3,0,10,0,30,100,0,30,0,0,1620,300
"232","F1","2023-02-18","Nice","Reims",0,0,"D",0,0,"D",2.17,3.42,3.72,"0-0","0-0",16,1,10,2,1,1,0,0,9,0,9,13,0,9,22,"9-0","N","N","N",2,0,"Nice-Reims",0,0,0,20,100,0,180,0,0,0,0,0,0
"249","F1","2023-02-26","Monaco","Nice",0,3,"A",0,3,"A",2.06,3.65,3.78,"0-3","0-3",15,4,12,7,0,1,0,0,5,3,8,12,3,8,20,"5-3","Y","Y","N",1,0,"Monaco-Nice",77,3,37,10,0,30,80,370,24,111,296,616,240
"251","F1","2023-03-03","Nice","Auxerre",1,1,"D",1,1,"D",1.66,3.84,5.97,"1-1","1-1",17,5,3,1,0,1,0,0,8,0,10,12,2,8,22,"8-0","Y","N","N",1,0,"Nice-Auxerre",81,2,31,10,0,20,80,310,16,62,248,648,160
"53","F1","2023-03-03","Nice","Auxerre",1,1,"D",1,1,"D",1.66,3.84,5.97,"1-1","1-1",17,5,3,1,0,1,0,0,8,0,10,12,2,8,22,"8-0","Y","N","N",1,0,"Nice-Auxerre",115.884615384615,2.25,41.1538461538462,38.3653846153846,423.557692307692,77.6923076923077,369.807692307692,1472.69230769231,21.0961538461538,143.692307692308,407.961538461538,1078.42307692308,749.615384615385
