"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4425","F2",2025-03-28,"Martigues","Ajaccio",2,0,"H",2,0,"H",3.16,3.11,2.4,"2-0","2-0",10,4,18,4,1,2,0,0,0,10,14,13,2,10,27,"0-10","Y","N","N",3,0,2,30,200,60,300,20,600
"4436","F2",2025-04-04,"Rodez","Martigues",1,0,"H",0,0,"D",1.45,4.92,6.55,"0-0","1-0",11,6,8,0,0,1,0,1,5,3,9,13,1,8,22,"5-3","N","N","N",1,1,1,35,0,35,280,8,280
"4442","F2",2025-04-11,"Martigues","Metz",1,4,"A",1,3,"A",8.23,4.65,1.41,"1-3","1-4",14,4,14,8,3,1,0,0,1,5,7,8,5,6,15,"1-5","Y","Y","Y",4,0,5,40,300,200,240,30,1200
"4452","F2",2025-04-18,"Caen","Martigues",0,3,"A",0,2,"A",1.58,4.24,5.19,"0-2","0-3",19,3,10,6,1,2,0,0,10,2,13,14,3,12,27,"10-2","Y","Y","N",3,0,3,30,200,90,360,36,1080
"4461","F2",2025-04-25,"Guingamp","Martigues",2,1,"H",1,0,"H",1.44,4.97,6.74,"1-0","2-1",14,2,14,6,1,2,0,0,6,3,12,16,3,9,28,"6-3","Y","Y","N",3,0,3,30,200,90,270,27,810
"4475","F2",2025-05-02,"Martigues","Paris FC",1,1,"D",0,0,"D",5.56,3.7,1.65,"0-0","1-1",12,4,16,7,2,1,0,0,2,1,12,17,2,3,29,"2-1","Y","N","N",3,0,2,30,200,60,90,6,180
"4427","F2",2025-03-28,"Pau FC","Annecy",1,0,"H",0,0,"D",2.13,3.18,3.67,"0-0","1-0",5,4,7,3,1,4,0,0,2,6,17,20,1,8,37,"2-6","N","N","N",5,0,1,50,400,50,400,8,400
"4438","F2",2025-04-05,"Lorient","Pau FC",5,0,"H",1,0,"H",1.41,4.73,6.95,"1-0","5-0",5,5,0,0,0,1,0,0,0,1,13,9,5,1,22,"0-1","Y","Y","Y",1,0,5,10,0,50,10,5,50
"4443","F2",2025-04-11,"Pau FC","Clermont",2,2,"D",1,1,"D",2.04,3.57,3.7,"1-1","2-2",22,11,7,3,1,3,0,0,7,5,14,13,4,12,27,"7-5","Y","Y","Y",4,0,4,40,300,160,480,48,1920
"4450","F2",2025-04-18,"Ajaccio","Pau FC",1,1,"D",0,1,"A",2.54,2.89,3.18,"0-1","1-1",15,6,13,3,0,2,0,0,9,3,12,10,2,12,22,"9-3","Y","N","N",2,0,2,20,0,40,240,24,480
"4467","F2",2025-04-26,"Pau FC","Metz",2,1,"H",0,0,"D",4.69,3.98,1.68,"0-0","2-1",18,5,17,5,1,5,0,0,6,6,7,10,3,12,17,"6-6","Y","Y","N",6,0,3,60,500,180,720,36,2160
"4469","F2",2025-05-02,"Amiens","Pau FC",4,2,"H",3,1,"H",2.98,3.73,2.24,"3-1","4-2",8,7,18,7,1,1,0,0,4,5,8,13,6,9,21,"4-5","Y","Y","Y",2,0,6,20,100,120,180,54,1080
"13","F2",2025-05-02,"Amiens","Pau FC",4,2,"H",3,1,"H",2.98,3.73,2.24,"3-1","4-2",8,7,18,7,1,1,0,0,4,5,8,13,6,9,21,"4-5","Y","Y","Y",2,0,3.08333333333333,32.9166666666667,200,94.5833333333333,297.5,25.1666666666667,853.333333333333
