"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4149","F2",2024-03-02,"Bastia","Grenoble",1,0,"H",1,0,"H",2.56,3.1,3.13,"1-0","1-0",14,4,7,2,4,1,0,0,4,5,17,8,1,9,25,"4-5","N","N","N",5,0,1,50,400,50,450,9,450
"4163","F2",2024-03-09,"Troyes","Bastia",2,0,"H",1,0,"H",2.74,3.16,2.86,"1-0","2-0",10,5,12,3,3,1,0,1,2,3,17,12,2,5,29,"2-3","Y","N","N",4,1,2,65,1050,130,325,10,650
"4169","F2",2024-03-16,"Bastia","St Etienne",0,4,"A",0,2,"A",2.95,3.18,2.63,"0-2","0-4",10,3,14,9,2,1,0,0,4,5,19,12,4,9,31,"4-5","Y","Y","Y",3,0,4,30,200,120,270,36,1080
"4182","F2",2024-03-30,"Laval","Bastia",1,2,"A",0,0,"D",2.14,3.11,4.01,"0-0","1-2",18,10,6,3,3,3,0,0,6,4,13,14,3,10,27,"6-4","Y","Y","N",6,0,3,60,900,180,600,30,1800
"4189","F2",2024-04-06,"Bastia","Dunkerque",1,1,"D",1,0,"H",2.11,3.17,3.99,"1-0","1-1",6,4,10,3,2,1,0,0,2,3,20,13,2,5,33,"2-3","Y","N","N",3,0,2,30,200,60,150,10,300
"4197","F2",2024-04-13,"Bordeaux","Bastia",2,3,"A",1,3,"A",2.01,3.49,3.95,"1-3","2-3",17,5,5,4,2,1,0,0,10,0,8,14,5,10,22,"10-0","Y","Y","Y",3,0,5,30,200,150,300,50,1500
"4146","F2",2024-03-02,"Paris FC","St Etienne",0,0,"D",0,0,"D",2.62,3.26,2.9,"0-0","0-0",7,3,11,3,1,2,0,0,6,6,11,17,0,12,28,"6-6","N","N","N",3,0,0,30,200,0,360,0,0
"4160","F2",2024-03-09,"Caen","Paris FC",0,1,"A",0,0,"D",2.47,3.06,3.32,"0-0","0-1",9,1,16,2,0,2,0,0,2,5,9,17,1,7,26,"2-5","N","N","N",2,0,1,20,0,20,140,7,140
"4172","F2",2024-03-16,"Paris FC","Ajaccio",2,0,"H",0,0,"D",2.15,2.98,4.28,"0-0","2-0",10,4,12,5,2,1,0,0,5,3,13,15,2,8,28,"5-3","Y","N","N",3,0,2,30,200,60,240,16,480
"4178","F2",2024-03-30,"Bordeaux","Paris FC",3,3,"D",1,2,"A",2.39,3.24,3.21,"1-2","3-3",16,7,12,7,3,4,0,0,3,3,11,24,6,6,35,"3-3","Y","Y","Y",7,0,6,70,1200,420,420,36,2520
"4192","F2",2024-04-06,"Paris FC","Grenoble",2,1,"H",0,1,"A",1.99,3.23,4.36,"0-1","2-1",18,3,7,1,0,2,0,0,3,4,4,11,3,7,15,"3-4","Y","Y","N",2,0,3,20,0,60,140,21,420
"4203","F2",2024-04-13,"Troyes","Paris FC",1,2,"A",0,1,"A",3.29,3.13,2.41,"0-1","1-2",14,4,10,4,1,3,0,0,5,2,11,16,3,7,27,"5-2","Y","Y","N",4,0,3,40,300,120,280,21,840
"13","F2",2024-04-13,"Troyes","Paris FC",1,2,"A",0,1,"A",3.29,3.13,2.41,"0-1","1-2",14,4,10,4,1,3,0,0,5,2,11,16,3,7,27,"5-2","Y","Y","N",4,0,2.66666666666667,39.5833333333333,404.166666666667,114.166666666667,306.25,20.5,848.333333333333
