"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"3369","F2",2023-01-31,"Laval","Dijon",1,0,"H",0,0,"D",2.86,3.02,2.84,"0-0","1-0",18,7,9,2,1,3,0,0,5,5,12,11,1,10,23,"5-5","N","N","N",4,0,1,40,300,40,400,10,400
"3375","F2",2023-02-03,"Dijon","Niort",0,1,"A",0,1,"A",2.03,3.3,4.2,"0-1","0-1",17,5,8,4,0,3,0,0,6,1,12,18,1,7,30,"6-1","N","N","N",3,0,1,30,0,30,210,7,210
"3384","F2",2023-02-11,"St Etienne","Dijon",2,0,"H",2,0,"H",1.87,3.67,4.4,"2-0","2-0",8,2,9,3,1,1,0,0,6,7,12,10,2,13,22,"6-7","Y","N","N",2,0,2,20,100,40,260,26,520
"3397","F2",2023-02-18,"Dijon","Metz",0,0,"D",0,0,"D",3.37,3.31,2.3,"0-0","0-0",7,2,10,2,2,3,0,0,3,5,14,17,0,8,31,"3-5","N","N","N",5,0,0,50,600,0,400,0,0
"3411","F2",2023-02-25,"Valenciennes","Dijon",2,2,"D",0,0,"D",2.49,3.03,3.31,"0-0","2-2",12,5,11,5,1,2,0,0,3,5,11,17,4,8,28,"3-5","Y","Y","Y",3,0,4,30,200,120,240,32,960
"3417","F2",2023-03-04,"Dijon","Grenoble",1,0,"H",1,0,"H",2.39,3.07,3.47,"1-0","1-0",10,3,8,2,2,3,0,0,6,6,14,12,1,12,26,"6-6","N","N","N",5,0,1,50,600,50,600,12,600
"33691","F2",2023-01-31,"Laval","Dijon",1,0,"H",0,0,"D",2.86,3.02,2.84,"0-0","1-0",18,7,9,2,1,3,0,0,5,5,12,11,1,10,23,"5-5","N","N","N",4,0,1,40,300,40,400,10,400
"3381","F2",2023-02-03,"Valenciennes","Laval",3,1,"H",2,0,"H",2.76,3.05,2.92,"2-0","3-1",12,10,10,3,0,3,0,0,4,3,9,12,4,7,21,"4-3","Y","Y","Y",3,0,4,30,0,120,210,28,840
"3388","F2",2023-02-11,"Laval","Annecy",1,1,"D",1,1,"D",2.22,3.12,3.81,"1-1","1-1",8,4,5,3,2,2,0,0,2,9,14,14,2,11,28,"2-9","Y","N","N",4,0,2,40,400,80,440,22,880
"3399","F2",2023-02-18,"Pau FC","Laval",0,1,"A",0,1,"A",2.55,3.05,3.2,"0-1","0-1",11,3,6,1,3,2,0,0,4,1,12,15,1,5,27,"4-1","N","N","N",5,0,1,50,600,50,250,5,250
"3405","F2",2023-02-25,"Laval","Quevilly Rouen",0,1,"A",0,0,"D",2.95,2.93,2.84,"0-0","0-1",7,1,12,5,4,2,0,0,3,3,12,19,1,6,31,"3-3","N","N","N",6,0,1,60,800,60,360,6,360
"3418","F2",2023-03-04,"Le Havre","Laval",2,1,"H",1,1,"D",1.72,3.42,6.09,"1-1","2-1",12,4,5,1,3,3,0,0,2,4,21,16,3,6,37,"2-4","Y","Y","N",6,0,3,60,900,180,360,18,1080
"13","F2",2023-03-04,"Le Havre","Laval",2,1,"H",1,1,"D",1.72,3.42,6.09,"1-1","2-1",12,4,5,1,3,3,0,0,2,4,21,16,3,6,37,"2-4","Y","Y","N",6,0,1.75,41.6666666666667,400,67.5,344.166666666667,14.6666666666667,541.666666666667
