"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"296","I1","2023-04-16","Lecce","Sampdoria",1,1,"D",1,0,"H",1.98,3.29,4.56,"1-0","1-1",30,11,8,2,1,4,0,0,11,8,16,12,2,19,28,"11-8","Y","N","N",5,0,"Lecce-Sampdoria",106,2,176,50,400,100,950,8800,38,352,3344,2014,1900
"308","I1","2023-04-23","Milan","Lecce",2,0,"H",1,0,"H",1.51,4.22,7.65,"1-0","2-0",8,5,9,4,1,0,0,0,4,2,6,10,2,6,16,"4-2","Y","N","N",1,0,"Milan-Lecce",114,2,34,10,0,20,60,340,12,68,204,684,120
"311","I1","2023-04-28","Lecce","Udinese",1,0,"H",0,0,"D",2.52,3.13,3.27,"0-0","1-0",15,3,10,3,4,2,0,0,7,4,21,12,1,11,33,"7-4","N","N","N",6,0,"Lecce-Udinese",62,1,27,60,800,60,660,1620,11,27,297,682,660
"322","I1","2023-05-03","Juventus","Lecce",2,1,"H",2,1,"H",1.6,3.9,6.74,"2-1","2-1",16,4,14,5,2,2,0,0,6,7,11,10,3,13,21,"6-7","Y","Y","N",4,0,"Juventus-Lecce",92,3,118,40,400,120,520,4720,39,354,1534,1196,1560
"337","I1","2023-05-07","Lecce","Verona",0,1,"A",0,0,"D",2.27,3.16,3.77,"0-0","0-1",15,2,9,3,2,5,0,0,4,4,11,13,1,8,24,"4-4","N","N","N",7,0,"Lecce-Verona",71,1,26,70,1000,70,560,1820,8,26,208,568,560
"341","I1","2023-05-12","Lazio","Lecce",2,2,"D",1,1,"D",1.73,3.66,5.79,"1-1","2-2",20,6,13,4,3,5,0,0,2,3,11,13,4,5,24,"2-3","Y","Y","Y",8,0,"Lazio-Lecce",220,4,0,80,1500,320,400,0,20,0,0,1100,1600
"292","I1","2023-04-14","Spezia","Lazio",0,3,"A",0,1,"A",5.47,3.65,1.75,"0-1","0-3",6,2,13,7,3,4,1,0,2,3,12,7,3,5,19,"2-3","Y","Y","N",7,1,"Spezia-Lazio",177,3,30,95,2200,285,475,2850,15,90,150,885,1425
"304","I1","2023-04-22","Sampdoria","Spezia",1,1,"D",1,0,"H",2.59,3.33,2.93,"1-0","1-1",13,3,19,7,1,1,0,0,9,9,9,11,2,18,20,"9-9","Y","N","N",2,0,"Sampdoria-Spezia",82,2,12,20,100,40,360,240,36,24,216,1476,720
"312","I1","2023-04-28","Spezia","Monza",0,2,"A",0,1,"A",2.88,3.3,2.69,"0-1","0-2",12,4,8,4,1,2,0,0,3,3,10,16,2,6,26,"3-3","Y","N","N",3,0,"Spezia-Monza",111,2,114,30,200,60,180,3420,12,228,684,666,360
"321","I1","2023-05-03","Atalanta","Spezia",3,2,"H",1,1,"D",1.4,5.18,7.98,"1-1","3-2",14,6,9,4,0,3,0,0,12,3,8,10,5,15,18,"12-3","Y","Y","Y",3,0,"Atalanta-Spezia",216,5,118,30,0,150,450,3540,75,590,1770,3240,2250
"333","I1","2023-05-06","Cremonese","Spezia",2,0,"H",1,0,"H",2.4,3.49,3.14,"1-0","2-0",9,4,18,8,0,2,0,0,3,13,9,6,2,16,15,"3-13","Y","N","N",2,0,"Cremonese-Spezia",118,2,14,20,0,40,320,280,32,28,224,1888,640
"343","I1","2023-05-13","Spezia","Milan",2,0,"H",0,0,"D",4.32,3.52,1.94,"0-0","2-0",14,4,14,3,1,1,0,0,6,9,15,11,2,15,26,"6-9","Y","N","N",2,0,"Spezia-Milan",160,2,0,20,100,40,300,0,30,0,0,2400,600
"13","I1","2023-05-13","Spezia","Milan",2,0,"H",0,0,"D",4.32,3.52,1.94,"0-0","2-0",14,4,14,3,1,1,0,0,6,9,15,11,2,15,26,"6-9","Y","N","N",2,0,"Spezia-Milan",127.416666666667,2.41666666666667,55.75,43.75,558.333333333333,108.75,436.25,2302.5,27.3333333333333,148.916666666667,719.25,1399.91666666667,1032.91666666667
