"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"286","I1",2023-04-08,"Atalanta","Bologna",0,2,"A",0,0,"D",1.7,3.92,5.33,"0-0","0-2",15,6,13,6,3,2,0,0,6,0,6,5,2,6,11,"6-0","Y","N","N",5,0,"Atalanta-Bologna",135,2,17,50,600,100,300,850,12,34,102,810,600
"300","I1",2023-04-17,"Fiorentina","Atalanta",1,1,"D",0,1,"A",2.41,3.62,2.97,"0-1","1-1",18,7,6,1,1,3,0,0,5,1,8,20,2,6,28,"5-1","Y","N","N",4,0,"Fiorentina-Atalanta",93,2,12,40,300,80,240,480,12,24,72,558,480
"310","I1",2023-04-24,"Atalanta","Roma",3,1,"H",1,0,"H",2.37,3.34,3.26,"1-0","3-1",7,4,14,1,3,1,0,0,3,4,15,11,4,7,26,"3-4","Y","Y","Y",4,0,"Atalanta-Roma",280,4,104,40,300,160,280,4160,28,416,728,1960,1120
"314","I1",2023-04-29,"Torino","Atalanta",1,2,"A",0,1,"A",3.03,3.35,2.51,"0-1","1-2",4,4,9,5,1,1,0,0,3,3,6,10,3,6,16,"3-3","Y","Y","N",2,0,"Torino-Atalanta",197,3,177,20,100,60,120,3540,18,531,1062,1182,360
"321","I1",2023-05-03,"Atalanta","Spezia",3,2,"H",1,1,"D",1.4,5.18,7.98,"1-1","3-2",14,6,9,4,0,3,0,0,12,3,8,10,5,15,18,"12-3","Y","Y","Y",3,0,"Atalanta-Spezia",216,5,118,30,0,150,450,3540,75,590,1770,3240,2250
"334","I1",2023-05-07,"Atalanta","Juventus",0,2,"A",0,0,"D",2.43,3.39,3.17,"0-0","0-2",24,1,10,5,1,2,0,0,7,3,13,16,2,10,29,"7-3","Y","N","N",3,0,"Atalanta-Juventus",146,2,52,30,200,60,300,1560,20,104,520,1460,600
"287","I1",2023-04-08,"Sampdoria","Cremonese",2,3,"A",1,1,"D",2.4,3.34,3.21,"1-1","2-3",13,9,17,4,2,3,0,0,3,3,14,15,5,6,29,"3-3","Y","Y","Y",5,0,"Sampdoria-Cremonese",291,5,126,50,600,250,300,6300,30,630,756,1746,1500
"296","I1",2023-04-16,"Lecce","Sampdoria",1,1,"D",1,0,"H",1.98,3.29,4.56,"1-0","1-1",30,11,8,2,1,4,0,0,11,8,16,12,2,19,28,"11-8","Y","N","N",5,0,"Lecce-Sampdoria",106,2,176,50,400,100,950,8800,38,352,3344,2014,1900
"304","I1",2023-04-22,"Sampdoria","Spezia",1,1,"D",1,0,"H",2.59,3.33,2.93,"1-0","1-1",13,3,19,7,1,1,0,0,9,9,9,11,2,18,20,"9-9","Y","N","N",2,0,"Sampdoria-Spezia",82,2,12,20,100,40,360,240,36,24,216,1476,720
"319","I1",2023-04-30,"Fiorentina","Sampdoria",5,0,"H",1,0,"H",1.33,5.55,9.75,"1-0","5-0",23,10,4,1,2,1,0,0,11,0,14,9,5,11,23,"11-0","Y","Y","Y",3,0,"Fiorentina-Sampdoria",337,5,158,30,200,150,330,4740,55,790,1738,3707,1650
"324","I1",2023-05-03,"Sampdoria","Torino",0,2,"A",0,1,"A",4.54,3.47,1.92,"0-1","0-2",7,0,12,4,3,2,1,0,2,3,13,11,2,5,24,"2-3","Y","N","N",5,1,"Sampdoria-Torino",121,2,15,75,1100,150,375,1125,10,30,75,605,750
"339","I1",2023-05-08,"Udinese","Sampdoria",2,0,"H",2,0,"H",1.53,4.46,6.48,"2-0","2-0",13,6,11,3,2,2,0,0,7,3,15,12,2,10,27,"7-3","Y","N","N",4,0,"Udinese-Sampdoria",0,0,0,40,400,80,400,0,20,0,0,0,800
"13","I1",2023-05-08,"Udinese","Sampdoria",2,0,"H",2,0,"H",1.53,4.46,6.48,"2-0","2-0",13,6,11,3,2,2,0,0,7,3,15,12,2,10,27,"7-3","Y","N","N",4,0,"Udinese-Sampdoria",167,2.83333333333333,80.5833333333333,39.5833333333333,358.333333333333,115,367.083333333333,2944.58333333333,29.5,293.75,865.25,1563.16666666667,1060.83333333333
