"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2025-03-31,"Verona","Parma",0,0,"D",0,0,"D",2.5,3.03,3.3,"0-0","0-0",6,0,10,1,2,1,0,0,5,5,11,9,0,10,20,"5-5","N","N","N",3,0,"Verona-Parma",0,0,0,30,200,0,300,0,0,0,0,0,0
"2","I1",2025-04-05,"Parma","Inter",2,2,"D",0,2,"A",6.73,4.5,1.5,"0-2","2-2",8,4,20,4,2,3,0,0,2,4,9,7,4,6,16,"2-4","Y","Y","Y",5,0,"Parma-Inter",189,4,72,50,600,200,300,3600,24,288,432,1134,1200
"3","I1",2025-04-13,"Fiorentina","Parma",0,0,"D",0,0,"D",1.72,3.74,5.33,"0-0","0-0",9,3,7,3,0,5,0,0,2,2,10,19,0,4,29,"2-2","N","N","N",5,0,"Fiorentina-Parma",0,0,0,50,0,0,200,0,0,0,0,0,0
"4","I1",2025-04-23,"Parma","Juventus",1,0,"H",1,0,"H",4.79,3.76,1.78,"1-0","1-0",6,3,16,2,2,3,0,0,4,9,9,10,1,13,19,"4-9","N","N","N",5,0,"Parma-Juventus",45,1,32,50,600,50,650,1600,13,32,416,585,650
"5","I1",2025-04-28,"Lazio","Parma",2,2,"D",0,1,"A",1.52,4.51,6.36,"0-1","2-2",14,7,7,5,1,3,0,0,5,1,12,11,4,6,23,"5-1","Y","Y","Y",4,0,"Lazio-Parma",212,4,52,40,300,160,240,2080,24,208,312,1272,960
"6","I1",2025-05-03,"Parma","Como",0,1,"A",0,0,"D",3.2,3.41,2.34,"0-0","0-1",13,3,13,4,1,1,0,0,5,5,16,14,1,10,30,"5-5","N","N","N",2,0,"Parma-Como",79,1,7,20,100,20,200,140,10,7,70,790,200
"7","I1",2025-03-29,"Venezia","Bologna",0,1,"A",0,0,"D",4.86,3.51,1.83,"0-0","0-1",6,3,13,4,4,1,0,0,2,3,14,21,1,5,35,"2-3","N","N","N",5,0,"Venezia-Bologna",49,1,7,50,400,50,250,350,5,7,35,245,250
"8","I1",2025-04-06,"Lecce","Venezia",1,1,"D",0,0,"D",2.36,3.07,3.53,"0-0","1-1",23,4,13,3,2,4,0,0,8,3,10,14,2,11,24,"8-3","Y","N","N",6,0,"Lecce-Venezia",115,2,31,60,800,120,660,1860,22,62,341,1265,1320
"9","I1",2025-04-12,"Venezia","Monza",1,0,"H",0,0,"D",1.75,3.77,5.01,"0-0","1-0",9,4,10,3,5,3,1,0,3,4,20,20,1,7,40,"3-4","N","N","N",8,1,"Venezia-Monza",72,1,18,105,2250,105,735,1890,7,18,126,504,735
"10","I1",2025-04-20,"Empoli","Venezia",2,2,"D",0,0,"D",2.31,3.06,3.66,"0-0","2-2",11,4,13,7,2,1,0,0,2,5,18,15,4,7,33,"2-5","Y","Y","Y",3,0,"Empoli-Venezia",298,4,34,30,200,120,210,1020,28,136,238,2086,840
"11","I1",2025-04-27,"Venezia","Milan",0,2,"A",0,1,"A",4.9,4.04,1.71,"0-1","0-2",15,2,12,2,1,0,0,0,7,2,14,13,2,9,27,"7-2","Y","N","N",1,0,"Venezia-Milan",95,2,18,10,0,20,90,180,18,36,162,855,180
"12","I1",2025-05-02,"Torino","Venezia",1,1,"D",0,1,"A",2.51,3.03,3.35,"0-1","1-1",19,4,7,3,1,0,0,0,5,1,7,18,2,6,25,"5-1","Y","N","N",1,0,"Torino-Venezia",113,2,81,10,0,20,60,810,12,162,486,678,120
"13","I1",2025-05-02,"Torino","Venezia",1,1,"D",0,1,"A",2.51,3.03,3.35,"0-1","1-1",19,4,7,3,1,0,0,0,5,1,7,18,2,6,25,"5-1","Y","N","N",1,0,"Torino-Venezia",105.583333333333,1.83333333333333,29.3333333333333,42.0833333333333,454.166666666667,72.0833333333333,324.583333333333,1127.5,13.5833333333333,79.6666666666667,218.166666666667,784.5,537.916666666667
