"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2024-08-18,"Verona","Napoli",3,0,"H",0,0,"D",4.99,3.67,1.78,"0-0","3-0",8,5,15,5,4,1,0,0,1,5,15,13,3,6,28,"1-5","Y","Y","N",5,0,"Verona-Napoli",215,3,84,50,400,150,300,4200,18,252,504,1290,900
"2","I1",2024-08-26,"Verona","Juventus",0,3,"A",0,2,"A",5.23,3.77,1.72,"0-2","0-3",7,1,7,5,2,0,0,0,4,1,8,8,3,5,16,"4-1","Y","Y","N",2,0,"Verona-Juventus",120,3,55,20,0,60,100,1100,15,165,275,600,300
"3","I1",2024-09-01,"Genoa","Verona",0,2,"A",0,0,"D",2.02,3.29,4.25,"0-0","0-2",11,1,10,3,2,6,0,0,3,1,8,16,2,4,24,"3-1","Y","N","N",8,0,"Genoa-Verona",119,2,49,80,1200,160,320,3920,8,98,196,476,640
"4","I1",2024-09-16,"Lazio","Verona",2,1,"H",2,1,"H",1.62,3.97,5.78,"2-1","2-1",14,7,7,2,2,2,0,0,9,6,13,10,3,15,23,"9-6","Y","Y","N",4,0,"Lazio-Verona",32,3,41,40,400,120,600,1640,45,123,615,480,1800
"5","I1",2024-09-20,"Verona","Torino",2,3,"A",1,2,"A",2.85,3.02,2.9,"1-2","2-3",8,2,16,3,3,1,1,0,5,6,10,8,5,11,18,"5-6","Y","Y","Y",4,1,"Verona-Torino",224,5,173,65,550,325,715,11245,55,865,1903,2464,3575
"6","I1",2024-08-18,"Verona","Napoli",3,0,"H",0,0,"D",4.99,3.67,1.78,"0-0","3-0",8,5,15,5,4,1,0,0,1,5,15,13,3,6,28,"1-5","Y","Y","N",5,0,"Verona-Napoli",215,3,84,50,400,150,300,4200,18,252,504,1290,900
"7","I1",2024-08-25,"Napoli","Bologna",3,0,"H",1,0,"H",1.94,3.62,4.11,"1-0","3-0",16,5,9,2,2,2,0,0,7,5,11,17,3,12,28,"7-5","Y","Y","N",4,0,"Napoli-Bologna",210,3,117,40,400,120,480,4680,36,351,1404,2520,1440
"8","I1",2024-08-31,"Napoli","Parma",2,1,"H",0,1,"A",1.5,4.66,6.48,"0-1","2-1",29,7,13,2,2,4,0,1,6,4,12,6,3,10,18,"6-4","Y","Y","N",6,1,"Napoli-Parma",199,3,123,85,1300,255,850,10455,30,369,1230,1990,2550
"9","I1",2024-09-15,"Cagliari","Napoli",0,4,"A",0,1,"A",4.43,3.73,1.83,"0-1","0-4",16,3,12,5,1,2,0,0,7,4,22,11,4,11,33,"7-4","Y","Y","Y",3,0,"Cagliari-Napoli",244,4,114,30,200,120,330,3420,44,456,1254,2684,1320
"10","I1",2024-09-21,"Juventus","Napoli",0,0,"D",0,0,"D",2.26,3.28,3.49,"0-0","0-0",9,1,8,1,1,0,0,0,4,3,10,13,0,7,23,"4-3","N","N","N",1,0,"Juventus-Napoli",0,0,0,10,0,0,70,0,0,0,0,0,0
"11","I1",2024-09-21,"Juventus","Napoli",0,0,"D",0,0,"D",2.26,3.28,3.49,"0-0","0-0",9,1,8,1,1,0,0,0,4,3,10,13,0,7,23,"4-3","N","N","N",1,0,"Juventus-Napoli",157.8,2.9,84,47,485,146,406.5,4486,26.9,293.1,788.5,1379.4,1342.5
