"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1387","I1","5/3/2023","Atalanta","Spezia",3,2,"H",1,1,"D",1.4,5.18,7.98,"1-Jan","2-Mar",14,6,9,4,0,3,0,0,12,3,8,10,5,15,18,"3-Dec","Y","Y","Y",3,0,"Atalanta-Spezia",216,5,118,30,0,150,450,3540,75,590,1770,3240,2250
"1400","I1","5/7/2023","Atalanta","Juventus",0,2,"A",0,0,"D",2.43,3.39,3.17,"0-0","0-2",24,1,10,5,1,2,0,0,7,3,13,16,2,10,29,"3-Jul","Y","N","N",3,0,"Atalanta-Juventus",146,2,52,30,200,60,300,1560,20,104,520,1460,600
"1408","I1","5/13/2023","Salernitana","Atalanta",1,0,"H",0,0,"D",4.89,4.24,1.69,"0-0","Jan-00",10,4,13,3,2,2,0,0,5,3,9,18,1,8,27,"3-May","N","N","N",4,0,"Salernitana-Atalanta",90,1,87,40,400,40,320,3480,8,87,696,720,320
"1419","I1","5/20/2023","Atalanta","Verona",3,1,"H",1,1,"D",1.59,4.26,5.97,"1-Jan","1-Mar",13,5,10,2,1,3,0,0,6,3,9,11,4,9,20,"3-Jun","Y","Y","Y",4,0,"Atalanta-Verona",148,4,190,40,300,160,360,7600,36,760,1710,1332,1440
"1431","I1","5/27/2023","Inter","Atalanta",3,2,"H",2,1,"H",1.86,3.91,4.24,"1-Feb","2-Mar",20,11,11,3,0,1,0,0,9,7,8,18,5,16,26,"7-Sep","Y","Y","Y",1,0,"Inter-Atalanta",207,5,235,10,0,50,160,2350,80,1175,3760,3312,800
"1442","I1","6/4/2023","Atalanta","Monza",5,2,"H",2,0,"H",1.6,4.49,5.24,"Feb-00","2-May",20,10,8,4,1,2,0,1,5,1,13,8,7,6,21,"1-May","Y","Y","Y",3,1,"Atalanta-Monza",432,7,112,55,450,385,330,6160,42,784,672,2592,2310
"1393","I1","5/3/2023","Monza","Roma",1,1,"D",1,1,"D",3.74,3.22,2.22,"1-Jan","1-Jan",8,4,14,8,3,4,0,1,4,3,13,15,2,7,28,"3-Apr","Y","N","N",7,1,"Monza-Roma",63,2,97,95,1950,190,665,9215,14,194,679,441,1330
"1401","I1","5/7/2023","Torino","Monza",1,1,"D",0,0,"D",2,3.41,4.38,"0-0","1-Jan",14,5,10,8,2,1,0,0,7,4,16,9,2,11,25,"4-Jul","Y","N","N",3,0,"Torino-Monza",132,2,26,30,200,60,330,780,22,52,286,1452,660
"1413","I1","5/14/2023","Monza","Napoli",2,0,"H",1,0,"H",4.93,3.91,1.75,"Jan-00","Feb-00",10,4,20,7,1,1,0,0,6,10,11,13,2,16,24,"10-Jun","Y","N","N",2,0,"Monza-Napoli",72,2,84,20,100,40,320,1680,32,168,1344,1152,640
"1417","I1","5/19/2023","Sassuolo","Monza",1,2,"A",1,0,"H",2.19,3.71,3.31,"Jan-00","2-Jan",13,4,16,5,2,5,1,0,6,3,10,17,3,9,27,"3-Jun","Y","Y","N",7,1,"Sassuolo-Monza",195,3,126,95,2250,285,855,11970,27,378,1134,1755,2565
"1434","I1","5/28/2023","Monza","Lecce",0,1,"A",0,0,"D",2.51,3.31,3.06,"0-0","0-1",5,1,9,1,2,3,0,0,1,3,11,20,1,4,31,"3-Jan","N","N","N",5,0,"Monza-Lecce",90,1,9,50,600,50,200,450,4,9,36,360,200
"14421","I1","6/4/2023","Atalanta","Monza",5,2,"H",2,0,"H",1.6,4.49,5.24,"Feb-00","2-May",20,10,8,4,1,2,0,1,5,1,13,8,7,6,21,"1-May","Y","Y","Y",3,1,"Atalanta-Monza",432,7,112,55,450,385,330,6160,42,784,672,2592,2310
"13","I1","6/4/2023","Atalanta","Monza",5,2,"H",2,0,"H",1.6,4.49,5.24,"Feb-00","2-May",20,10,8,4,1,2,0,1,5,1,13,8,7,6,21,"1-May","Y","Y","Y",3,1,"Atalanta-Monza",185.25,3.41666666666667,104,45.8333333333333,575,154.583333333333,385,4578.75,33.5,423.75,1106.58333333333,1700.66666666667,1285.41666666667
