"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2024-03-02,"Udinese","Salernitana",1,1,"D",1,1,"D",1.68,3.83,5.56,"1-1","1-1",18,5,17,1,6,1,1,0,5,6,13,13,2,11,26,"5-6","Y","N","N",7,1,"Udinese-Salernitana",55,2,45,95,850,190,1045,4275,22,90,495,605,2090
"2","I1",2024-03-09,"Cagliari","Salernitana",4,2,"H",2,0,"H",1.85,3.66,4.52,"2-0","4-2",12,7,12,5,1,2,0,0,5,4,16,11,6,9,27,"5-4","Y","Y","Y",3,0,"Cagliari-Salernitana",293,6,246,30,200,180,270,7380,54,1476,2214,2637,1620
"3","I1",2024-03-16,"Salernitana","Lecce",0,1,"A",0,1,"A",3.02,3.19,2.57,"0-1","0-1",15,6,17,4,4,3,0,0,7,1,9,18,1,8,27,"7-1","N","N","N",7,0,"Salernitana-Lecce",17,1,23,70,1200,70,560,1610,8,23,184,136,560
"4","I1",2024-04-01,"Bologna","Salernitana",3,0,"H",2,0,"H",1.3,5.59,11.37,"2-0","3-0",14,3,8,2,0,3,0,0,5,3,11,12,3,8,23,"5-3","Y","Y","N",3,0,"Bologna-Salernitana",148,3,85,30,0,90,240,2550,24,255,680,1184,720
"5","I1",2024-04-05,"Salernitana","Sassuolo",2,2,"D",0,2,"A",3.33,3.51,2.26,"0-2","2-2",5,2,16,5,4,3,0,0,4,9,10,13,4,13,23,"4-9","Y","Y","Y",7,0,"Salernitana-Sassuolo",223,4,168,70,1200,280,910,11760,52,672,2184,2899,3640
"6","I1",2024-04-12,"Lazio","Salernitana",4,1,"H",3,1,"H",1.35,5.28,9.85,"3-1","4-1",17,6,8,5,0,1,0,0,9,0,15,10,5,9,25,"9-0","Y","Y","Y",1,0,"Lazio-Salernitana",159,5,74,10,0,50,90,740,45,370,666,1431,450
"7","I1",2024-02-26,"Fiorentina","Lazio",2,1,"H",0,1,"A",2.32,3.19,3.46,"0-1","2-1",22,7,5,1,0,2,0,0,13,2,15,12,3,15,27,"13-2","Y","Y","N",2,0,"Fiorentina-Lazio",175,3,48,20,0,60,300,960,45,144,720,2625,900
"8","I1",2024-03-02,"Torino","Fiorentina",0,0,"D",0,0,"D",2.75,3.06,2.92,"0-0","0-0",8,2,14,3,2,4,1,0,4,5,13,13,0,9,26,"4-5","N","N","N",6,1,"Torino-Fiorentina",0,0,0,85,1800,0,765,0,0,0,0,0,0
"9","I1",2024-03-10,"Fiorentina","Roma",2,2,"D",1,0,"H",2.69,3.27,2.81,"1-0","2-2",15,5,10,5,2,5,0,0,8,2,10,15,4,10,25,"8-2","Y","Y","Y",7,0,"Fiorentina-Roma",235,4,90,70,1000,280,700,6300,40,360,900,2350,2800
"10","I1",2024-03-30,"Fiorentina","Milan",1,2,"A",0,0,"D",2.89,3.34,2.58,"0-0","1-2",17,7,14,10,2,3,0,0,7,5,8,12,3,12,20,"7-5","Y","Y","N",5,0,"Fiorentina-Milan",150,3,50,50,600,150,600,2500,36,150,600,1800,1800
"11","I1",2024-04-07,"Juventus","Fiorentina",1,0,"H",1,0,"H",1.87,3.5,4.64,"1-0","1-0",7,2,13,2,2,1,0,0,5,6,16,8,1,11,24,"5-6","N","N","N",3,0,"Juventus-Fiorentina",21,1,4,30,200,30,330,120,11,4,44,231,330
"12","I1",2024-04-15,"Fiorentina","Genoa",1,1,"D",0,1,"A",1.92,3.49,4.42,"0-1","1-1",20,3,7,3,1,2,0,0,6,2,8,19,2,8,27,"6-2","Y","N","N",3,0,"Fiorentina-Genoa",96,2,22,30,200,60,240,660,16,44,176,768,480
"13","I1",2024-04-15,"Fiorentina","Genoa",1,1,"D",0,1,"A",1.92,3.49,4.42,"0-1","1-1",20,3,7,3,1,2,0,0,6,2,8,19,2,8,27,"6-2","Y","N","N",3,0,"Fiorentina-Genoa",131,2.83333333333333,71.25,49.1666666666667,604.166666666667,120,504.166666666667,3237.91666666667,29.4166666666667,299,738.583333333333,1388.83333333333,1282.5
