"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2024-01-28,"Genoa","Lecce",2,1,"H",0,1,"A",2.1,3.13,4.2,"0-1","2-1",19,7,19,5,0,2,0,0,3,8,12,17,3,11,29,"3-8","Y","Y","N",2,0,"Genoa-Lecce",177,3,46,20,0,60,220,920,33,138,506,1947,660
"2","I1",2024-02-02,"Lecce","Fiorentina",3,2,"H",1,0,"H",3.81,3.31,2.16,"1-0","3-2",16,8,10,3,3,3,0,0,1,3,13,14,5,4,27,"1-3","Y","Y","Y",6,0,"Lecce-Fiorentina",314,5,161,60,900,300,240,9660,20,805,644,1256,1200
"3","I1",2024-02-11,"Bologna","Lecce",4,0,"H",2,0,"H",1.71,3.66,5.62,"2-0","4-0",16,6,14,3,1,2,0,0,4,3,10,13,4,7,23,"4-3","Y","Y","Y",3,0,"Bologna-Lecce",163,4,66,30,200,120,210,1980,28,264,462,1141,840
"4","I1",2024-02-16,"Torino","Lecce",2,0,"H",0,0,"D",1.83,3.47,5.08,"0-0","2-0",12,4,8,4,1,4,0,1,5,5,16,11,2,10,27,"5-5","Y","N","N",5,1,"Torino-Lecce",131,2,110,75,650,150,750,8250,20,220,1100,1310,1500
"5","I1",2024-02-25,"Lecce","Inter",0,4,"A",0,1,"A",7.69,4.77,1.43,"0-1","0-4",14,2,11,7,1,2,0,0,7,10,13,6,4,17,19,"7-10","Y","Y","Y",3,0,"Lecce-Inter",192,4,42,30,200,120,510,1260,68,168,714,3264,2040
"6","I1",2024-03-03,"Frosinone","Lecce",1,1,"D",1,0,"H",2.33,3.38,3.25,"1-0","1-1",15,7,11,4,1,1,0,0,12,8,11,10,2,20,21,"12-8","Y","N","N",2,0,"Frosinone-Lecce",106,2,101,20,100,40,400,2020,40,202,2020,2120,800
"7","I1",2024-01-28,"Verona","Frosinone",1,1,"D",1,0,"H",2.44,3.44,3.01,"1-0","1-1",15,5,11,6,2,2,0,0,1,9,17,12,2,10,29,"1-9","Y","N","N",4,0,"Verona-Frosinone",103,2,40,40,400,80,400,1600,20,80,400,1030,800
"8","I1",2024-02-04,"Napoli","Verona",2,1,"H",0,0,"D",1.4,4.82,8.48,"0-0","2-1",19,8,12,2,3,2,0,0,9,2,11,14,3,11,25,"9-2","Y","Y","N",5,0,"Napoli-Verona",238,3,146,50,600,150,550,7300,33,438,1606,3332,1650
"9","I1",2024-02-11,"Monza","Verona",0,0,"D",0,0,"D",2.14,3.24,3.88,"0-0","0-0",11,1,10,1,1,2,0,0,5,2,19,15,0,7,34,"5-2","N","N","N",3,0,"Monza-Verona",0,0,0,30,200,0,210,0,0,0,0,0,0
"10","I1",2024-02-17,"Verona","Juventus",2,2,"D",1,1,"D",5.84,3.64,1.69,"1-1","2-2",14,9,18,4,0,0,0,0,5,4,8,10,4,9,18,"5-4","Y","Y","Y",0,0,"Verona-Juventus",146,4,141,0,0,0,0,0,36,564,1269,1314,0
"11","I1",2024-02-23,"Bologna","Verona",2,0,"H",1,0,"H",1.59,3.9,6.83,"1-0","2-0",12,3,7,3,2,2,0,0,11,1,12,15,2,12,27,"11-1","Y","N","N",4,0,"Bologna-Verona",92,2,88,40,400,80,480,3520,24,176,1056,1104,960
"12","I1",2024-03-03,"Verona","Sassuolo",1,0,"H",0,0,"D",2.31,3.46,3.21,"0-0","1-0",10,5,13,2,4,2,0,0,2,10,23,10,1,12,33,"2-10","N","N","N",6,0,"Verona-Sassuolo",79,1,11,60,800,60,720,660,12,11,132,948,720
"13","I1",2024-03-03,"Verona","Sassuolo",1,0,"H",0,0,"D",2.31,3.46,3.21,"0-0","1-0",10,5,13,2,4,2,0,0,2,10,23,10,1,12,33,"2-10","N","N","N",6,0,"Verona-Sassuolo",145.083333333333,2.66666666666667,79.3333333333333,37.9166666666667,370.833333333333,96.6666666666667,390.833333333333,3097.5,27.8333333333333,255.5,825.75,1563.83333333333,930.833333333333
