"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2023-10-08,"Frosinone","Verona",2,1,"H",1,0,"H",2.45,3.22,3.23,"1-0","2-1",11,2,16,4,1,4,0,0,2,4,9,12,3,6,21,"2-4","Y","Y","N",5,0,"Frosinone-Verona",201,3,41,50,400,150,300,2050,18,123,246,1206,900
"2","I1",2023-10-21,"Verona","Napoli",1,3,"A",0,2,"A",5.71,3.96,1.66,"0-2","1-3",15,9,22,10,3,2,0,0,5,8,12,9,4,13,21,"5-8","Y","Y","Y",5,0,"Verona-Napoli",185,4,183,50,600,200,650,9150,52,732,2379,2405,2600
"3","I1",2023-10-28,"Juventus","Verona",1,0,"H",0,0,"D",1.36,5.17,9.54,"0-0","1-0",30,6,7,1,3,2,0,0,5,1,13,8,1,6,21,"5-1","N","N","N",5,0,"Juventus-Verona",90,1,27,50,600,50,300,1350,6,27,162,540,300
"4","I1",2023-11-05,"Verona","Monza",1,3,"A",0,1,"A",3.22,3.29,2.39,"0-1","1-3",16,5,12,6,1,2,0,0,2,6,6,12,4,8,18,"2-6","Y","Y","Y",3,0,"Verona-Monza",284,4,113,30,200,120,240,3390,32,452,904,2272,960
"5","I1",2023-11-10,"Genoa","Verona",1,0,"H",1,0,"H",1.93,3.32,4.74,"1-0","1-0",16,6,7,1,1,4,0,0,6,7,9,16,1,13,25,"6-7","N","N","N",5,0,"Genoa-Verona",44,1,5,50,400,50,650,250,13,5,65,572,650
"6","I1",2023-11-27,"Verona","Lecce",2,2,"D",1,1,"D",2.76,3,2.97,"1-1","2-2",19,11,14,5,1,2,0,0,4,2,15,17,4,6,32,"4-2","Y","Y","Y",3,0,"Verona-Lecce",217,4,63,30,200,120,180,1890,24,252,378,1302,720
"7","I1",2023-10-08,"Lazio","Atalanta",3,2,"H",2,1,"H",2.93,3.26,2.63,"2-1","3-2",12,4,12,4,1,1,0,0,4,6,7,10,5,10,17,"4-6","Y","Y","Y",2,0,"Lazio-Atalanta",195,5,77,20,100,100,200,1540,50,385,770,1950,1000
"8","I1",2023-10-21,"Sassuolo","Lazio",0,2,"A",0,2,"A",2.71,3.72,2.57,"0-2","0-2",9,2,18,6,1,5,0,0,5,7,6,10,2,12,16,"5-7","Y","N","N",6,0,"Sassuolo-Lazio",63,2,17,60,500,120,720,1020,24,34,204,756,1440
"9","I1",2023-10-30,"Lazio","Fiorentina",1,0,"H",0,0,"D",2.31,3.48,3.24,"0-0","1-0",11,4,9,5,3,3,0,0,0,4,12,17,1,4,29,"0-4","N","N","N",6,0,"Lazio-Fiorentina",90,1,17,60,900,60,240,1020,4,17,68,360,240
"10","I1",2023-11-03,"Bologna","Lazio",1,0,"H",0,0,"D",2.76,3.17,2.86,"0-0","1-0",6,2,11,1,2,5,0,0,2,6,12,8,1,8,20,"2-6","N","N","N",7,0,"Bologna-Lazio",46,1,19,70,1000,70,560,1330,8,19,152,368,560
"11","I1",2023-11-12,"Lazio","Roma",0,0,"D",0,0,"D",3,3.16,2.61,"0-0","0-0",7,2,8,1,3,4,0,0,4,1,12,13,0,5,25,"4-1","N","N","N",7,0,"Lazio-Roma",0,0,0,70,1200,0,350,0,0,0,0,0,0
"12","I1",2023-11-25,"Salernitana","Lazio",2,1,"H",0,1,"A",4.82,3.69,1.79,"0-1","2-1",13,6,13,2,5,3,0,0,4,9,11,12,3,13,23,"4-9","Y","Y","N",8,0,"Salernitana-Lazio",163,3,124,80,1500,240,1040,9920,39,372,1612,2119,3120
"13","I1",2023-11-25,"Salernitana","Lazio",2,1,"H",0,1,"A",4.82,3.69,1.79,"0-1","2-1",13,6,13,2,5,3,0,0,4,9,11,12,3,13,23,"4-9","Y","Y","N",8,0,"Salernitana-Lazio",131.5,2.41666666666667,57.1666666666667,51.6666666666667,633.333333333333,106.666666666667,452.5,2742.5,22.5,201.5,578.333333333333,1154.16666666667,1040.83333333333
