"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1389","I1","5/3/2023","Salernitana","Fiorentina",3,3,"D",1,1,"D",4.71,3.87,1.79,"1-Jan","3-Mar",4,3,12,3,3,5,0,0,2,3,18,15,6,5,33,"3-Feb","Y","Y","Y",8,0,"Salernitana-Fiorentina",341,6,123,80,1500,480,400,9840,30,738,615,1705,2400
"1402","I1","5/7/2023","Napoli","Fiorentina",1,0,"H",0,0,"D",1.88,3.81,4.23,"0-0","Jan-00",10,3,15,3,0,0,0,0,0,5,12,15,1,5,27,"0-5","N","N","N",0,0,"Napoli-Fiorentina",74,1,9,0,0,0,0,0,5,9,45,370,0
"1412","I1","5/14/2023","Fiorentina","Udinese",2,0,"H",1,0,"H",2.05,3.64,3.77,"Jan-00","Feb-00",18,3,5,1,3,3,1,1,3,3,15,15,2,6,30,"3-Mar","Y","N","N",6,2,"Fiorentina-Udinese",97,2,15,110,3025,220,660,1650,12,30,90,582,1320
"1422","I1","5/21/2023","Torino","Fiorentina",1,1,"D",0,0,"D",2,3.48,4.13,"0-0","1-Jan",10,4,8,1,1,2,0,0,3,3,9,11,2,6,20,"3-Mar","Y","N","N",3,0,"Torino-Fiorentina",114,2,16,30,200,60,180,480,12,32,96,684,360
"1430","I1","5/27/2023","Fiorentina","Roma",2,1,"H",0,1,"A",2.08,3.51,3.82,"0-1","1-Feb",15,5,8,4,5,3,0,0,7,4,11,12,3,11,23,"4-Jul","Y","Y","N",8,0,"Fiorentina-Roma",184,3,110,80,1500,240,880,8800,33,330,1210,2024,2640
"1437","I1","6/2/2023","Sassuolo","Fiorentina",1,3,"A",0,0,"D",2.58,3.9,2.61,"0-0","3-Jan",5,2,15,7,4,4,2,0,2,4,7,15,4,6,22,"4-Feb","Y","Y","Y",8,2,"Sassuolo-Fiorentina",279,4,49,130,3600,520,780,6370,24,196,294,1674,3120
"1388","I1","5/3/2023","Juventus","Lecce",2,1,"H",2,1,"H",1.6,3.9,6.74,"1-Feb","1-Feb",16,4,14,5,2,2,0,0,6,7,11,10,3,13,21,"7-Jun","Y","Y","N",4,0,"Juventus-Lecce",92,3,118,40,400,120,520,4720,39,354,1534,1196,1560
"1403","I1","5/7/2023","Lecce","Verona",0,1,"A",0,0,"D",2.27,3.16,3.77,"0-0","0-1",15,2,9,3,2,5,0,0,4,4,11,13,1,8,24,"4-Apr","N","N","N",7,0,"Lecce-Verona",71,1,26,70,1000,70,560,1820,8,26,208,568,560
"1407","I1","5/12/2023","Lazio","Lecce",2,2,"D",1,1,"D",1.73,3.66,5.79,"1-Jan","2-Feb",20,6,13,4,3,5,0,0,2,3,11,13,4,5,24,"3-Feb","Y","Y","Y",8,0,"Lazio-Lecce",220,4,94,80,1500,320,400,7520,20,376,470,1100,1600
"1421","I1","5/21/2023","Lecce","Spezia",0,0,"D",0,0,"D",2.26,3.25,3.6,"0-0","0-0",6,1,14,0,2,3,0,0,2,5,15,16,0,7,31,"5-Feb","N","N","N",5,0,"Lecce-Spezia",0,0,0,50,600,0,350,0,0,0,0,0,0
"1434","I1","5/28/2023","Monza","Lecce",0,1,"A",0,0,"D",2.51,3.31,3.06,"0-0","0-1",5,1,9,1,2,3,0,0,1,3,11,20,1,4,31,"3-Jan","N","N","N",5,0,"Monza-Lecce",90,1,9,50,600,50,200,450,4,9,36,360,200
"1443","I1","6/4/2023","Lecce","Bologna",2,3,"A",1,0,"H",2.8,3.41,2.61,"Jan-00","3-Feb",20,7,11,7,1,3,0,0,7,2,11,9,5,9,20,"2-Jul","Y","Y","Y",4,0,"Lecce-Bologna",334,5,89,40,300,200,360,3560,45,445,801,3006,1800
"13","I1","6/4/2023","Lecce","Bologna",2,3,"A",1,0,"H",2.8,3.41,2.61,"Jan-00","3-Feb",20,7,11,7,1,3,0,0,7,2,11,9,5,9,20,"2-Jul","Y","Y","Y",4,0,"Lecce-Bologna",158,2.66666666666667,54.8333333333333,63.3333333333333,1185.41666666667,190,440.833333333333,3767.5,19.3333333333333,212.083333333333,449.916666666667,1105.75,1296.66666666667
