"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2024-02-18,"Frosinone","Roma",0,3,"A",0,1,"A",3.88,3.83,1.93,"0-1","0-3",25,7,13,5,0,3,0,0,10,2,10,16,3,12,26,"10-2","Y","Y","N",3,0,"Frosinone-Roma",190,3,36,30,0,90,360,1080,36,108,432,2280,1080
"2","I1",2024-02-26,"Roma","Torino",3,2,"H",1,1,"D",1.98,3.29,4.43,"1-1","3-2",6,3,14,6,2,2,0,0,0,4,12,16,5,4,28,"0-4","Y","Y","Y",4,0,"Roma-Torino",301,5,157,40,400,200,160,6280,20,785,628,1204,800
"3","I1",2024-03-02,"Monza","Roma",1,4,"A",0,2,"A",3.72,3.55,2.07,"0-2","1-4",16,5,12,6,1,4,0,0,6,3,11,18,5,9,29,"6-3","Y","Y","Y",5,0,"Monza-Roma",312,5,178,50,400,250,450,8900,45,890,1602,2808,2250
"4","I1",2024-03-10,"Fiorentina","Roma",2,2,"D",1,0,"H",2.69,3.27,2.81,"1-0","2-2",15,5,10,5,2,5,0,0,8,2,10,15,4,10,25,"8-2","Y","Y","Y",7,0,"Fiorentina-Roma",235,4,90,70,1000,280,700,6300,40,360,900,2350,2800
"5","I1",2024-03-17,"Roma","Sassuolo",1,0,"H",0,0,"D",1.4,5.15,7.67,"0-0","1-0",10,4,8,2,2,1,0,0,4,7,11,10,1,11,21,"4-7","N","N","N",3,0,"Roma-Sassuolo",50,1,7,30,200,30,330,210,11,7,77,550,330
"6","I1",2024-04-01,"Lecce","Roma",0,0,"D",0,0,"D",4.45,3.45,1.92,"0-0","0-0",27,6,10,3,3,2,0,0,8,4,9,12,0,12,21,"8-4","N","N","N",5,0,"Lecce-Roma",0,0,0,50,600,0,600,0,0,0,0,0,0
"7","I1",2024-02-22,"Torino","Lazio",0,2,"A",0,0,"D",2.51,2.97,3.36,"0-0","0-2",24,4,7,4,3,2,0,1,7,4,11,7,2,11,18,"7-4","Y","N","N",5,1,"Torino-Lazio",106,2,40,75,1350,150,825,3000,22,80,440,1166,1650
"8","I1",2024-02-26,"Fiorentina","Lazio",2,1,"H",0,1,"A",2.32,3.19,3.46,"0-1","2-1",22,7,5,1,0,2,0,0,13,2,15,12,3,15,27,"13-2","Y","Y","N",2,0,"Fiorentina-Lazio",175,3,48,20,0,60,300,960,45,144,720,2625,900
"9","I1",2024-03-01,"Lazio","Milan",0,1,"A",0,0,"D",3.67,3.3,2.21,"0-0","0-1",11,3,14,5,5,6,3,0,2,5,17,19,1,7,36,"2-5","N","N","N",11,3,"Lazio-Milan",88,1,17,185,7500,185,1295,3145,7,17,119,616,1295
"10","I1",2024-03-11,"Lazio","Udinese",1,2,"A",0,0,"D",1.95,3.38,4.42,"0-0","1-2",18,6,14,5,3,6,0,1,9,5,9,15,3,14,24,"9-5","Y","Y","N",9,1,"Lazio-Udinese",147,3,53,115,2550,345,1610,6095,42,159,742,2058,4830
"11","I1",2024-03-16,"Frosinone","Lazio",2,3,"A",1,1,"D",3.41,3.61,2.16,"1-1","2-3",14,5,22,7,1,3,0,0,9,4,10,15,5,13,25,"9-4","Y","Y","Y",4,0,"Frosinone-Lazio",240,5,148,40,300,200,520,5920,65,740,1924,3120,2600
"12","I1",2024-03-30,"Lazio","Juventus",1,0,"H",0,0,"D",3.23,3.09,2.5,"0-0","1-0",16,4,9,3,1,2,0,0,7,2,12,10,1,9,22,"7-2","N","N","N",3,0,"Lazio-Juventus",90,1,77,30,200,30,270,2310,9,77,693,810,270
"13","I1",2024-03-30,"Lazio","Juventus",1,0,"H",0,0,"D",3.23,3.09,2.5,"0-0","1-0",16,4,9,3,1,2,0,0,7,2,12,10,1,9,22,"7-2","N","N","N",3,0,"Lazio-Juventus",161.166666666667,2.75,70.9166666666667,61.25,1208.33333333333,151.666666666667,618.333333333333,3683.33333333333,28.5,280.583333333333,689.75,1632.25,1567.08333333333
