"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"228","I1","2023-02-19","Spezia","Juventus",0,2,"A",0,1,"A",6.09,3.99,1.64,"0-1","0-2",18,7,15,3,2,2,0,0,7,4,8,9,2,11,17,"7-4","Y","N","N",4,0,"Spezia-Juventus",98,2,0,40,400,80,440,0,22,0,0,1078,880
"240","I1","2023-02-28","Juventus","Torino",4,2,"H",2,2,"D",1.8,3.49,5.47,"2-2","4-2",13,6,8,3,0,2,0,0,3,7,5,13,6,10,18,"3-7","Y","Y","Y",2,0,"Juventus-Torino",257,6,61,20,0,120,200,1220,60,366,610,2570,1200
"248","I1","2023-03-05","Roma","Juventus",1,0,"H",0,0,"D",2.72,3.15,2.92,"0-0","1-0",6,2,14,5,3,2,0,1,2,6,11,10,1,8,21,"2-6","N","N","N",5,1,"Roma-Juventus",53,1,23,75,1350,75,600,1725,8,23,184,424,600
"259","I1","2023-03-12","Juventus","Sampdoria",4,2,"H",2,2,"D",1.36,4.99,10.48,"2-2","4-2",24,8,9,3,1,1,0,0,11,3,10,10,6,14,20,"11-3","Y","Y","Y",2,0,"Juventus-Sampdoria",254,6,0,20,100,120,280,0,84,0,0,3556,1680
"270","I1","2023-03-19","Inter","Juventus",0,1,"A",0,1,"A",2,3.52,4.07,"0-1","0-1",18,3,7,3,3,4,1,1,6,4,6,18,1,10,24,"6-4","N","N","N",7,2,"Inter-Juventus",23,1,0,120,3575,120,1200,0,10,0,0,230,1200
"273","I1","2023-04-01","Juventus","Verona",1,0,"H",0,0,"D",1.43,4.42,9.42,"0-0","1-0",10,2,9,3,1,2,0,0,3,5,14,22,1,8,36,"3-5","N","N","N",3,0,"Juventus-Verona",55,1,18,30,200,30,240,540,8,18,144,440,240
"225","I1","2023-02-19","Atalanta","Lecce",1,2,"A",0,1,"A",1.53,4.49,6.78,"0-1","1-2",20,10,4,2,3,3,0,0,6,1,10,12,3,7,22,"6-1","Y","Y","N",6,0,"Atalanta-Lecce",165,3,123,60,900,180,420,7380,21,369,861,1155,1260
"232","I1","2023-02-25","Lecce","Sassuolo",0,1,"A",0,0,"D",2.59,3.08,3,"0-0","0-1",16,0,7,3,2,2,0,0,4,7,17,7,1,11,24,"4-7","N","N","N",4,0,"Lecce-Sassuolo",65,1,42,40,400,40,440,1680,11,42,462,715,440
"247","I1","2023-03-05","Inter","Lecce",2,0,"H",1,0,"H",1.38,4.97,9.55,"1-0","2-0",14,4,11,1,0,0,0,0,6,4,10,11,2,10,21,"6-4","Y","N","N",0,0,"Inter-Lecce",82,2,0,0,0,0,0,0,20,0,0,820,0
"255","I1","2023-03-12","Lecce","Torino",0,2,"A",0,2,"A",3.01,3.06,2.72,"0-2","0-2",13,1,4,2,3,3,0,0,9,1,16,17,2,10,33,"9-1","Y","N","N",6,0,"Lecce-Torino",43,2,26,60,900,120,600,1560,20,52,260,430,1200
"267","I1","2023-03-19","Fiorentina","Lecce",1,0,"H",1,0,"H",1.64,3.88,6.19,"1-0","1-0",18,3,8,2,1,3,0,0,1,3,14,21,1,4,35,"1-3","N","N","N",4,0,"Fiorentina-Lecce",27,1,25,40,300,40,160,1000,4,25,100,108,160
"279","I1","2023-04-03","Empoli","Lecce",1,0,"H",0,0,"D",2.55,3.12,3.18,"0-0","1-0",14,7,5,0,3,2,1,0,3,4,10,15,1,7,25,"3-4","N","N","N",5,1,"Empoli-Lecce",0,0,0,75,1100,75,525,0,7,0,0,0,525
"13","I1","2023-04-03","Empoli","Lecce",1,0,"H",0,0,"D",2.55,3.12,3.18,"0-0","1-0",14,7,5,0,3,2,1,0,3,4,10,15,1,7,25,"3-4","N","N","N",5,1,"Empoli-Lecce",93.5,2.16666666666667,26.5,48.3333333333333,768.75,83.3333333333333,425.416666666667,1258.75,22.9166666666667,74.5833333333333,218.416666666667,960.5,782.083333333333
