"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"223","I1","2023-02-18","Monza","Milan",0,1,"A",0,1,"A",3.87,3.4,2.13,"0-1","0-1",11,5,14,8,4,2,0,0,10,3,10,18,1,13,28,"10-3","N","N","N",6,0,"Monza-Milan",31,1,0,60,800,60,780,0,13,0,0,403,780
"234","I1","2023-02-26","Salernitana","Monza",3,0,"H",0,0,"D",3.61,3.39,2.11,"0-0","3-0",12,5,14,3,2,4,0,1,1,3,12,16,3,4,28,"1-3","Y","Y","N",6,1,"Salernitana-Monza",188,3,0,85,1300,255,340,0,12,0,0,752,1020
"242","I1","2023-03-04","Monza","Empoli",2,1,"H",1,0,"H",2.12,3.26,4.02,"1-0","2-1",10,3,18,3,2,3,0,0,1,8,10,12,3,9,22,"1-8","Y","Y","N",5,0,"Monza-Empoli",137,3,148,50,600,150,450,7400,27,444,1332,1233,1350
"257","I1","2023-03-12","Verona","Monza",1,1,"D",0,0,"D",2.61,3.11,3.1,"0-0","1-1",8,3,9,3,2,0,0,0,7,2,17,12,2,9,29,"7-2","Y","N","N",2,0,"Verona-Monza",106,2,19,20,0,40,180,380,18,38,171,954,360
"263","I1","2023-03-18","Monza","Cremonese",1,1,"D",0,0,"D",1.85,3.67,4.63,"0-0","1-1",15,7,8,2,3,5,0,0,8,4,12,12,2,12,24,"8-4","Y","N","N",8,0,"Monza-Cremonese",130,2,39,80,1500,160,960,3120,24,78,468,1560,1920
"275","I1","2023-04-02","Monza","Lazio",0,2,"A",0,1,"A",3.89,3.37,2.11,"0-1","0-2",11,3,8,4,5,2,0,0,8,3,13,8,2,11,21,"8-3","Y","N","N",7,0,"Monza-Lazio",69,2,0,70,1000,140,770,0,22,0,0,759,1540
"229","I1","2023-02-19","Roma","Verona",1,0,"H",1,0,"H",1.66,3.77,6.32,"1-0","1-0",9,5,7,1,1,2,0,0,5,1,15,19,1,6,34,"5-1","N","N","N",3,0,"Roma-Verona",45,1,18,30,200,30,180,540,6,18,108,270,180
"237","I1","2023-02-27","Verona","Fiorentina",0,3,"A",0,2,"A",3.38,3.39,2.32,"0-2","0-3",12,3,16,7,3,3,0,0,4,2,15,11,3,6,26,"4-2","Y","Y","N",6,0,"Verona-Fiorentina",139,3,84,60,900,180,360,5040,18,252,504,834,1080
"245","I1","2023-03-05","Spezia","Verona",0,0,"D",0,0,"D",2.76,3.11,2.92,"0-0","0-0",20,4,11,3,2,1,1,0,9,5,6,7,0,14,13,"9-5","N","N","N",3,1,"Spezia-Verona",0,0,0,55,450,0,770,0,0,0,0,0,0
"2571","I1","2023-03-12","Verona","Monza",1,1,"D",0,0,"D",2.61,3.11,3.1,"0-0","1-1",8,3,9,3,2,0,0,0,7,2,17,12,2,9,29,"7-2","Y","N","N",2,0,"Verona-Monza",106,2,19,20,0,40,180,380,18,38,171,954,360
"266","I1","2023-03-19","Sampdoria","Verona",3,1,"H",2,0,"H",3.09,3.17,2.57,"2-0","3-1",11,4,16,6,3,2,0,0,5,8,10,11,4,13,21,"5-8","Y","Y","Y",5,0,"Sampdoria-Verona",237,4,0,50,600,200,650,0,52,0,0,3081,2600
"273","I1","2023-04-01","Juventus","Verona",1,0,"H",0,0,"D",1.43,4.42,9.42,"0-0","1-0",10,2,9,3,1,2,0,0,3,5,14,22,1,8,36,"3-5","N","N","N",3,0,"Juventus-Verona",55,1,18,30,200,30,240,540,8,18,144,440,240
"13","I1","2023-04-01","Juventus","Verona",1,0,"H",0,0,"D",1.43,4.42,9.42,"0-0","1-0",10,2,9,3,1,2,0,0,3,5,14,22,1,8,36,"3-5","N","N","N",3,0,"Juventus-Verona",103.583333333333,2,28.75,50.8333333333333,629.166666666667,107.083333333333,488.333333333333,1450,18.1666666666667,73.8333333333333,241.5,936.666666666667,952.5
