"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2023-09-03,"Empoli","Juventus",0,2,"A",0,1,"A",5.43,3.98,1.68,"0-1","0-2",7,0,18,5,3,3,0,0,3,7,14,13,2,10,27,"3-7","Y","N","N",6,0,"Empoli-Juventus",106,2,13,60,900,120,600,780,20,26,130,1060,1200
"2","I1",2023-09-17,"Roma","Empoli",7,0,"H",3,0,"H",1.43,4.66,8.61,"3-0","7-0",14,9,8,2,2,2,0,0,2,6,15,5,7,8,20,"2-6","Y","Y","Y",4,0,"Roma-Empoli",348,7,179,40,400,280,320,7160,56,1253,1432,2784,2240
"3","I1",2023-09-24,"Empoli","Inter",0,1,"A",0,0,"D",9.73,5.6,1.33,"0-0","0-1",7,1,23,6,2,2,0,0,3,6,15,11,1,9,26,"3-6","N","N","N",4,0,"Empoli-Inter",51,1,32,40,400,40,360,1280,9,32,288,459,360
"4","I1",2023-09-27,"Empoli","Salernitana",1,0,"H",1,0,"H",2.41,3.22,3.31,"1-0","1-0",13,6,14,2,2,1,0,0,10,2,18,13,1,12,31,"10-2","N","N","N",3,0,"Empoli-Salernitana",34,1,35,30,200,30,360,1050,12,35,420,408,360
"5","I1",2023-10-01,"Bologna","Empoli",3,0,"H",1,0,"H",1.66,3.97,5.17,"1-0","3-0",21,9,12,4,2,4,0,0,2,6,11,16,3,8,27,"2-6","Y","Y","N",6,0,"Bologna-Empoli",177,3,21,60,800,180,480,1260,24,63,168,1416,1440
"6","I1",2023-09-02,"Udinese","Frosinone",0,0,"D",0,0,"D",1.82,3.72,4.74,"0-0","0-0",12,6,12,2,2,2,0,0,3,5,14,9,0,8,23,"3-5","N","N","N",4,0,"Udinese-Frosinone",0,0,0,40,400,0,320,0,0,0,0,0,0
"7","I1",2023-09-17,"Cagliari","Udinese",0,0,"D",0,0,"D",2.9,3.27,2.65,"0-0","0-0",10,1,11,1,2,1,1,0,4,6,12,11,0,10,23,"4-6","N","N","N",3,1,"Cagliari-Udinese",0,0,0,55,450,0,550,0,0,0,0,0,0
"8","I1",2023-09-24,"Udinese","Fiorentina",0,2,"A",0,1,"A",3.17,3.45,2.37,"0-1","0-2",20,8,6,2,0,1,0,0,10,3,13,11,2,13,24,"10-3","Y","N","N",1,0,"Udinese-Fiorentina",122,2,33,10,0,20,130,330,26,66,429,1586,260
"9","I1",2023-09-27,"Napoli","Udinese",4,1,"H",2,0,"H",1.39,5.16,8.46,"2-0","4-1",23,10,13,3,1,1,0,0,8,4,11,10,5,12,21,"8-4","Y","Y","Y",2,0,"Napoli-Udinese",293,5,124,20,100,100,240,2480,60,620,1488,3516,1200
"10","I1",2023-10-01,"Udinese","Genoa",2,2,"D",1,2,"A",2.38,3.07,3.35,"1-2","2-2",11,2,8,4,2,2,1,0,5,0,12,12,4,5,24,"5-0","Y","Y","Y",4,1,"Udinese-Genoa",168,4,72,65,900,260,325,4680,20,288,360,840,1300
"11","I1",2023-10-01,"Udinese","Genoa",2,2,"D",1,2,"A",2.38,3.07,3.35,"1-2","2-2",11,2,8,4,2,2,1,0,5,0,12,12,4,5,24,"5-0","Y","Y","Y",4,1,"Udinese-Genoa",129.9,2.5,50.9,42,455,103,368.5,1902,22.7,238.3,471.5,1206.9,836
