"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2024-04-07,"Juventus","Fiorentina",1,0,"H",1,0,"H",1.87,3.5,4.64,"1-0","1-0",7,2,13,2,2,1,0,0,5,6,16,8,1,11,24,"5-6","N","N","N",3,0,"Juventus-Fiorentina",21,1,4,30,200,30,330,120,11,4,44,231,330
"2","I1",2024-04-15,"Fiorentina","Genoa",1,1,"D",0,1,"A",1.92,3.49,4.42,"0-1","1-1",20,3,7,3,1,2,0,0,6,2,8,19,2,8,27,"6-2","Y","N","N",3,0,"Fiorentina-Genoa",96,2,22,30,200,60,240,660,16,44,176,768,480
"3","I1",2024-04-21,"Salernitana","Fiorentina",0,2,"A",0,0,"D",5.17,4.04,1.68,"0-0","0-2",5,1,12,7,2,4,0,0,2,5,13,11,2,7,24,"2-5","Y","N","N",6,0,"Salernitana-Fiorentina",170,2,110,60,800,120,420,6600,14,220,770,1190,840
"4","I1",2024-04-28,"Fiorentina","Sassuolo",5,1,"H",1,0,"H",1.74,3.98,4.8,"1-0","5-1",22,10,7,2,2,2,0,0,10,2,9,9,6,12,18,"10-2","Y","Y","Y",4,0,"Fiorentina-Sassuolo",314,6,169,40,400,240,480,6760,72,1014,2028,3768,2880
"5","I1",2024-05-05,"Verona","Fiorentina",2,1,"H",1,1,"D",3.2,3.26,2.42,"1-1","2-1",9,4,13,4,2,1,0,0,1,2,12,11,3,3,23,"1-2","Y","Y","N",3,0,"Verona-Fiorentina",114,3,42,30,200,90,90,1260,9,126,126,342,270
"6","I1",2024-05-13,"Fiorentina","Monza",2,1,"H",1,1,"D",1.55,4.3,5.58,"1-1","2-1",15,8,5,2,1,1,0,0,6,1,9,14,3,7,23,"6-1","Y","Y","N",2,0,"Fiorentina-Monza",119,3,27,20,100,60,140,540,21,81,189,833,420
"7","I1",2024-04-06,"Empoli","Torino",3,2,"H",1,0,"H",3.59,3.12,2.3,"1-0","3-2",4,3,19,5,2,1,0,0,1,7,13,13,5,8,26,"1-7","Y","Y","Y",3,0,"Empoli-Torino",320,5,240,30,200,150,240,7200,40,1200,1920,2560,1200
"8","I1",2024-04-13,"Lecce","Empoli",1,0,"H",0,0,"D",2.28,3.06,3.71,"0-0","1-0",14,7,3,0,1,0,0,0,10,3,18,15,1,13,33,"10-3","N","N","N",1,0,"Lecce-Empoli",89,1,11,10,0,10,130,110,13,11,143,1157,130
"9","I1",2024-04-20,"Empoli","Napoli",1,0,"H",1,0,"H",5.1,4.06,1.68,"1-0","1-0",7,1,9,1,2,2,0,0,2,8,14,12,1,10,26,"2-8","N","N","N",4,0,"Empoli-Napoli",4,1,17,40,400,40,400,680,10,17,170,40,400
"10","I1",2024-04-28,"Atalanta","Empoli",2,0,"H",1,0,"H",1.45,4.77,7.14,"1-0","2-0",17,5,11,2,1,2,0,0,8,1,19,14,2,9,33,"8-1","Y","N","N",3,0,"Atalanta-Empoli",93,2,19,30,200,60,270,570,18,38,171,837,540
"11","I1",2024-05-05,"Empoli","Frosinone",0,0,"D",0,0,"D",2.43,3.26,3.17,"0-0","0-0",7,1,17,5,2,3,0,0,3,8,15,11,0,11,26,"3-8","N","N","N",5,0,"Empoli-Frosinone",0,0,0,50,600,0,550,0,0,0,0,0,0
"12","I1",2024-05-12,"Lazio","Empoli",2,0,"H",1,0,"H",1.58,3.95,5.8,"1-0","2-0",11,5,16,3,3,1,0,0,7,7,18,15,2,14,33,"7-7","Y","N","N",4,0,"Lazio-Empoli",134,2,9,40,300,80,560,360,28,18,126,1876,1120
"13","I1",2024-05-12,"Lazio","Empoli",2,0,"H",1,0,"H",1.58,3.95,5.8,"1-0","2-0",11,5,16,3,3,1,0,0,7,7,18,15,2,14,33,"7-7","Y","N","N",4,0,"Lazio-Empoli",122.833333333333,2.33333333333333,55.8333333333333,34.1666666666667,300,78.3333333333333,320.833333333333,2071.66666666667,21,231.083333333333,488.583333333333,1133.5,717.5
