"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2023-10-06,"Empoli","Udinese",0,0,"D",0,0,"D",3.24,3.31,2.43,"0-0","0-0",18,3,11,1,1,2,0,0,5,7,11,15,0,12,26,"5-7","N","N","N",3,0,"Empoli-Udinese",0,0,0,30,200,0,360,0,0,0,0,0,0
"2","I1",2023-10-23,"Fiorentina","Empoli",0,2,"A",0,1,"A",1.43,4.89,7.67,"0-1","0-2",19,7,7,3,1,3,0,0,13,3,13,17,2,16,30,"13-3","Y","N","N",4,0,"Fiorentina-Empoli",102,2,20,40,300,80,640,800,32,40,320,1632,1280
"3","I1",2023-10-30,"Empoli","Atalanta",0,3,"A",0,2,"A",5.03,4.08,1.7,"0-2","0-3",9,2,18,6,4,0,0,0,3,6,10,13,3,9,23,"3-6","Y","Y","N",4,0,"Empoli-Atalanta",85,3,187,40,0,120,360,7480,27,561,1683,765,1080
"4","I1",2023-11-06,"Frosinone","Empoli",2,1,"H",0,0,"D",2.13,3.58,3.52,"0-0","2-1",17,5,10,2,3,2,0,0,9,2,7,9,3,11,16,"9-2","Y","Y","N",5,0,"Frosinone-Empoli",218,3,47,50,600,150,550,2350,33,141,517,2398,1650
"5","I1",2023-11-12,"Napoli","Empoli",0,1,"A",0,0,"D",1.22,7.07,11.78,"0-0","0-1",18,7,8,3,1,1,0,0,8,3,11,13,1,11,24,"8-3","N","N","N",2,0,"Napoli-Empoli",90,1,8,20,100,20,220,160,11,8,88,990,220
"6","I1",2023-11-26,"Empoli","Sassuolo",3,4,"A",2,2,"D",2.8,3.6,2.51,"2-2","3-4",11,9,17,9,4,2,0,0,6,5,20,15,7,11,35,"6-5","Y","Y","Y",6,0,"Empoli-Sassuolo",310,7,83,60,800,420,660,4980,77,581,913,3410,4620
"7","I1",2023-10-06,"Lecce","Sassuolo",1,1,"D",0,1,"A",2.6,3.56,2.8,"0-1","1-1",13,4,14,1,2,3,0,0,5,3,9,15,2,8,24,"5-3","Y","N","N",5,0,"Lecce-Sassuolo",70,2,19,50,600,100,400,950,16,38,152,560,800
"8","I1",2023-10-23,"Udinese","Lecce",1,1,"D",0,0,"D",2.21,3.19,3.81,"0-0","1-1",12,6,12,1,3,5,0,0,2,7,11,15,2,9,26,"2-7","Y","N","N",8,0,"Udinese-Lecce",132,2,117,80,1500,160,720,9360,18,234,1053,1188,1440
"9","I1",2023-10-28,"Lecce","Torino",0,1,"A",0,1,"A",2.8,3.03,2.94,"0-1","0-1",11,6,10,2,3,5,0,0,3,0,17,19,1,3,36,"3-0","N","N","N",8,0,"Lecce-Torino",41,1,4,80,1500,80,240,320,3,4,12,123,240
"10","I1",2023-11-05,"Roma","Lecce",2,1,"H",0,0,"D",1.57,3.99,6.63,"0-0","2-1",15,5,15,4,3,5,0,0,5,2,18,11,3,7,29,"5-2","Y","Y","N",8,0,"Roma-Lecce",251,3,114,80,1500,240,560,9120,21,342,798,1757,1680
"11","I1",2023-11-11,"Lecce","Milan",2,2,"D",0,2,"A",5.21,3.74,1.74,"0-2","2-2",14,5,10,6,4,6,0,1,3,1,12,16,4,4,28,"3-1","Y","Y","Y",10,1,"Lecce-Milan",199,4,56,125,3400,500,500,7000,16,224,224,796,2000
"12","I1",2023-11-27,"Verona","Lecce",2,2,"D",1,1,"D",2.76,3,2.97,"1-1","2-2",19,11,14,5,1,2,0,0,4,2,15,17,4,6,32,"4-2","Y","Y","Y",3,0,"Verona-Lecce",217,4,63,30,200,120,180,1890,24,252,378,1302,720
"13","I1",2023-11-27,"Verona","Lecce",2,2,"D",1,1,"D",2.76,3,2.97,"1-1","2-2",19,11,14,5,1,2,0,0,4,2,15,17,4,6,32,"4-2","Y","Y","Y",3,0,"Verona-Lecce",142.916666666667,2.66666666666667,59.8333333333333,57.0833333333333,891.666666666667,165.833333333333,449.166666666667,3700.83333333333,23.1666666666667,202.083333333333,511.5,1243.41666666667,1310.83333333333
