"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2023-12-10,"Roma","Fiorentina",1,1,"D",1,0,"H",2.16,3.33,3.71,"1-0","1-1",4,1,14,8,0,0,2,1,1,6,14,14,2,7,28,"1-6","Y","N","N",0,3,"Roma-Fiorentina",71,2,118,75,1250,150,525,8850,14,236,826,497,1050
"2","I1",2023-12-17,"Bologna","Roma",2,0,"H",1,0,"H",2.46,3.05,3.35,"1-0","2-0",8,2,8,3,4,4,0,0,0,4,16,16,2,4,32,"0-4","Y","N","N",8,0,"Bologna-Roma",86,2,49,80,1600,160,320,3920,8,98,196,344,640
"3","I1",2023-12-23,"Roma","Napoli",2,0,"H",0,0,"D",3.05,3.17,2.57,"0-0","2-0",17,4,7,2,7,4,0,2,4,0,19,12,2,4,31,"4-0","Y","N","N",11,2,"Roma-Napoli",166,2,97,160,6300,320,640,15520,8,194,388,1992,1280
"4","I1",2023-12-30,"Juventus","Roma",1,0,"H",0,0,"D",2.12,3.1,4.18,"0-0","1-0",13,4,11,2,1,1,0,0,2,2,15,14,1,4,29,"2-2","N","N","N",2,0,"Juventus-Roma",47,1,25,20,100,20,80,500,4,25,100,658,80
"5","I1",2024-01-07,"Roma","Atalanta",1,1,"D",1,1,"D",2.42,3.18,3.27,"1-1","1-1",16,6,8,2,1,6,0,0,6,5,14,14,2,11,28,"6-5","Y","N","N",7,0,"Roma-Atalanta",47,2,28,70,600,140,770,1960,22,56,308,517,1540
"6","I1",2024-01-14,"Milan","Roma",3,1,"H",1,0,"H",2.19,3.21,3.76,"1-0","3-1",17,5,12,5,2,3,0,0,2,5,12,9,4,7,21,"2-5","Y","Y","Y",5,0,"Milan-Roma",220,4,51,50,600,200,350,2550,28,204,357,1540,1400
"7","I1",2023-12-09,"Verona","Lazio",1,1,"D",0,1,"A",4.04,3.45,2.01,"0-1","1-1",5,1,14,5,0,0,1,0,1,7,16,11,2,8,27,"1-7","Y","N","N",0,1,"Verona-Lazio",93,2,29,25,0,50,200,725,16,58,232,744,400
"8","I1",2023-12-17,"Fiorentina","Verona",1,0,"H",0,0,"D",1.43,4.83,7.67,"0-0","1-0",5,3,19,7,3,1,0,0,1,6,11,12,1,7,23,"1-6","N","N","N",4,0,"Fiorentina-Verona",78,1,9,40,300,40,280,360,7,9,63,546,280
"9","I1",2023-12-23,"Verona","Cagliari",2,0,"H",0,0,"D",2.4,3.29,3.2,"0-0","2-0",13,5,12,3,3,4,0,1,11,7,8,19,2,18,27,"11-7","Y","N","N",7,1,"Verona-Cagliari",143,2,37,95,1950,190,1710,3515,36,74,666,2717,3420
"10","I1",2023-12-30,"Verona","Salernitana",0,1,"A",0,0,"D",1.96,3.47,4.22,"0-0","0-1",11,0,9,3,2,2,0,0,7,6,14,13,1,13,27,"7-6","N","N","N",4,0,"Verona-Salernitana",48,1,33,40,400,40,520,1320,13,33,429,624,520
"11","I1",2024-01-06,"Inter","Verona",2,1,"H",1,0,"H",1.17,7.94,16.21,"1-0","2-1",15,6,8,3,0,2,0,1,7,0,16,15,3,7,31,"7-0","Y","Y","N",2,1,"Inter-Verona",177,3,35,45,0,135,315,1575,21,105,245,1239,945
"12","I1",2024-01-13,"Verona","Empoli",2,1,"H",1,0,"H",2.26,3.2,3.58,"1-0","2-1",12,7,14,1,4,3,1,0,5,9,20,17,3,14,37,"5-9","Y","Y","N",7,1,"Verona-Empoli",123,3,64,95,1950,285,1330,6080,42,192,896,1722,3990
"13","I1",2024-01-13,"Verona","Empoli",2,1,"H",1,0,"H",2.26,3.2,3.58,"1-0","2-1",12,7,14,1,4,3,1,0,5,9,20,17,3,14,37,"5-9","Y","Y","N",7,1,"Verona-Empoli",108.25,2.08333333333333,47.9166666666667,66.25,1254.16666666667,144.166666666667,586.666666666667,3906.25,18.25,107,392.166666666667,1095,1295.41666666667
