"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","I1",2025-03-29,"Venezia","Bologna",0,1,"A",0,0,"D",4.86,3.51,1.83,"0-0","0-1",6,3,13,4,4,1,0,0,2,3,14,21,1,5,35,"2-3","N","N","N",5,0,"Venezia-Bologna",49,1,7,50,400,50,250,350,5,7,35,245,250
"2","I1",2025-04-06,"Lecce","Venezia",1,1,"D",0,0,"D",2.36,3.07,3.53,"0-0","1-1",23,4,13,3,2,4,0,0,8,3,10,14,2,11,24,"8-3","Y","N","N",6,0,"Lecce-Venezia",115,2,31,60,800,120,660,1860,22,62,341,1265,1320
"3","I1",2025-04-12,"Venezia","Monza",1,0,"H",0,0,"D",1.75,3.77,5.01,"0-0","1-0",9,4,10,3,5,3,1,0,3,4,20,20,1,7,40,"3-4","N","N","N",8,1,"Venezia-Monza",72,1,18,105,2250,105,735,1890,7,18,126,504,735
"4","I1",2025-04-20,"Empoli","Venezia",2,2,"D",0,0,"D",2.31,3.06,3.66,"0-0","2-2",11,4,13,7,2,1,0,0,2,5,18,15,4,7,33,"2-5","Y","Y","Y",3,0,"Empoli-Venezia",298,4,34,30,200,120,210,1020,28,136,238,2086,840
"5","I1",2025-04-27,"Venezia","Milan",0,2,"A",0,1,"A",4.9,4.04,1.71,"0-1","0-2",15,2,12,2,1,0,0,0,7,2,14,13,2,9,27,"7-2","Y","N","N",1,0,"Venezia-Milan",95,2,18,10,0,20,90,180,18,36,162,855,180
"6","I1",2025-05-02,"Torino","Venezia",1,1,"D",0,1,"A",2.51,3.03,3.35,"0-1","1-1",19,4,7,3,1,0,0,0,5,1,7,18,2,6,25,"5-1","Y","N","N",1,0,"Torino-Venezia",113,2,81,10,0,20,60,810,12,162,486,678,120
"7","I1",2025-03-30,"Fiorentina","Atalanta",1,0,"H",1,0,"H",3.68,3.54,2.08,"1-0","1-0",12,4,9,0,0,3,0,0,2,4,7,16,1,6,23,"2-4","N","N","N",3,0,"Fiorentina-Atalanta",45,1,20,30,0,30,180,600,6,20,120,270,180
"8","I1",2025-04-05,"Milan","Fiorentina",2,2,"D",1,2,"A",1.91,3.75,4.08,"1-2","2-2",19,6,15,8,4,3,0,0,7,4,12,12,4,11,24,"7-4","Y","Y","Y",7,0,"Milan-Fiorentina",104,4,147,70,1200,280,770,10290,44,588,1617,1144,3080
"9","I1",2025-04-13,"Fiorentina","Parma",0,0,"D",0,0,"D",1.72,3.74,5.33,"0-0","0-0",9,3,7,3,0,5,0,0,2,2,10,19,0,4,29,"2-2","N","N","N",5,0,"Fiorentina-Parma",0,0,0,50,0,0,200,0,0,0,0,0,0
"10","I1",2025-04-23,"Cagliari","Fiorentina",1,2,"A",1,1,"D",3.12,3.21,2.5,"1-1","1-2",8,2,8,4,2,2,0,0,4,4,15,15,3,8,30,"4-4","Y","Y","N",4,0,"Cagliari-Fiorentina",91,3,121,40,400,120,320,4840,24,363,968,728,960
"11","I1",2025-04-27,"Fiorentina","Empoli",2,1,"H",2,0,"H",1.84,3.55,4.75,"2-0","2-1",6,3,8,5,3,2,0,0,1,6,16,18,3,7,34,"1-6","Y","Y","N",5,0,"Fiorentina-Empoli",89,3,47,50,600,150,350,2350,21,141,329,623,1050
"12","I1",2025-05-04,"Roma","Fiorentina",1,0,"H",1,0,"H",1.66,3.9,5.58,"1-0","1-0",12,4,13,5,2,2,0,1,7,4,9,8,1,11,17,"7-4","N","N","N",4,1,"Roma-Fiorentina",45,1,11,65,900,65,715,715,11,11,121,495,715
"13","I1",2025-05-04,"Roma","Fiorentina",1,0,"H",1,0,"H",1.66,3.9,5.58,"1-0","1-0",12,4,13,5,2,2,0,1,7,4,9,8,1,11,17,"7-4","N","N","N",4,1,"Roma-Fiorentina",93,2,44.5833333333333,47.5,562.5,90,378.333333333333,2075.41666666667,16.5,128.666666666667,378.583333333333,741.083333333333,785.833333333333
