"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","B1",2024-04-23,"St Truiden","Gent",0,2,"A",0,1,"A",3.86,3.81,1.93,"0-1","0-2",17,5,15,5,2,1,0,0,5,4,12,8,2,9,20,"5-4","Y","N","N",3,0,"2024-04-23-St Truiden-Gent","Simon Bourdeaud'hui",2,2.8,1.7,141,30,200,60,270,18,1269,540,0,1,0,0,2,0,0,0,0,10,10,20,0,20,200,174,0,9,0,174,9,183,84,9,9,1,82
"2","B1",2024-04-27,"Standard","St Truiden",1,1,"D",0,1,"A",2.25,3.49,3.25,"0-1","1-1",19,6,11,6,0,2,0,0,5,4,6,10,2,9,16,"5-4","Y","N","N",2,0,"2024-04-27-Standard-St Truiden","Jan Boterberg",2,2.3,1.8,76,20,0,40,180,18,684,360,0,2,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,60,0,0,60,60,0,23,0,0,67
"3","B1",2024-05-03,"Westerlo","St Truiden",2,2,"D",1,1,"D",2.39,3.8,2.79,"1-1","2-2",19,6,8,4,2,2,0,0,6,4,4,11,4,10,15,"6-4","Y","Y","Y",4,0,"2024-05-03-Westerlo-St Truiden","Simon Bourdeaud'hui",4,2.1,1.9,156,40,400,160,400,40,1560,1600,1,1,0,0,1,1,0,0,10,10,20,10,10,20,400,110,0,85,0,110,85,195,42,21,21,0,110
"4","B1",2024-05-12,"St Truiden","Mechelen",2,1,"H",2,1,"H",2.34,3.69,2.84,"2-1","2-1",11,5,7,3,1,0,0,0,2,1,9,12,3,3,21,"2-1","Y","Y","N",1,0,"2024-05-12-St Truiden-Mechelen","Ken Vermeiren",3,1.2,0.9,65,10,0,30,30,9,195,90,0,0,0,0,1,0,0,0,0,0,0,10,0,10,0,90,0,0,0,90,0,90,90,0,0,0,59
"5","B1",2024-05-17,"St Truiden","Oud-Heverlee Leuven",1,1,"D",0,0,"D",2.17,3.77,3.19,"0-0","1-1",9,3,9,3,2,0,0,0,2,1,10,12,2,3,22,"2-1","Y","N","N",2,0,"2024-05-17-St Truiden-Oud-Heverlee Leuven","Arthur Denil",2,1,1.1,140,20,0,40,60,6,420,120,1,0,0,0,1,0,0,0,10,0,10,10,0,10,100,124,0,0,0,124,0,124,37,0,0,0,49
"6","B1",2024-05-25,"Gent","St Truiden",2,0,"H",0,0,"D",1.52,4.74,5.3,"0-0","2-0",7,4,15,2,0,0,0,0,4,4,9,12,2,8,21,"4-4","Y","N","N",0,0,"2024-05-25-Gent-St Truiden","Matonga Simonini",2,1.3,1.1,133,0,0,0,0,16,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
"7","B1",2024-04-06,"Charleroi","RWD Molenbeek",0,0,"D",0,0,"D",1.72,3.82,4.99,"0-0","0-0",14,3,10,3,1,4,0,0,11,6,14,12,0,17,26,"11-6","N","N","N",5,0,"2024-04-06-Charleroi-RWD Molenbeek","Wesli De Cremer",0,0.8,1.5,56,50,400,0,850,0,952,0,1,2,0,0,0,2,0,0,10,20,30,0,20,20,600,20,0,209,0,20,209,229,20,17,17,1,86
"8","B1",2024-04-14,"Kortrijk","Charleroi",1,2,"A",1,0,"H",2.88,3.24,2.54,"1-0","1-2",9,2,12,5,0,1,0,0,4,3,11,12,3,7,23,"4-3","Y","Y","N",1,0,"2024-04-14-Kortrijk-Charleroi","Nicolas Laforge",3,0.8,1.3,195,10,0,30,70,21,1365,210,0,1,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,32,0,0,32,32,0,32,0,0,71
"9","B1",2024-04-21,"Charleroi","Eupen",1,0,"H",1,0,"H",1.67,3.9,5,"1-0","1-0",19,7,9,3,1,1,0,0,7,4,12,8,1,11,20,"7-4","N","N","N",2,0,"2024-04-21-Charleroi-Eupen","Wim Smet",1,2.9,0.6,14,20,100,20,220,11,154,220,0,2,0,0,1,0,0,0,0,20,20,10,0,10,200,92,0,54,0,92,54,146,92,18,18,0,58
"10","B1",2024-04-26,"Eupen","Charleroi",1,2,"A",0,2,"A",3.5,3.21,2.26,"0-2","1-2",12,2,12,4,2,1,0,0,4,5,13,15,3,9,28,"4-5","Y","Y","N",3,0,"2024-04-26-Eupen-Charleroi","Bert Put",3,1.2,0.9,138,30,200,90,270,27,1242,810,1,0,0,0,1,1,0,0,10,0,10,10,10,20,200,122,0,56,0,122,56,178,33,56,33,0,87
