"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","Referee","n","Home_xG","Away_xG","Total_Goalmins","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","TGMXcorners","GoalsXcornerXbookings","FH_HYC","FH_AYC","FH_HRC","FH_ARC","SH_HYC","SH_AYC","SH_HRC","SH_ARC","FH_HomeBookings","FH_AwayBookings","FH_TotalBookings","SH_HomeBookings","SH_AwayBookings","SH_TotalBookings","MultiBookings","Home_YCmins","Home_RCmins","Away_YCmins","Away_RCmins","Home_TotalCardmins","Away_TotalCardmins","match_TotalCardmins","Home_first_YCTime","Away_first_YCTime","match_First_YCTime","Penalty","MatchPerfomance"
"1","B1",2024-04-23,"Westerlo","Oud-Heverlee Leuven",1,1,"D",1,0,"H",2.53,3.55,2.77,"1-0","1-1",15,3,20,7,2,3,0,0,9,4,7,14,2,13,21,"9-4","Y","N","N",5,0,"2024-04-23-Westerlo-Oud-Heverlee Leuven","Wesli De Cremer",2,1,1.1,101,50,600,100,650,26,1313,1300,1,0,0,0,1,3,0,0,10,0,10,10,30,40,400,91,0,223,0,91,223,314,10,70,10,0,94
"2","B1",2024-04-27,"Mechelen","Oud-Heverlee Leuven",3,0,"H",0,0,"D",1.98,3.83,3.64,"0-0","3-0",17,7,17,4,1,1,0,0,4,3,10,12,3,7,22,"4-3","Y","Y","N",2,0,"2024-04-27-Mechelen-Oud-Heverlee Leuven","Bram Van Driessche",3,2.8,1.6,197,20,100,60,140,21,1379,420,0,0,0,0,1,1,0,0,0,0,0,10,10,20,0,70,0,75,0,70,75,145,70,75,70,1,86
"3","B1",2024-05-05,"Oud-Heverlee Leuven","Standard",3,1,"H",0,1,"A",2.45,3.39,2.89,"0-1","3-1",16,7,8,1,1,1,0,0,4,1,10,14,4,5,24,"4-1","Y","Y","Y",2,0,"2024-05-05-Oud-Heverlee Leuven-Standard","Wim Smet",4,2.3,0.4,257,20,100,80,100,20,1285,400,0,1,0,0,1,0,0,0,0,10,10,10,0,10,100,93,0,22,0,93,22,115,93,22,22,0,85
"4","B1",2024-05-12,"Gent","Oud-Heverlee Leuven",0,1,"A",0,1,"A",1.4,5.38,6.88,"0-1","0-1",12,2,8,4,2,3,0,0,10,1,10,12,1,11,22,"10-1","N","N","N",5,0,"2024-05-12-Gent-Oud-Heverlee Leuven","Nathan Verboomen",1,1.7,1,6,50,600,50,550,11,66,550,0,0,0,0,2,3,0,0,0,0,0,20,30,50,0,147,0,267,0,147,267,414,51,80,51,0,73
"5","B1",2024-05-17,"St Truiden","Oud-Heverlee Leuven",1,1,"D",0,0,"D",2.17,3.77,3.19,"0-0","1-1",9,3,9,3,2,0,0,0,2,1,10,12,2,3,22,"2-1","Y","N","N",2,0,"2024-05-17-St Truiden-Oud-Heverlee Leuven","Arthur Denil",2,1,1.1,140,20,0,40,60,6,420,120,1,0,0,0,1,0,0,0,10,0,10,10,0,10,100,124,0,0,0,124,0,124,37,0,0,0,49
"6","B1",2024-05-25,"Oud-Heverlee Leuven","Westerlo",1,2,"A",0,2,"A",2.07,3.74,3.32,"0-2","1-2",10,3,21,7,4,5,2,0,1,6,11,11,3,7,22,"1-6","Y","Y","N",9,2,"2024-05-25-Oud-Heverlee Leuven-Westerlo","Ken Vermeiren",3,2.1,1.9,133,140,4500,420,980,21,931,2940,2,0,1,0,1,5,0,0,45,0,45,10,50,60,2700,124,50,387,0,174,387,561,7,49,7,0,141
"7","B1",2024-04-28,"Genk","Club Brugge",0,3,"A",0,1,"A",2.95,3.53,2.34,"0-1","0-3",14,3,11,4,1,2,0,0,6,3,8,10,3,9,18,"6-3","Y","Y","N",3,0,"2024-04-28-Genk-Club Brugge","Lawrence Visser",3,0.7,1,176,30,200,90,270,27,1584,810,1,0,0,0,0,2,0,0,10,0,10,0,20,20,200,22,0,151,0,22,151,173,22,61,22,0,87
"8","B1",2024-05-04,"Cercle Brugge","Genk",4,1,"H",3,1,"H",2.55,3.51,2.76,"3-1","4-1",16,6,13,6,1,3,0,0,4,1,16,16,5,5,32,"4-1","Y","Y","Y",4,0,"2024-05-04-Cercle Brugge-Genk","Nicolas Laforge",5,2.6,2.3,157,40,300,200,200,25,785,1000,1,1,0,0,0,2,0,0,10,10,20,0,20,20,400,16,0,150,0,16,150,166,16,30,16,0,110
"9","B1",2024-05-11,"Anderlecht","Genk",2,1,"H",1,0,"H",2.06,3.6,3.61,"1-0","2-1",17,4,19,3,1,2,0,0,4,3,5,14,3,7,19,"4-3","Y","Y","N",3,0,"2024-05-11-Anderlecht-Genk","Lawrence Visser",3,1.1,1.4,189,30,200,90,210,21,1323,630,1,1,0,0,0,1,0,0,10,10,20,0,10,10,200,42,0,102,0,42,102,144,42,47,42,0,81
"10","B1",2024-05-20,"Genk","Antwerp",1,0,"H",1,0,"H",1.83,3.79,4.1,"1-0","1-0",9,3,16,6,3,1,0,0,2,8,10,13,1,10,23,"2-8","N","N","N",4,0,"2024-05-20-Genk-Antwerp","Nicolas Laforge",1,1.2,1.6,28,40,300,40,400,10,280,400,0,0,0,0,3,1,0,0,0,0,0,30,10,40,0,232,0,96,0,232,96,328,65,96,65,0,65
"11","B1",2024-05-26,"St. Gilloise","Genk",2,0,"H",1,0,"H",1.67,4.15,4.66,"1-0","2-0",21,8,9,2,3,1,0,1,10,4,18,10,2,14,28,"10-4","Y","N","N",4,1,"2024-05-26-St. Gilloise-Genk","Lothar D'Hondt",2,1.9,0.4,117,65,1050,130,910,28,1638,1820,1,0,0,0,2,1,0,1,10,0,10,20,35,55,550,196,0,63,156,196,219,415,42,63,42,1,117
"12","B1",2024-06-02,"Genk","Gent",0,1,"A",0,0,"D",2.37,3.54,2.89,"0-0","0-1",10,4,13,5,5,2,0,0,4,2,20,12,1,6,32,"4-2","N","N","N",7,0,"2024-06-02-Genk-Gent","Nicolas Laforge",1,0.5,0.7,60,70,1000,70,420,6,360,420,2,1,0,0,3,1,0,0,20,10,30,30,10,40,1200,304,0,106,0,304,106,410,17,21,17,0,68
