"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2024-01-20,"Darmstadt","Ein Frankfurt",2,2,"D",0,1,"A",3.91,3.71,1.96,"0-1","2-2",13,3,7,4,1,1,0,0,4,1,11,7,4,5,18,"4-1","Y","Y","Y",2,0,"Darmstadt-Ein Frankfurt",235,4,96,20,100,80,100,1920,20,384,480,1175,400
"2","D1",2024-01-26,"Ein Frankfurt","Mainz",1,0,"H",0,0,"D",2.17,3.44,3.54,"0-0","1-0",13,4,7,0,2,1,0,0,2,1,10,12,1,3,22,"2-1","N","N","N",3,0,"Ein Frankfurt-Mainz",73,1,27,30,200,30,90,810,3,27,81,219,90
"3","D1",2024-02-03,"FC Koln","Ein Frankfurt",2,0,"H",0,0,"D",3.31,3.47,2.26,"0-0","2-0",14,4,11,4,1,4,0,2,7,7,8,13,2,14,21,"7-7","Y","N","N",5,2,"FC Koln-Ein Frankfurt",148,2,69,100,900,200,1400,6900,28,138,966,2072,2800
"4","D1",2024-02-10,"Ein Frankfurt","Bochum",1,1,"D",1,1,"D",1.76,3.82,4.86,"1-1","1-1",8,2,14,5,2,2,0,0,8,3,6,12,2,11,18,"8-3","Y","N","N",4,0,"Ein Frankfurt-Bochum",31,2,36,40,400,80,440,1440,22,72,396,341,880
"5","D1",2024-02-18,"Freiburg","Ein Frankfurt",3,3,"D",2,2,"D",2.33,3.38,3.24,"2-2","3-3",13,8,10,6,0,0,0,0,6,1,8,10,6,7,18,"6-1","Y","Y","Y",0,0,"Freiburg-Ein Frankfurt",298,6,191,0,0,0,0,0,42,1146,1337,2086,0
"6","D1",2024-02-25,"Ein Frankfurt","Wolfsburg",2,2,"D",1,2,"A",2.29,3.48,3.24,"1-2","2-2",12,5,14,8,2,1,0,0,5,3,9,7,4,8,16,"5-3","Y","Y","Y",3,0,"Ein Frankfurt-Wolfsburg",142,4,59,30,200,120,240,1770,32,236,472,1136,960
"7","D1",2024-01-20,"Bochum","Stuttgart",1,0,"H",0,0,"D",3.66,3.9,1.98,"0-0","1-0",6,1,17,4,5,3,0,0,1,7,16,16,1,8,32,"1-7","N","N","N",8,0,"Bochum-Stuttgart",50,1,19,80,1500,80,640,1520,8,19,152,400,640
"8","D1",2024-01-28,"Dortmund","Bochum",3,1,"H",1,1,"D",1.38,5.7,7.32,"1-1","3-1",15,6,10,4,1,3,0,0,8,4,10,16,4,12,26,"8-4","Y","Y","Y",4,0,"Dortmund-Bochum",214,4,46,40,300,160,480,1840,48,184,552,2568,1920
"9","D1",2024-02-03,"Bochum","Augsburg",1,1,"D",1,0,"H",2.21,3.65,3.25,"1-0","1-1",9,4,12,6,3,1,0,0,3,5,17,14,2,8,31,"3-5","Y","N","N",4,0,"Bochum-Augsburg",123,2,38,40,300,80,320,1520,16,76,304,984,640
"10","D1",2024-02-10,"Ein Frankfurt","Bochum",1,1,"D",1,1,"D",1.76,3.82,4.86,"1-1","1-1",8,2,14,5,2,2,0,0,8,3,6,12,2,11,18,"8-3","Y","N","N",4,0,"Ein Frankfurt-Bochum",31,2,36,40,400,80,440,1440,22,72,396,341,880
"11","D1",2024-02-18,"Bochum","Bayern Munich",3,2,"H",2,1,"H",8.13,5.93,1.34,"2-1","3-2",14,5,26,10,2,4,0,1,4,9,12,10,5,13,22,"4-9","Y","Y","Y",6,1,"Bochum-Bayern Munich",261,5,100,85,1300,425,1105,8500,65,500,1300,3393,5525
"12","D1",2024-02-24,"Mgladbach","Bochum",5,2,"H",2,0,"H",2.02,3.77,3.65,"2-0","5-2",22,6,15,5,2,4,0,0,5,6,13,13,7,11,26,"5-6","Y","Y","Y",6,0,"Mgladbach-Bochum",466,7,140,60,800,420,660,8400,77,980,1540,5126,4620
"13","D1",2024-02-24,"Mgladbach","Bochum",5,2,"H",2,0,"H",2.02,3.77,3.65,"2-0","5-2",22,6,15,5,2,4,0,0,5,6,13,13,7,11,26,"5-6","Y","Y","Y",6,0,"Mgladbach-Bochum",172.666666666667,3.33333333333333,71.4166666666667,47.0833333333333,533.333333333333,146.25,492.916666666667,3005,31.9166666666667,319.5,664.666666666667,1653.41666666667,1612.91666666667
