"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","bundesliga_goalmins","n","bundesliga_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"229","D1",2023-04-01,"Schalke 04","Leverkusen",0,3,"A",0,0,"D",4.1,3.73,1.93,"0-0","0-3",12,3,18,10,2,1,0,0,7,5,20,13,3,12,33,"7-5","Y","Y","N",3,0,"Schalke 04-Leverkusen",201,3,66,30,200,90,360,1980,36,198,792,2412,1080
"243","D1",2023-04-09,"Hoffenheim","Schalke 04",2,0,"H",1,0,"H",1.95,3.94,3.81,"1-0","2-0",15,4,10,3,3,0,0,0,9,8,14,13,2,17,27,"9-8","Y","N","N",3,0,"Hoffenheim-Schalke 04",92,2,39,30,0,60,510,1170,34,78,663,1564,1020
"244","D1",2023-04-14,"Schalke 04","Hertha",5,2,"H",2,1,"H",2.38,3.31,3.28,"2-1","5-2",14,7,11,5,2,3,0,0,7,8,12,19,7,15,31,"7-8","Y","Y","Y",5,0,"Schalke 04-Hertha",361,7,128,50,600,350,750,6400,105,896,1920,5415,5250
"259","D1",2023-04-23,"Freiburg","Schalke 04",4,0,"H",2,0,"H",1.81,3.7,4.84,"2-0","4-0",25,12,10,4,1,2,0,0,6,5,9,10,4,11,19,"6-5","Y","Y","Y",3,0,"Freiburg-Schalke 04",176,4,113,30,200,120,330,3390,44,452,1243,1936,1320
"268","D1",2023-04-29,"Schalke 04","Werder Bremen",2,1,"H",0,1,"A",2.28,3.65,3.18,"0-1","2-1",21,10,11,1,4,3,0,0,11,3,9,17,3,14,26,"11-3","Y","Y","N",7,0,"Schalke 04-Werder Bremen",189,3,36,70,1200,210,980,2520,42,108,504,2646,2940
"272","D1",2023-05-05,"Mainz","Schalke 04",2,3,"A",0,1,"A",1.65,4.13,5.52,"0-1","2-3",9,4,15,10,4,1,0,0,7,6,12,10,5,13,22,"7-6","Y","Y","Y",5,0,"Mainz-Schalke 04",299,5,39,50,400,250,650,1950,65,195,507,3887,3250
"226","D1",2023-03-31,"Ein Frankfurt","Bochum",1,1,"D",1,1,"D",1.52,4.55,6.59,"1-1","1-1",18,7,8,2,3,2,0,0,15,2,14,13,2,17,27,"15-2","Y","N","N",5,0,"Ein Frankfurt-Bochum",35,2,20,50,600,100,850,1000,34,40,340,595,1700
"242","D1",2023-04-09,"Bochum","Stuttgart",2,3,"A",0,1,"A",3.09,3.53,2.38,"0-1","2-3",11,5,14,7,3,3,0,0,7,4,12,8,5,11,20,"7-4","Y","Y","Y",6,0,"Bochum-Stuttgart",280,5,74,60,900,300,660,4440,55,370,814,3080,3300
"251","D1",2023-04-16,"Union Berlin","Bochum",1,1,"D",1,0,"H",1.62,3.94,6.28,"1-0","1-1",10,2,14,8,2,1,1,0,5,7,10,7,2,12,17,"5-7","Y","N","N",3,1,"Union Berlin-Bochum",100,2,25,55,450,110,660,1375,24,50,300,1200,1320
"254","D1",2023-04-22,"Bochum","Wolfsburg",1,5,"A",0,3,"A",3.07,3.65,2.34,"0-3","1-5",23,6,15,7,3,3,0,0,10,3,11,8,6,13,19,"10-3","Y","Y","Y",6,0,"Bochum-Wolfsburg",265,6,155,60,900,360,780,9300,78,930,2015,3445,4680
"262","D1",2023-04-28,"Bochum","Dortmund",1,1,"D",1,1,"D",6.55,5.26,1.47,"1-1","1-1",10,4,21,6,1,2,0,0,4,11,13,9,2,15,22,"4-11","Y","N","N",3,0,"Bochum-Dortmund",12,2,35,30,200,60,450,1050,30,70,525,180,900
"277","D1",2023-05-06,"Mgladbach","Bochum",2,0,"H",1,0,"H",1.93,4,3.86,"1-0","2-0",25,9,14,3,2,1,0,0,11,3,7,13,2,14,20,"11-3","Y","N","N",3,0,"Mgladbach-Bochum",125,2,36,30,200,60,420,1080,28,72,504,1750,840
"13","D1",2023-05-06,"Mgladbach","Bochum",2,0,"H",1,0,"H",1.93,4,3.86,"1-0","2-0",25,9,14,3,2,1,0,0,11,3,7,13,2,14,20,"11-3","Y","N","N",3,0,"Mgladbach-Bochum",177.916666666667,3.58333333333333,63.8333333333333,45.4166666666667,487.5,172.5,616.666666666667,2971.25,47.9166666666667,288.25,843.916666666667,2342.5,2300
