"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2025-03-29,"Wolfsburg","Heidenheim",0,1,"A",0,1,"A",1.66,4.12,5.22,"0-1","0-1",11,2,11,4,2,4,0,0,4,5,8,10,1,9,18,"4-5","N","N","N",6,0,"Wolfsburg-Heidenheim",16,1,18,60,800,60,540,1080,9,18,162,144,540
"2","D1",2025-04-06,"Union Berlin","Wolfsburg",1,0,"H",0,0,"D",2.49,3.32,3.02,"0-0","1-0",13,3,12,3,0,1,0,0,6,4,13,14,1,10,27,"6-4","N","N","N",1,0,"Union Berlin-Wolfsburg",63,1,16,10,0,10,100,160,10,16,160,630,100
"3","D1",2025-04-11,"Wolfsburg","RB Leipzig",2,3,"A",0,2,"A",3,3.71,2.36,"0-2","2-3",17,6,16,5,2,3,0,0,8,5,14,13,5,13,27,"8-5","Y","Y","Y",5,0,"Wolfsburg-RB Leipzig",219,5,40,50,600,250,650,2000,65,200,520,2847,3250
"4","D1",2025-04-19,"Mainz","Wolfsburg",2,2,"D",2,1,"H",2.05,3.72,3.6,"2-1","2-2",18,7,16,4,2,3,0,0,7,5,15,8,4,12,23,"7-5","Y","Y","Y",5,0,"Mainz-Wolfsburg",169,4,83,50,600,200,600,4150,48,332,996,2028,2400
"5","D1",2025-04-26,"Wolfsburg","Freiburg",0,1,"A",0,0,"D",2.4,3.67,2.91,"0-0","0-1",8,1,15,2,3,1,1,0,3,2,6,9,1,5,15,"3-2","N","N","N",4,1,"Wolfsburg-Freiburg",49,1,37,65,550,65,325,2405,5,37,185,245,325
"6","D1",2025-05-03,"Dortmund","Wolfsburg",4,0,"H",1,0,"H",1.32,6.21,7.74,"1-0","4-0",11,5,11,2,0,1,0,0,4,3,13,6,4,7,19,"4-3","Y","Y","Y",1,0,"Dortmund-Wolfsburg",204,4,72,10,0,40,70,720,28,288,504,1428,280
"7","D1",2025-03-29,"Hoffenheim","Augsburg",1,1,"D",0,0,"D",2.43,3.29,3.15,"0-0","1-1",13,4,11,4,1,2,0,0,2,2,14,12,2,4,26,"2-2","Y","N","N",3,0,"Hoffenheim-Augsburg",117,2,36,30,200,60,120,1080,8,72,144,468,240
"8","D1",2025-04-05,"RB Leipzig","Hoffenheim",3,1,"H",2,1,"H",1.58,4.55,5.43,"2-1","3-1",16,5,9,5,0,3,0,1,8,2,10,12,4,10,22,"8-2","Y","Y","Y",3,1,"RB Leipzig-Hoffenheim",162,4,63,55,0,220,550,3465,40,252,630,1620,2200
"9","D1",2025-04-12,"Hoffenheim","Mainz",2,0,"H",2,0,"H",2.69,3.5,2.66,"2-0","2-0",8,5,14,1,4,2,0,1,4,7,18,11,2,11,29,"4-7","Y","N","N",6,1,"Hoffenheim-Mainz",36,2,54,85,1800,170,935,4590,22,108,594,396,1870
"10","D1",2025-04-19,"Freiburg","Hoffenheim",3,2,"H",2,2,"D",1.96,3.75,3.85,"2-2","3-2",12,6,19,6,3,2,0,0,2,6,14,13,5,8,27,"2-6","Y","Y","Y",5,0,"Freiburg-Hoffenheim",211,5,108,50,600,250,400,5400,40,540,864,1688,2000
"11","D1",2025-04-26,"Hoffenheim","Dortmund",2,3,"A",0,1,"A",4.3,4.37,1.74,"0-1","2-3",11,3,16,8,5,1,0,0,2,5,17,9,5,7,26,"2-5","Y","Y","Y",6,0,"Hoffenheim-Dortmund",335,5,48,60,500,300,420,2880,35,240,336,2345,2100
"12","D1",2025-05-03,"Mgladbach","Hoffenheim",4,4,"D",2,1,"H",2.13,4.03,3.16,"2-1","4-4",12,7,26,8,0,0,0,0,4,7,6,8,8,11,14,"4-7","Y","Y","Y",0,0,"Mgladbach-Hoffenheim",443,8,154,0,0,0,0,0,88,1232,1694,4873,0
"13","D1",2025-05-03,"Mgladbach","Hoffenheim",4,4,"D",2,1,"H",2.13,4.03,3.16,"2-1","4-4",12,7,26,8,0,0,0,0,4,7,6,8,8,11,14,"4-7","Y","Y","Y",0,0,"Mgladbach-Hoffenheim",168.666666666667,3.5,60.75,43.75,470.833333333333,135.416666666667,392.5,2327.5,33.1666666666667,277.916666666667,565.75,1559.33333333333,1275.41666666667
