"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2024-01-27,"Leverkusen","Mgladbach",0,0,"D",0,0,"D",1.27,6.56,9.6,"0-0","0-0",28,8,4,3,3,1,0,0,8,2,15,6,0,10,21,"8-2","N","N","N",4,0,"Leverkusen-Mgladbach",0,0,0,40,300,0,400,0,0,0,0,0,0
"2","D1",2024-02-03,"Bayern Munich","Mgladbach",3,1,"H",1,1,"D",1.15,9.2,16.53,"1-1","3-1",21,6,11,4,0,1,0,0,6,5,11,9,4,11,20,"6-5","Y","Y","Y",1,0,"Bayern Munich-Mgladbach",236,4,88,10,0,40,110,880,44,352,968,2596,440
"3","D1",2024-02-10,"Mgladbach","Darmstadt",0,0,"D",0,0,"D",1.61,4.33,5.44,"0-0","0-0",22,8,10,1,0,5,0,0,7,2,11,15,0,9,26,"7-2","N","N","N",5,0,"Mgladbach-Darmstadt",0,0,0,50,0,0,450,0,0,0,0,0,0
"4","D1",2024-02-17,"RB Leipzig","Mgladbach",2,0,"H",1,0,"H",1.38,5.63,7.27,"1-0","2-0",16,9,13,0,1,5,0,0,8,4,12,13,2,12,25,"8-4","Y","N","N",6,0,"RB Leipzig-Mgladbach",71,2,37,60,500,120,720,2220,24,74,444,852,1440
"5","D1",2024-02-24,"Mgladbach","Bochum",5,2,"H",2,0,"H",2.02,3.77,3.65,"2-0","5-2",22,6,15,5,2,4,0,0,5,6,13,13,7,11,26,"5-6","Y","Y","Y",6,0,"Mgladbach-Bochum",466,7,140,60,800,420,660,8400,77,980,1540,5126,4620
"6","D1",2024-03-02,"Mainz","Mgladbach",1,1,"D",1,0,"H",1.98,3.81,3.73,"1-0","1-1",21,5,14,5,5,1,1,0,12,6,12,15,2,18,27,"12-6","Y","N","N",6,1,"Mainz-Mgladbach",67,2,48,85,750,170,1530,4080,36,96,864,1206,3060
"7","D1",2024-01-27,"Wolfsburg","FC Koln",1,1,"D",1,1,"D",1.83,3.83,4.41,"1-1","1-1",12,5,6,2,5,3,0,0,6,3,17,12,2,9,29,"6-3","Y","N","N",8,0,"Wolfsburg-FC Koln",78,2,80,80,1500,160,720,6400,18,160,720,702,1440
"8","D1",2024-02-03,"FC Koln","Ein Frankfurt",2,0,"H",0,0,"D",3.31,3.47,2.26,"0-0","2-0",14,4,11,4,1,4,0,2,7,7,8,13,2,14,21,"7-7","Y","N","N",5,2,"FC Koln-Ein Frankfurt",148,2,69,100,900,200,1400,6900,28,138,966,2072,2800
"9","D1",2024-02-11,"Hoffenheim","FC Koln",1,1,"D",0,0,"D",1.86,3.9,4.12,"0-0","1-1",10,4,5,1,3,4,0,0,10,3,12,13,2,13,25,"10-3","Y","N","N",7,0,"Hoffenheim-FC Koln",169,2,62,70,1200,140,910,4340,26,124,806,2197,1820
"10","D1",2024-02-16,"FC Koln","Werder Bremen",0,1,"A",0,0,"D",2.57,3.38,2.92,"0-0","0-1",10,2,13,4,4,4,0,0,5,3,16,11,1,8,27,"5-3","N","N","N",8,0,"FC Koln-Werder Bremen",70,1,17,80,1600,80,640,1360,8,17,136,560,640
"11","D1",2024-02-24,"Stuttgart","FC Koln",1,1,"D",0,0,"D",1.32,5.75,9.52,"0-0","1-1",13,5,12,6,1,0,0,0,9,4,11,13,2,13,24,"9-4","Y","N","N",1,0,"Stuttgart-FC Koln",115,2,14,10,0,20,130,140,26,28,182,1495,260
"12","D1",2024-03-03,"FC Koln","Leverkusen",0,2,"A",0,1,"A",8.08,5.15,1.39,"0-1","0-2",6,0,17,6,2,2,1,0,1,9,10,9,2,10,19,"1-9","Y","N","N",4,1,"FC Koln-Leverkusen",111,2,50,65,900,130,650,3250,20,100,500,1110,1300
"13","D1",2024-03-03,"FC Koln","Leverkusen",0,2,"A",0,1,"A",8.08,5.15,1.39,"0-1","0-2",6,0,17,6,2,2,1,0,1,9,10,9,2,10,19,"1-9","Y","N","N",4,1,"FC Koln-Leverkusen",127.583333333333,2.16666666666667,50.4166666666667,59.1666666666667,704.166666666667,123.333333333333,693.333333333333,3164.16666666667,25.5833333333333,172.416666666667,593.833333333333,1493,1485
