"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2024-03-31,"Stuttgart","Heidenheim",3,3,"D",1,0,"H",1.26,6.51,10.08,"1-0","3-3",20,6,6,3,1,0,0,1,6,7,5,9,6,13,14,"6-7","Y","Y","Y",1,1,"Stuttgart-Heidenheim",415,6,94,35,250,210,455,3290,78,564,1222,5395,2730
"2","D1",2024-04-06,"Dortmund","Stuttgart",0,1,"A",0,0,"D",2.31,3.95,2.88,"0-0","0-1",14,7,10,2,2,4,0,0,8,3,8,8,1,11,16,"8-3","N","N","N",6,0,"Dortmund-Stuttgart",64,1,9,60,800,60,660,540,11,9,99,704,660
"3","D1",2024-04-13,"Stuttgart","Ein Frankfurt",3,0,"H",3,0,"H",1.51,4.76,6.01,"3-0","3-0",9,6,10,3,1,3,0,0,4,5,4,15,3,9,19,"4-5","Y","Y","N",4,0,"Stuttgart-Ein Frankfurt",65,3,53,40,300,120,360,2120,27,159,318,585,1080
"4","D1",2024-04-21,"Werder Bremen","Stuttgart",2,1,"H",1,0,"H",5.11,4.66,1.6,"1-0","2-1",9,2,14,5,3,3,0,0,1,7,11,10,3,8,21,"1-7","Y","Y","N",6,0,"Werder Bremen-Stuttgart",148,3,40,60,900,180,480,2400,24,120,320,1184,1440
"5","D1",2024-04-27,"Leverkusen","Stuttgart",2,2,"D",0,0,"D",1.76,4.31,4.25,"0-0","2-2",14,6,11,4,4,3,0,0,5,2,10,19,4,7,29,"5-2","Y","Y","Y",7,0,"Leverkusen-Stuttgart",255,4,82,70,1200,280,490,5740,28,328,574,1785,1960
"6","D1",2024-05-04,"Stuttgart","Bayern Munich",3,1,"H",1,1,"D",2.13,4.14,3.09,"1-1","3-1",24,11,10,3,1,2,0,0,3,1,10,8,4,4,18,"3-1","Y","Y","Y",3,0,"Stuttgart-Bayern Munich",239,4,53,30,200,120,120,1590,16,212,212,956,480
"7","D1",2024-03-31,"Bochum","Darmstadt",2,2,"D",1,0,"H",1.63,4.3,5.25,"1-0","2-2",20,7,13,3,2,2,0,0,6,5,7,15,4,11,22,"6-5","Y","Y","Y",4,0,"Bochum-Darmstadt",216,4,122,40,400,160,440,4880,44,488,1342,2376,1760
"8","D1",2024-04-06,"FC Koln","Bochum",2,1,"H",0,0,"D",2.33,3.63,3.05,"0-0","2-1",17,6,8,2,3,3,0,0,9,4,16,13,3,13,29,"9-4","Y","Y","N",6,0,"FC Koln-Bochum",233,3,45,60,900,180,780,2700,39,135,585,3029,2340
"9","D1",2024-04-13,"Bochum","Heidenheim",1,1,"D",0,0,"D",2.1,3.71,3.47,"0-0","1-1",24,5,10,3,4,1,0,0,6,2,12,22,2,8,34,"6-2","Y","N","N",5,0,"Bochum-Heidenheim",171,2,62,50,400,100,400,3100,16,124,558,1368,800
"10","D1",2024-04-20,"Wolfsburg","Bochum",1,0,"H",1,0,"H",1.81,3.88,4.43,"1-0","1-0",10,5,9,1,4,3,0,0,5,8,11,16,1,13,27,"5-8","N","N","N",7,0,"Wolfsburg-Bochum",43,1,23,70,1200,70,910,1610,13,23,299,559,910
"11","D1",2024-04-26,"Bochum","Hoffenheim",3,2,"H",2,0,"H",2.21,4,3.06,"2-0","3-2",35,13,12,4,1,1,0,0,10,4,13,10,5,14,23,"10-4","Y","Y","Y",2,0,"Bochum-Hoffenheim",300,5,83,20,100,100,280,1660,70,415,1162,4200,1400
"12","D1",2024-05-05,"Union Berlin","Bochum",3,4,"A",0,3,"A",1.97,3.51,4.12,"0-3","3-4",12,6,17,5,0,1,0,0,6,4,13,16,7,10,29,"6-4","Y","Y","Y",1,0,"Union Berlin-Bochum",350,7,169,10,0,70,100,1690,70,1183,1690,3500,700
"13","D1",2024-05-05,"Union Berlin","Bochum",3,4,"A",0,3,"A",1.97,3.51,4.12,"0-3","3-4",12,6,17,5,0,1,0,0,6,4,13,16,7,10,29,"6-4","Y","Y","Y",1,0,"Union Berlin-Bochum",208.25,3.58333333333333,69.5833333333333,45.4166666666667,554.166666666667,137.5,456.25,2610,36.3333333333333,313.333333333333,698.416666666667,2136.75,1355
