"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2024-01-27,"Hoffenheim","Heidenheim",1,1,"D",1,1,"D",1.7,4.28,4.64,"1-1","1-1",20,8,15,3,4,0,0,0,9,5,11,13,2,14,24,"9-5","Y","N","N",4,0,"Hoffenheim-Heidenheim",74,2,35,40,0,80,560,1400,28,70,490,1036,1120
"2","D1",2024-02-04,"Wolfsburg","Hoffenheim",2,2,"D",0,1,"A",2.14,3.83,3.28,"0-1","2-2",14,8,17,7,2,3,0,0,7,2,12,16,4,9,28,"7-2","Y","Y","Y",5,0,"Wolfsburg-Hoffenheim",200,4,58,50,600,200,450,2900,36,232,522,1800,1800
"3","D1",2024-02-11,"Hoffenheim","FC Koln",1,1,"D",0,0,"D",1.86,3.9,4.12,"0-0","1-1",10,4,5,1,3,4,0,0,10,3,12,13,2,13,25,"10-3","Y","N","N",7,0,"Hoffenheim-FC Koln",169,2,62,70,1200,140,910,4340,26,124,806,2197,1820
"4","D1",2024-02-17,"Hoffenheim","Union Berlin",0,1,"A",0,0,"D",2.06,3.71,3.58,"0-0","0-1",16,4,10,3,3,4,1,1,6,2,10,7,1,8,17,"6-2","N","N","N",7,2,"Hoffenheim-Union Berlin",84,1,7,120,3575,120,960,840,8,7,56,672,960
"5","D1",2024-02-25,"Dortmund","Hoffenheim",2,3,"A",2,1,"H",1.51,5.16,5.52,"2-1","2-3",19,7,7,5,2,3,0,0,10,3,7,10,5,13,17,"10-3","Y","Y","Y",5,0,"Dortmund-Hoffenheim",173,5,62,50,600,250,650,3100,65,310,806,2249,3250
"6","D1",2024-03-03,"Hoffenheim","Werder Bremen",2,1,"H",2,0,"H",1.97,3.87,3.72,"2-0","2-1",14,7,18,8,5,1,1,0,3,3,11,10,3,6,21,"3-3","Y","Y","N",6,1,"Hoffenheim-Werder Bremen",142,3,56,85,750,255,510,4760,18,168,336,852,1530
"7","D1",2024-01-27,"Leverkusen","Mgladbach",0,0,"D",0,0,"D",1.27,6.56,9.6,"0-0","0-0",28,8,4,3,3,1,0,0,8,2,15,6,0,10,21,"8-2","N","N","N",4,0,"Leverkusen-Mgladbach",0,0,0,40,300,0,400,0,0,0,0,0,0
"8","D1",2024-02-03,"Darmstadt","Leverkusen",0,2,"A",0,1,"A",9.27,6.36,1.28,"0-1","0-2",8,6,18,7,2,2,0,0,4,3,14,8,2,7,22,"4-3","Y","N","N",4,0,"Darmstadt-Leverkusen",85,2,38,40,400,80,280,1520,14,76,266,595,560
"9","D1",2024-02-10,"Leverkusen","Bayern Munich",3,0,"H",1,0,"H",2.68,3.9,2.47,"1-0","3-0",14,8,8,1,3,2,0,0,4,6,13,13,3,10,26,"4-6","Y","Y","N",5,0,"Leverkusen-Bayern Munich",158,3,52,50,600,150,500,2600,30,156,520,1580,1500
"10","D1",2024-02-17,"Heidenheim","Leverkusen",1,2,"A",0,1,"A",8.03,5.8,1.35,"0-1","1-2",6,3,17,4,2,1,0,0,4,5,15,5,3,9,20,"4-5","Y","Y","N",3,0,"Heidenheim-Leverkusen",213,3,61,30,200,90,270,1830,27,183,549,1917,810
"11","D1",2024-02-23,"Leverkusen","Mainz",2,1,"H",1,1,"D",1.26,6.53,12.14,"1-1","2-1",18,7,13,4,3,5,0,1,11,2,14,16,3,13,30,"11-2","Y","Y","N",8,1,"Leverkusen-Mainz",79,3,73,105,2250,315,1365,7665,39,219,949,1027,4095
"12","D1",2024-03-03,"FC Koln","Leverkusen",0,2,"A",0,1,"A",8.08,5.15,1.39,"0-1","0-2",6,0,17,6,2,2,1,0,1,9,10,9,2,10,19,"1-9","Y","N","N",4,1,"FC Koln-Leverkusen",111,2,50,65,900,130,650,3250,20,100,500,1110,1300
"13","D1",2024-03-03,"FC Koln","Leverkusen",0,2,"A",0,1,"A",8.08,5.15,1.39,"0-1","0-2",6,0,17,6,2,2,1,0,1,9,10,9,2,10,19,"1-9","Y","N","N",4,1,"FC Koln-Leverkusen",124,2.5,46.1666666666667,62.0833333333333,947.916666666667,150.833333333333,625.416666666667,2850.41666666667,25.9166666666667,137.083333333333,483.333333333333,1252.91666666667,1562.08333333333
