"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2025-03-29,"Holstein Kiel","Werder Bremen",0,3,"A",0,1,"A",3.42,3.85,2.08,"0-1","0-3",11,0,14,7,4,1,0,0,3,4,13,8,3,7,21,"3-4","Y","Y","N",5,0,"Holstein Kiel-Werder Bremen",201,3,51,50,400,150,350,2550,21,153,357,1407,1050
"2","D1",2025-04-05,"Werder Bremen","Ein Frankfurt",2,0,"H",1,0,"H",2.65,3.73,2.58,"1-0","2-0",12,4,9,0,3,3,0,0,5,6,8,15,2,11,23,"5-6","Y","N","N",6,0,"Werder Bremen-Ein Frankfurt",112,2,35,60,900,120,660,2100,22,70,385,1232,1320
"3","D1",2025-04-13,"Stuttgart","Werder Bremen",1,2,"A",1,1,"D",1.67,4.62,4.53,"1-1","1-2",12,4,14,5,3,2,1,0,3,4,12,13,3,7,25,"3-4","Y","Y","N",5,1,"Stuttgart-Werder Bremen",141,3,50,75,1100,225,525,3750,21,150,350,987,1575
"4","D1",2025-04-19,"Werder Bremen","Bochum",1,0,"H",0,0,"D",1.74,4.19,4.49,"0-0","1-0",14,4,12,1,3,3,0,1,2,7,9,20,1,9,29,"2-7","N","N","N",6,1,"Werder Bremen-Bochum",80,1,8,85,1650,85,765,680,9,8,72,720,765
"5","D1",2025-04-27,"Werder Bremen","St Pauli",0,0,"D",0,0,"D",1.92,3.74,4.07,"0-0","0-0",11,2,10,4,2,3,0,1,1,3,9,16,0,4,25,"1-3","N","N","N",5,1,"Werder Bremen-St Pauli",0,0,0,75,1100,0,300,0,0,0,0,0,0
"6","D1",2025-05-03,"Union Berlin","Werder Bremen",2,2,"D",1,2,"A",2.78,3.45,2.61,"1-2","2-2",17,7,13,6,2,3,0,0,5,5,9,8,4,10,17,"5-5","Y","Y","Y",5,0,"Union Berlin-Werder Bremen",138,4,47,50,600,200,500,2350,40,188,470,1380,2000
"7","D1",2025-03-29,"Mgladbach","RB Leipzig",1,0,"H",0,0,"D",2.94,3.58,2.41,"0-0","1-0",16,3,19,3,2,2,0,0,5,8,5,9,1,13,14,"5-8","N","N","N",4,0,"Mgladbach-RB Leipzig",56,1,14,40,400,40,520,560,13,14,182,728,520
"8","D1",2025-04-05,"RB Leipzig","Hoffenheim",3,1,"H",2,1,"H",1.58,4.55,5.43,"2-1","3-1",16,5,9,5,0,3,0,1,8,2,10,12,4,10,22,"8-2","Y","Y","Y",3,1,"RB Leipzig-Hoffenheim",162,4,63,55,0,220,550,3465,40,252,630,1620,2200
"9","D1",2025-04-11,"Wolfsburg","RB Leipzig",2,3,"A",0,2,"A",3,3.71,2.36,"0-2","2-3",17,6,16,5,2,3,0,0,8,5,14,13,5,13,27,"8-5","Y","Y","Y",5,0,"Wolfsburg-RB Leipzig",219,5,40,50,600,250,650,2000,65,200,520,2847,3250
"10","D1",2025-04-19,"RB Leipzig","Holstein Kiel",1,1,"D",0,1,"A",1.31,6.22,8.55,"0-1","1-1",10,4,13,3,1,2,0,0,9,7,5,9,2,16,14,"9-7","Y","N","N",3,0,"RB Leipzig-Holstein Kiel",118,2,48,30,200,60,480,1440,32,96,768,1888,960
"11","D1",2025-04-26,"Ein Frankfurt","RB Leipzig",4,0,"H",1,0,"H",2.17,3.92,3.15,"1-0","4-0",9,6,7,3,1,2,0,1,8,4,10,13,4,12,23,"8-4","Y","Y","Y",3,1,"Ein Frankfurt-RB Leipzig",212,4,87,55,450,220,660,4785,48,348,1044,2544,2640
"12","D1",2025-05-03,"RB Leipzig","Bayern Munich",3,3,"D",2,0,"H",4.46,4.73,1.66,"2-0","3-3",8,6,20,6,3,1,0,0,2,7,9,6,6,9,15,"2-7","Y","Y","Y",4,0,"RB Leipzig-Bayern Munich",348,6,97,40,300,240,360,3880,54,582,873,3132,2160
"13","D1",2025-05-03,"RB Leipzig","Bayern Munich",3,3,"D",2,0,"H",4.46,4.73,1.66,"2-0","3-3",8,6,20,6,3,1,0,0,2,7,9,6,6,9,15,"2-7","Y","Y","Y",4,0,"RB Leipzig-Bayern Munich",148.916666666667,2.91666666666667,45,55.4166666666667,641.666666666667,150.833333333333,526.666666666667,2296.66666666667,30.4166666666667,171.75,470.916666666667,1540.41666666667,1536.66666666667
