"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2023-10-06,"Mgladbach","Mainz",2,2,"D",1,1,"D",2.08,3.93,3.48,"1-1","2-2",20,9,13,7,3,1,0,0,10,3,9,9,4,13,18,"10-3","Y","Y","Y",4,0,"Mgladbach-Mainz",209,4,86,40,300,160,520,3440,52,344,1118,2717,2080
"2","D1",2023-10-21,"Mainz","Bayern Munich",1,3,"A",1,2,"A",9.99,6.69,1.27,"1-2","1-3",14,3,12,5,3,2,0,0,2,7,12,10,4,9,22,"2-7","Y","Y","Y",5,0,"Mainz-Bayern Munich",129,4,47,50,600,200,450,2350,36,188,423,1161,1800
"3","D1",2023-10-27,"Bochum","Mainz",2,2,"D",1,0,"H",2.78,3.57,2.57,"1-0","2-2",10,4,10,4,3,3,0,0,5,4,14,21,4,9,35,"5-4","Y","Y","Y",6,0,"Bochum-Mainz",252,4,83,60,900,240,540,4980,36,332,747,2268,2160
"4","D1",2023-11-04,"Mainz","RB Leipzig",2,0,"H",0,0,"D",5.42,4.56,1.58,"0-0","2-0",10,3,10,2,3,1,0,0,2,7,13,9,2,9,22,"2-7","Y","N","N",4,0,"Mainz-RB Leipzig",156,2,15,40,300,80,360,600,18,30,135,1404,720
"5","D1",2023-11-11,"Darmstadt","Mainz",0,0,"D",0,0,"D",3.04,3.72,2.3,"0-0","0-0",9,3,9,0,3,3,0,0,0,5,20,15,0,5,35,"0-5","N","N","N",6,0,"Darmstadt-Mainz",0,0,0,60,900,0,300,0,0,0,0,0,0
"6","D1",2023-11-26,"Hoffenheim","Mainz",1,1,"D",0,1,"A",1.85,4.08,4.01,"0-1","1-1",15,6,15,6,4,4,0,0,4,5,9,14,2,9,23,"4-5","Y","N","N",8,0,"Hoffenheim-Mainz",87,2,39,80,1600,160,720,3120,18,78,351,783,1440
"7","D1",2023-10-07,"Stuttgart","Wolfsburg",3,1,"H",0,1,"A",2.01,3.8,3.73,"0-1","3-1",13,7,12,5,1,3,0,0,5,6,13,14,4,11,27,"5-6","Y","Y","Y",4,0,"Stuttgart-Wolfsburg",261,4,58,40,300,160,440,2320,44,232,638,2871,1760
"8","D1",2023-10-21,"Wolfsburg","Leverkusen",1,2,"A",1,1,"D",4.52,4.2,1.75,"1-1","1-2",18,7,13,6,3,5,0,0,4,3,15,14,3,7,29,"4-3","Y","Y","N",8,0,"Wolfsburg-Leverkusen",116,3,54,80,1500,240,560,4320,21,162,378,812,1680
"9","D1",2023-10-28,"Augsburg","Wolfsburg",3,2,"H",1,2,"A",2.91,3.67,2.4,"1-2","3-2",9,5,13,6,6,4,1,0,5,5,19,14,5,10,33,"5-5","Y","Y","Y",10,1,"Augsburg-Wolfsburg",257,5,93,125,3400,625,1250,11625,50,465,930,2570,6250
"10","D1",2023-11-05,"Wolfsburg","Werder Bremen",2,2,"D",1,1,"D",1.74,4.29,4.37,"1-1","2-2",15,5,13,4,4,1,1,0,5,2,14,17,4,7,31,"5-2","Y","Y","Y",5,1,"Wolfsburg-Werder Bremen",168,4,73,75,650,300,525,5475,28,292,511,1176,2100
"11","D1",2023-11-10,"Mgladbach","Wolfsburg",4,0,"H",2,0,"H",2.41,3.75,2.89,"2-0","4-0",16,8,12,4,1,3,0,0,8,5,7,12,4,13,19,"8-5","Y","Y","Y",4,0,"Mgladbach-Wolfsburg",193,4,81,40,300,160,520,3240,52,324,1053,2509,2080
"12","D1",2023-11-25,"Wolfsburg","RB Leipzig",2,1,"H",1,0,"H",3.79,3.97,1.93,"1-0","2-1",10,4,26,10,4,2,0,0,1,12,18,11,3,13,29,"1-12","Y","Y","N",6,0,"Wolfsburg-RB Leipzig",127,3,45,60,800,180,780,2700,39,135,585,1651,2340
"13","D1",2023-11-25,"Wolfsburg","RB Leipzig",2,1,"H",1,0,"H",3.79,3.97,1.93,"1-0","2-1",10,4,26,10,4,2,0,0,1,12,18,11,3,13,29,"1-12","Y","Y","N",6,0,"Wolfsburg-RB Leipzig",162.916666666667,3.25,56.1666666666667,62.5,962.5,208.75,580.416666666667,3680.83333333333,32.8333333333333,215.166666666667,572.416666666667,1660.16666666667,2034.16666666667
