"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2023-10-07,"Stuttgart","Wolfsburg",3,1,"H",0,1,"A",2.01,3.8,3.73,"0-1","3-1",13,7,12,5,1,3,0,0,5,6,13,14,4,11,27,"5-6","Y","Y","Y",4,0,"Stuttgart-Wolfsburg",261,4,58,40,300,160,440,2320,44,232,638,2871,1760
"2","D1",2023-10-21,"Union Berlin","Stuttgart",0,3,"A",0,1,"A",2.56,3.58,2.79,"0-1","0-3",10,2,10,5,2,1,0,0,4,2,12,12,3,6,24,"4-2","Y","Y","N",3,0,"Union Berlin-Stuttgart",185,3,49,30,200,90,180,1470,18,147,294,1110,540
"3","D1",2023-10-28,"Stuttgart","Hoffenheim",2,3,"A",0,2,"A",1.88,4.15,3.82,"0-2","2-3",23,10,7,5,2,1,0,0,6,0,13,11,5,6,24,"6-0","Y","Y","Y",3,0,"Stuttgart-Hoffenheim",227,5,98,30,200,150,180,2940,30,490,588,1362,900
"4","D1",2023-11-05,"Heidenheim","Stuttgart",2,0,"H",0,0,"D",4.59,4.39,1.69,"0-0","2-0",19,2,14,2,2,2,0,0,9,6,7,13,2,15,20,"9-6","Y","N","N",4,0,"Heidenheim-Stuttgart",160,2,13,40,400,80,600,520,30,26,195,2400,1200
"5","D1",2023-11-11,"Stuttgart","Dortmund",2,1,"H",1,1,"D",2.61,3.85,2.56,"1-1","2-1",22,10,5,1,2,3,0,0,6,1,13,16,3,7,29,"6-1","Y","Y","N",5,0,"Stuttgart-Dortmund",161,3,49,50,600,150,350,2450,21,147,343,1127,1050
"6","D1",2023-11-25,"Ein Frankfurt","Stuttgart",1,2,"A",1,2,"A",2.65,3.7,2.6,"1-2","1-2",14,1,11,5,0,1,0,0,4,2,14,8,3,6,22,"4-2","Y","Y","N",1,0,"Ein Frankfurt-Stuttgart",72,3,54,10,0,30,60,540,18,162,324,432,180
"7","D1",2023-10-08,"Leverkusen","FC Koln",3,0,"H",2,0,"H",1.34,5.68,9.07,"2-0","3-0",21,10,7,3,3,0,0,0,11,4,9,7,3,15,16,"11-4","Y","Y","N",3,0,"Leverkusen-FC Koln",121,3,59,30,0,90,450,1770,45,177,885,1815,1350
"8","D1",2023-10-21,"Wolfsburg","Leverkusen",1,2,"A",1,1,"D",4.52,4.2,1.75,"1-1","1-2",18,7,13,6,3,5,0,0,4,3,15,14,3,7,29,"4-3","Y","Y","N",8,0,"Wolfsburg-Leverkusen",116,3,54,80,1500,240,560,4320,21,162,378,812,1680
"9","D1",2023-10-29,"Leverkusen","Freiburg",2,1,"H",1,0,"H",1.29,6.08,10.27,"1-0","2-1",19,4,10,4,0,2,0,0,11,4,9,10,3,15,19,"11-4","Y","Y","N",2,0,"Leverkusen-Freiburg",176,3,22,20,0,60,300,440,45,66,330,2640,900
"10","D1",2023-11-04,"Hoffenheim","Leverkusen",2,3,"A",0,2,"A",4.92,4.9,1.59,"0-2","2-3",12,7,10,4,3,2,0,0,4,3,6,10,5,7,16,"4-3","Y","Y","Y",5,0,"Hoffenheim-Leverkusen",238,5,76,50,600,250,350,3800,35,380,532,1666,1750
"11","D1",2023-11-12,"Leverkusen","Union Berlin",4,0,"H",1,0,"H",1.29,6.09,10.4,"1-0","4-0",19,10,2,2,0,1,0,0,10,1,8,5,4,11,13,"10-1","Y","Y","Y",1,0,"Leverkusen-Union Berlin",236,4,49,10,0,40,110,490,44,196,539,2596,440
"12","D1",2023-11-25,"Werder Bremen","Leverkusen",0,3,"A",0,2,"A",6.3,5.25,1.45,"0-2","0-3",2,1,13,4,3,1,0,0,1,6,15,4,3,7,19,"1-6","Y","Y","N",4,0,"Werder Bremen-Leverkusen",128,3,52,40,300,120,280,2080,21,156,364,896,840
"13","D1",2023-11-25,"Werder Bremen","Leverkusen",0,3,"A",0,2,"A",6.3,5.25,1.45,"0-2","0-3",2,1,13,4,3,1,0,0,1,6,15,4,3,7,19,"1-6","Y","Y","N",4,0,"Werder Bremen-Leverkusen",173.416666666667,3.41666666666667,52.75,35.8333333333333,341.666666666667,121.666666666667,321.666666666667,1928.33333333333,31,195.083333333333,450.833333333333,1643.91666666667,1049.16666666667
