"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","D1",2024-03-16,"Darmstadt","Bayern Munich",2,5,"A",1,2,"A",17.12,9.56,1.14,"1-2","2-5",7,3,26,6,1,0,0,0,2,9,9,6,7,11,15,"2-9","Y","Y","Y",1,0,"Darmstadt-Bayern Munich",427,7,195,10,0,70,110,1950,77,1365,2145,4697,770
"2","D1",2024-03-31,"Bochum","Darmstadt",2,2,"D",1,0,"H",1.63,4.3,5.25,"1-0","2-2",20,7,13,3,2,2,0,0,6,5,7,15,4,11,22,"6-5","Y","Y","Y",4,0,"Bochum-Darmstadt",216,4,122,40,400,160,440,4880,44,488,1342,2376,1760
"3","D1",2024-04-06,"Mainz","Darmstadt",4,0,"H",1,0,"H",1.41,4.97,7.93,"1-0","4-0",18,9,14,2,2,3,0,0,5,1,16,9,4,6,25,"5-1","Y","Y","Y",5,0,"Mainz-Darmstadt",257,4,82,50,600,200,300,4100,24,328,492,1542,1200
"4","D1",2024-04-14,"Darmstadt","Freiburg",0,1,"A",0,1,"A",3.98,3.98,1.88,"0-1","0-1",16,4,9,3,0,1,0,0,2,2,6,12,1,4,18,"2-2","N","N","N",1,0,"Darmstadt-Freiburg",36,1,42,10,0,10,40,420,4,42,420,144,40
"5","D1",2024-04-20,"FC Koln","Darmstadt",0,2,"A",0,0,"D",1.49,4.61,6.76,"0-0","0-2",18,4,12,6,0,1,0,0,4,3,10,13,2,7,23,"4-3","Y","N","N",1,0,"FC Koln-Darmstadt",147,2,43,10,0,20,70,430,14,86,301,1029,140
"6","D1",2024-04-28,"Darmstadt","Heidenheim",0,1,"A",0,0,"D",3.42,3.71,2.12,"0-0","0-1",12,4,19,6,2,1,0,0,3,8,14,12,1,11,26,"3-8","N","N","N",3,0,"Darmstadt-Heidenheim",90,1,20,30,200,30,330,600,11,20,220,990,330
"7","D1",2024-03-17,"Dortmund","Ein Frankfurt",3,1,"H",1,1,"D",1.63,4.47,5.01,"1-1","3-1",16,6,8,6,1,2,0,0,8,3,5,9,4,11,14,"8-3","Y","Y","Y",3,0,"Dortmund-Ein Frankfurt",217,4,92,30,200,120,330,2760,44,368,1012,2387,1320
"8","D1",2024-03-30,"Ein Frankfurt","Union Berlin",0,0,"D",0,0,"D",2.07,3.41,3.88,"0-0","0-0",18,4,10,2,3,1,0,0,6,2,8,14,0,8,22,"6-2","N","N","N",4,0,"Ein Frankfurt-Union Berlin",0,0,0,40,300,0,320,0,0,0,0,0,0
"9","D1",2024-04-05,"Ein Frankfurt","Werder Bremen",1,1,"D",0,0,"D",1.78,4.02,4.56,"0-0","1-1",19,5,10,7,3,2,1,1,9,0,10,14,2,9,24,"9-0","Y","N","N",5,2,"Ein Frankfurt-Werder Bremen",139,2,48,100,2475,200,900,4800,18,96,432,1251,1800
"10","D1",2024-04-13,"Stuttgart","Ein Frankfurt",3,0,"H",3,0,"H",1.51,4.76,6.01,"3-0","3-0",9,6,10,3,1,3,0,0,4,5,4,15,3,9,19,"4-5","Y","Y","N",4,0,"Stuttgart-Ein Frankfurt",65,3,53,40,300,120,360,2120,27,159,318,585,1080
"11","D1",2024-04-19,"Ein Frankfurt","Augsburg",3,1,"H",0,1,"A",2.06,3.76,3.6,"0-1","3-1",12,7,6,1,3,3,0,0,6,5,2,19,4,11,21,"6-5","Y","Y","Y",6,0,"Ein Frankfurt-Augsburg",219,4,42,60,900,240,660,2520,44,168,462,2409,2640
"12","D1",2024-04-27,"Bayern Munich","Ein Frankfurt",2,1,"H",1,1,"D",1.42,5.46,6.65,"1-1","2-1",19,9,10,3,0,3,0,0,4,2,11,7,3,6,18,"4-2","Y","Y","N",3,0,"Bayern Munich-Ein Frankfurt",93,3,29,30,0,90,180,870,18,87,174,558,540
"13","D1",2024-04-27,"Bayern Munich","Ein Frankfurt",2,1,"H",1,1,"D",1.42,5.46,6.65,"1-1","2-1",19,9,10,3,0,3,0,0,4,2,11,7,3,6,18,"4-2","Y","Y","N",3,0,"Bayern Munich-Ein Frankfurt",158.833333333333,2.91666666666667,64,37.5,447.916666666667,105,336.666666666667,2120.83333333333,27.0833333333333,267.25,609.833333333333,1497.33333333333,968.333333333333
