,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,bundesliga_goalmins,n,bundesliga_shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
125,D1,11/9/2022,Schalke 04,Mainz,1,0,H,1,0,H,3.52,3.77,2.11,Jan-00,Jan-00,13,4,11,1,3,1,0,0,1,6,16,17,1,7,33,6-Jan,N,N,N,4,0,Schalke 04-Mainz,10,1,9,40,300,40,280,360,7,9,63,70,280
133,D1,11/12/2022,Schalke 04,Bayern Munich,0,2,A,0,1,A,17.47,8.34,1.17,0-1,0-2,6,2,22,6,0,0,0,0,4,5,7,4,2,9,11,5-Apr,Y,N,N,0,0,Schalke 04-Bayern Munich,90,2,20,0,0,0,0,0,18,40,180,810,0
138,D1,1/21/2023,Ein Frankfurt,Schalke 04,3,0,H,1,0,H,1.4,5.34,8.09,Jan-00,Mar-00,11,3,18,4,2,3,0,0,5,4,14,10,3,9,24,4-May,Y,Y,N,5,0,Ein Frankfurt-Schalke 04,195,3,72,50,600,150,450,3600,27,216,648,1755,1350
145,D1,1/24/2023,Schalke 04,RB Leipzig,1,6,A,0,4,A,5.91,4.41,1.59,0-4,6-Jan,9,1,21,14,1,1,0,0,1,6,16,13,7,7,29,6-Jan,Y,Y,Y,2,0,Schalke 04-RB Leipzig,339,7,0,20,100,140,140,0,49,0,0,2373,980
161,D1,1/29/2023,Schalke 04,FC Koln,0,0,D,0,0,D,3.81,3.75,2.02,0-0,0-0,15,2,7,0,3,4,0,0,7,7,13,16,0,14,29,7-Jul,N,N,N,7,0,Schalke 04-FC Koln,0,0,0,70,1200,0,980,0,0,0,0,0,0
169,D1,2/4/2023,Mgladbach,Schalke 04,0,0,D,0,0,D,1.56,4.73,5.78,0-0,0-0,17,4,18,5,2,3,0,0,9,5,9,15,0,14,24,5-Sep,N,N,N,5,0,Mgladbach-Schalke 04,0,0,0,50,600,0,700,0,0,0,0,0,0
172,D1,2/10/2023,Schalke 04,Wolfsburg,0,0,D,0,0,D,3.92,3.78,1.99,0-0,0-0,17,5,8,2,1,4,0,0,9,3,10,20,0,12,30,3-Sep,N,N,N,5,0,Schalke 04-Wolfsburg,0,0,0,50,400,0,600,0,0,0,0,0,0
187,D1,2/19/2023,Union Berlin,Schalke 04,0,0,D,0,0,D,1.61,3.97,6.65,0-0,0-0,9,4,6,2,2,1,0,0,6,4,13,19,0,10,32,4-Jun,N,N,N,3,0,Union Berlin-Schalke 04,0,0,0,30,200,0,300,0,0,0,0,0,0
196,D1,2/25/2023,Schalke 04,Stuttgart,2,1,H,2,0,H,3.05,3.46,2.47,Feb-00,1-Feb,11,6,17,5,2,2,0,0,6,9,12,13,3,15,25,9-Jun,Y,Y,N,4,0,Schalke 04-Stuttgart,113,3,59,40,400,120,600,2360,45,177,885,1695,1800
201,D1,3/4/2023,Bochum,Schalke 04,0,2,A,0,1,A,2.44,3.48,3.03,0-1,0-2,6,4,9,5,2,1,0,0,4,4,17,11,2,8,28,4-Apr,Y,N,N,3,0,Bochum-Schalke 04,124,2,12,30,200,60,240,360,16,24,96,992,480
213,D1,3/11/2023,Schalke 04,Dortmund,2,2,D,0,1,A,4.56,4.21,1.74,0-1,2-Feb,10,5,20,8,1,1,0,0,3,6,16,8,4,9,24,6-Mar,Y,Y,Y,2,0,Schalke 04-Dortmund,227,4,0,20,100,80,180,0,36,0,0,2043,720
218,D1,3/18/2023,Augsburg,Schalke 04,1,1,D,0,0,D,2.38,3.45,3.14,0-0,1-Jan,9,3,13,5,4,4,1,0,9,6,11,14,2,15,25,6-Sep,Y,N,N,8,1,Augsburg-Schalke 04,141,2,21,105,2600,210,1575,2205,30,42,315,2115,3150
229,D1,4/1/2023,Schalke 04,Leverkusen,0,3,A,0,0,D,4.1,3.73,1.93,0-0,0-3,12,3,18,10,2,1,0,0,7,5,20,13,3,12,33,5-Jul,Y,Y,N,3,0,Schalke 04-Leverkusen,201,3,66,30,200,90,360,1980,36,198,792,2412,1080
5,D1,8/6/2022,Union Berlin,Hertha,3,1,H,1,0,H,1.79,3.78,4.97,Jan-00,1-Mar,18,8,9,3,2,3,0,0,5,4,23,17,4,9,40,4-May,Y,Y,Y,5,0,Union Berlin-Hertha,220,4,72,50,600,200,450,3600,36,288,648,1980,1800
11,D1,8/13/2022,Hertha,Ein Frankfurt,1,1,D,1,0,H,3.12,3.57,2.37,Jan-00,1-Jan,11,5,11,1,3,1,0,0,4,5,11,11,2,9,22,5-Apr,Y,N,N,4,0,Hertha-Ein Frankfurt,51,2,23,40,300,80,360,920,18,46,207,459,720
19,D1,8/19/2022,Mgladbach,Hertha,1,0,H,1,0,H,1.54,4.87,5.83,Jan-00,Jan-00,11,6,18,5,1,2,0,1,5,5,7,11,1,10,18,5-May,N,N,N,3,1,Mgladbach-Hertha,34,1,0,55,450,55,550,0,10,0,0,340,550
29,D1,8/27/2022,Hertha,Dortmund,0,1,A,0,1,A,4.55,4.62,1.7,0-1,0-1,12,3,24,7,1,0,0,0,6,10,8,9,1,16,17,10-Jun,N,N,N,1,0,Hertha-Dortmund,32,1,0,10,0,10,160,0,16,0,0,512,160
44,D1,9/4/2022,Augsburg,Hertha,0,2,A,0,0,D,2.59,3.4,2.94,0-0,0-2,8,2,16,6,2,1,0,0,5,1,12,15,2,6,27,1-May,Y,N,N,3,0,Augsburg-Hertha,147,2,37,30,200,60,180,1110,12,74,222,882,360
49,D1,9/10/2022,Hertha,Leverkusen,2,2,D,0,0,D,3.76,4.11,1.94,0-0,2-Feb,17,6,11,5,3,1,0,0,3,5,15,16,4,8,31,5-Mar,Y,Y,Y,4,0,Hertha-Leverkusen,257,4,0,40,300,160,320,0,32,0,0,2056,1280
55,D1,9/16/2022,Mainz,Hertha,1,1,D,0,1,A,1.79,4,4.64,0-1,1-Jan,12,2,4,2,3,5,0,0,4,3,12,10,2,7,22,3-Apr,Y,N,N,8,0,Mainz-Hertha,120,2,48,80,1500,160,560,3840,14,96,336,840,1120
71,D1,10/2/2022,Hertha,Hoffenheim,1,1,D,1,1,D,2.88,3.81,2.42,1-Jan,1-Jan,13,5,16,4,2,1,0,0,2,6,5,15,2,8,20,6-Feb,Y,N,N,3,0,Hertha-Hoffenheim,62,2,41,30,200,60,240,1230,16,82,328,496,480
80,D1,10/9/2022,Hertha,Freiburg,2,2,D,1,1,D,3.18,3.41,2.41,1-Jan,2-Feb,11,3,10,4,2,1,0,0,4,2,14,13,4,6,27,2-Apr,Y,Y,Y,3,0,Hertha-Freiburg,195,4,53,30,200,120,180,1590,24,212,318,1170,720
87,D1,10/15/2022,RB Leipzig,Hertha,3,2,H,3,0,H,1.43,5.03,7.84,Mar-00,2-Mar,14,5,16,5,2,3,0,0,8,4,17,9,5,12,26,4-Aug,Y,Y,Y,5,0,RB Leipzig-Hertha,226,5,0,50,600,250,600,0,60,0,0,2712,3000
991,D1,10/23/2022,Hertha,Schalke 04,2,1,H,0,0,D,1.78,3.99,4.71,0-0,1-Feb,11,4,9,2,5,1,0,0,5,6,14,14,3,11,28,6-May,Y,Y,N,6,0,Hertha-Schalke 04,222,3,67,60,500,180,660,4020,33,201,737,2442,1980
100,D1,10/28/2022,Werder Bremen,Hertha,1,0,H,0,0,D,2.06,3.99,3.49,0-0,Jan-00,15,4,9,1,2,3,0,0,4,5,14,11,1,9,25,5-Apr,N,N,N,5,0,Werder Bremen-Hertha,85,1,0,50,600,50,450,0,9,0,0,765,450
112,D1,11/5/2022,Hertha,Bayern Munich,2,3,A,2,3,A,11.21,6.52,1.27,3-Feb,3-Feb,7,5,14,4,0,0,0,0,2,7,13,9,5,9,22,7-Feb,Y,Y,Y,0,0,Hertha-Bayern Munich,172,5,89,0,0,0,0,0,45,445,801,1548,0
121,D1,11/8/2022,Stuttgart,Hertha,2,1,H,1,1,D,1.97,3.76,3.99,1-Jan,1-Feb,16,7,11,4,3,2,0,0,8,5,9,15,3,13,24,5-Aug,Y,Y,N,5,0,Stuttgart-Hertha,112,3,28,50,600,150,650,1400,39,84,364,1456,1950
129,D1,11/12/2022,Hertha,FC Koln,2,0,H,1,0,H,2.3,3.68,3.17,Jan-00,Feb-00,17,8,10,2,3,1,0,0,10,5,15,10,2,15,25,5-Oct,Y,N,N,4,0,Hertha-FC Koln,63,2,41,40,300,80,600,1640,30,82,615,945,1200
137,D1,1/21/2023,Bochum,Hertha,3,1,H,2,0,H,2.44,3.61,2.98,Feb-00,1-Mar,10,3,10,2,1,1,0,0,1,6,13,13,4,7,26,6-Jan,Y,Y,Y,2,0,Bochum-Hertha,209,4,105,20,100,80,140,2100,28,420,735,1463,560
147,D1,1/24/2023,Hertha,Wolfsburg,0,5,A,0,3,A,3.12,3.53,2.39,0-3,0-5,8,2,15,7,2,0,0,0,6,4,20,13,5,10,33,4-Jun,Y,Y,Y,2,0,Hertha-Wolfsburg,227,5,0,20,0,100,200,0,50,0,0,2270,1000
156,D1,1/28/2023,Hertha,Union Berlin,0,2,A,0,1,A,3.76,3.37,2.18,0-1,0-2,10,3,7,3,1,2,0,0,3,2,12,13,2,5,25,2-Mar,Y,N,N,3,0,Hertha-Union Berlin,111,2,19,30,200,60,150,570,10,38,95,555,300
166,D1,2/4/2023,Ein Frankfurt,Hertha,3,0,H,2,0,H,1.51,4.63,6.77,Feb-00,Mar-00,10,4,13,3,1,2,0,0,7,1,12,10,3,8,22,1-Jul,Y,Y,N,3,0,Ein Frankfurt-Hertha,139,3,42,30,200,90,240,1260,24,126,336,1112,720
179,D1,2/12/2023,Hertha,Mgladbach,4,1,H,1,1,D,2.9,3.68,2.47,1-Jan,1-Apr,17,7,7,3,1,1,0,0,4,6,12,11,5,10,23,6-Apr,Y,Y,Y,2,0,Hertha-Mgladbach,279,5,0,20,100,100,200,0,50,0,0,2790,1000
188,D1,2/19/2023,Dortmund,Hertha,4,1,H,2,0,H,1.36,5.89,8.41,Feb-00,1-Apr,12,5,15,8,1,2,0,0,3,4,8,15,5,7,23,4-Mar,Y,Y,Y,3,0,Dortmund-Hertha,270,5,0,30,200,150,210,0,35,0,0,1890,1050
192,D1,2/25/2023,Hertha,Augsburg,2,0,H,0,0,D,2.16,3.73,3.43,0-0,Feb-00,11,3,9,2,1,3,0,0,1,6,16,19,2,7,35,6-Jan,Y,N,N,4,0,Hertha-Augsburg,131,2,37,40,300,80,280,1480,14,74,259,917,560
206,D1,3/5/2023,Leverkusen,Hertha,4,1,H,2,0,H,1.58,4.36,5.95,Feb-00,1-Apr,18,9,7,2,1,2,0,0,9,2,11,14,5,11,25,2-Sep,Y,Y,Y,3,0,Leverkusen-Hertha,233,5,0,30,200,150,330,0,55,0,0,2563,1650
211,D1,3/11/2023,Hertha,Mainz,1,1,D,1,0,H,2.97,3.5,2.47,Jan-00,1-Jan,9,4,6,3,2,1,0,0,7,8,10,15,2,15,25,8-Jul,Y,N,N,3,0,Hertha-Mainz,75,2,41,30,200,60,450,1230,30,82,615,1125,900
220,D1,3/18/2023,Hoffenheim,Hertha,3,1,H,2,0,H,2.13,3.62,3.54,Feb-00,1-Mar,15,7,11,5,0,3,1,0,8,9,10,11,4,17,21,9-Aug,Y,Y,Y,3,1,Hoffenheim-Hertha,202,4,82,55,750,220,935,4510,68,328,1394,3434,3740
227,D1,4/1/2023,Freiburg,Hertha,1,1,D,0,0,D,1.69,3.98,5.33,0-0,1-Jan,16,8,10,3,1,1,0,0,2,2,7,11,2,4,18,2-Feb,Y,N,N,2,0,Freiburg-Hertha,129,2,56,20,100,40,80,1120,8,112,224,516,160
53,D1,4/1/2023,Freiburg,Hertha,1,1,D,0,0,D,1.69,3.98,5.33,0-0,1-Jan,16,8,10,3,1,1,0,0,2,2,7,11,2,4,18,2-Feb,Y,N,N,2,0,Freiburg-Hertha,149.0576923,2.865384615,32.38461538,40.96153846,444.2307692,108.8461538,437.1153846,1329.519231,27.75,110.2307692,328.1730769,1421.903846,1121.923077
