"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"5480","P1",2023-04-01,"Sp Lisbon","Santa Clara",3,0,"H",2,0,"H",1.14,9.11,20.55,"2-0","3-0",14,5,10,4,0,5,0,0,6,2,11,16,3,8,27,"6-2","Y","Y","N",5,0,3,50,0,150,400,24,1200
"5487","P1",2023-04-07,"Santa Clara","Vizela",0,1,"A",0,1,"A",3.94,3.42,2.07,"0-1","0-1",10,2,5,3,3,2,1,0,2,4,11,20,1,6,31,"2-4","N","N","N",5,1,1,75,1100,75,450,6,450
"5500","P1",2023-04-15,"Porto","Santa Clara",2,1,"H",1,0,"H",1.12,9.77,27.95,"1-0","2-1",12,4,8,2,2,5,0,0,4,4,13,13,3,8,26,"4-4","Y","Y","N",7,0,3,70,1000,210,560,24,1680
"5511","P1",2023-04-23,"Santa Clara","Chaves",1,1,"D",0,0,"D",2.74,3.16,2.89,"0-0","1-1",19,6,13,5,3,3,0,1,2,12,12,8,2,14,20,"2-12","Y","N","N",6,1,2,85,1650,170,1190,28,2380
"5520","P1",2023-04-30,"Estoril","Santa Clara",3,0,"H",2,0,"H",2.24,3.29,3.61,"2-0","3-0",7,3,10,3,4,3,0,0,3,4,16,14,3,7,30,"3-4","Y","Y","N",7,0,3,70,1200,210,490,21,1470
"5524","P1",2023-05-06,"Santa Clara","Gil Vicente",3,2,"H",2,0,"H",2.9,3.39,2.58,"2-0","3-2",14,8,15,3,0,3,0,0,4,5,12,9,5,9,21,"4-5","Y","Y","Y",3,0,5,30,0,150,270,45,1350
"5481","P1",2023-04-02,"Chaves","Sp Braga",1,2,"A",1,1,"D",5.17,3.93,1.72,"1-1","1-2",14,8,17,8,5,3,0,0,7,5,12,9,3,12,21,"7-5","Y","Y","N",8,0,3,80,1500,240,960,36,2880
"5495","P1",2023-04-10,"Gil Vicente","Chaves",0,0,"D",0,0,"D",2.04,3.4,4,"0-0","0-0",15,4,16,5,1,1,0,0,14,5,13,13,0,19,26,"14-5","N","N","N",2,0,0,20,100,0,380,0,0
"5499","P1",2023-04-15,"Chaves","Benfica",1,0,"H",0,0,"D",9.74,5.77,1.32,"0-0","1-0",9,2,19,4,4,0,0,0,3,19,13,7,1,22,20,"3-19","N","N","N",4,0,1,40,0,40,880,22,880
"55111","P1",2023-04-23,"Santa Clara","Chaves",1,1,"D",0,0,"D",2.74,3.16,2.89,"0-0","1-1",19,6,13,5,3,3,0,1,2,12,12,8,2,14,20,"2-12","Y","N","N",6,1,2,85,1650,170,1190,28,2380
"5517","P1",2023-04-29,"Chaves","Casa Pia",1,0,"H",1,0,"H",2.39,3.2,3.36,"1-0","1-0",16,5,16,4,3,4,0,0,10,3,17,14,1,13,31,"10-3","N","N","N",7,0,1,70,1200,70,910,13,910
"5530","P1",2023-05-08,"Famalicao","Chaves",1,2,"A",0,0,"D",2.03,3.45,3.98,"0-0","1-2",19,6,12,3,2,3,0,0,11,6,15,15,3,17,30,"11-6","Y","Y","N",5,0,3,50,600,150,850,51,2550
"13","P1",2023-05-08,"Famalicao","Chaves",1,2,"A",0,0,"D",2.03,3.45,3.98,"0-0","1-2",19,6,12,3,2,3,0,0,11,6,15,15,3,17,30,"11-6","Y","Y","N",5,0,2.25,60.4166666666667,833.333333333333,136.25,710.833333333333,24.8333333333333,1510.83333333333
