"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1383","P1",2023-09-03,"Sp Braga","Sp Lisbon",1,1,"D",0,1,"A",3.04,3.63,2.36,"0-1","1-1",6,2,4,2,2,5,0,0,4,2,16,9,2,6,25,"4-2","Y","N","N",7,0,2,70,1000,140,420,12,840
"1392","P1",2023-09-17,"Sp Lisbon","Moreirense",3,0,"H",0,0,"D",1.23,7.02,12.49,"0-0","3-0",20,9,7,1,3,3,0,1,8,2,10,16,3,10,26,"8-2","Y","Y","N",6,1,3,85,1650,255,850,30,2550
"1402","P1",2023-09-25,"Sp Lisbon","Rio Ave",2,0,"H",2,0,"H",1.2,7.3,13.69,"2-0","2-0",10,6,7,2,NA,5,0,0,4,2,14,12,2,6,26,"4-2","Y","N","N",NA,0,2,NA,NA,NA,NA,12,NA
"1407","P1",2023-09-30,"Farense","Sp Lisbon",2,3,"A",1,2,"A",6.17,4.58,1.44,"1-2","2-3",9,4,23,10,5,6,1,0,2,8,13,12,5,10,25,"2-8","Y","Y","Y",11,1,5,135,4500,675,1350,50,6750
"1420","P1",2023-10-08,"Sp Lisbon","Arouca",2,1,"H",1,0,"H",1.25,6.6,11.63,"1-0","2-1",10,5,11,5,4,7,1,1,5,2,7,18,3,7,25,"5-2","Y","Y","N",11,2,3,160,6175,480,1120,21,3360
"1382","P1",2023-09-03,"Porto","Arouca",1,1,"D",0,0,"D",1.26,6.43,11.28,"0-0","1-1",12,3,10,2,3,2,0,0,5,2,9,14,2,7,23,"5-2","Y","N","N",5,0,2,50,600,100,350,14,700
"1389","P1",2023-09-17,"Arouca","Casa Pia",0,1,"A",0,0,"D",2.46,3.25,3.19,"0-0","0-1",11,5,12,2,2,3,0,0,2,7,12,7,1,9,19,"2-7","N","N","N",5,0,1,50,600,50,450,9,450
"1394","P1",2023-09-22,"Famalicao","Arouca",1,0,"H",1,0,"H",2.04,3.4,4.1,"1-0","1-0",7,4,13,6,5,2,1,1,6,8,15,23,1,14,38,"6-8","N","N","N",7,2,1,120,3375,120,1680,14,1680
"1408","P1",2023-10-01,"Arouca","Chaves",0,2,"A",0,0,"D",1.85,3.76,4.39,"0-0","0-2",11,2,5,3,3,5,1,0,5,3,16,10,2,8,26,"5-3","Y","N","N",8,1,2,105,2750,210,840,16,1680
"14201","P1",2023-10-08,"Sp Lisbon","Arouca",2,1,"H",1,0,"H",1.25,6.6,11.63,"1-0","2-1",10,5,11,5,4,7,1,1,5,2,7,18,3,7,25,"5-2","Y","Y","N",11,2,3,160,6175,480,1120,21,3360
"11","P1",2023-10-08,"Sp Lisbon","Arouca",2,1,"H",1,0,"H",1.25,6.6,11.63,"1-0","2-1",10,5,11,5,4,7,1,1,5,2,7,18,3,7,25,"5-2","Y","Y","N",11,2,2.4,NA,NA,NA,NA,19.9,NA
