"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4175","P1",2024-01-28,"Boavista","Portimonense",1,4,"A",0,3,"A",1.98,3.54,4.15,"0-3","1-4",20,5,12,5,2,2,0,0,11,1,14,14,5,12,28,"11-1","Y","Y","Y",4,0,5,40,400,200,480,60,2400
"4184","P1",2024-02-03,"Portimonense","Arouca",1,2,"A",0,0,"D",2.96,3.53,2.46,"0-0","1-2",11,4,8,3,4,1,0,0,3,2,17,10,3,5,27,"3-2","Y","Y","N",5,0,3,50,400,150,250,15,750
"4192","P1",2024-02-09,"Estrela","Portimonense",3,0,"H",3,0,"H",1.92,3.61,4.32,"3-0","3-0",10,3,11,1,4,3,0,0,4,7,7,13,3,11,20,"4-7","Y","Y","N",7,0,3,70,1200,210,770,33,2310
"4203","P1",2024-02-17,"Portimonense","Guimaraes",1,1,"D",0,1,"A",4.48,3.7,1.86,"0-1","1-1",10,6,10,2,3,5,0,0,9,6,10,17,2,15,27,"9-6","Y","N","N",8,0,2,80,1500,160,1200,30,2400
"4215","P1",2024-02-25,"Benfica","Portimonense",4,0,"H",0,0,"D",1.11,11.59,23.04,"0-0","4-0",19,13,10,2,0,1,0,0,8,1,13,6,4,9,19,"8-1","Y","Y","Y",1,0,4,10,0,40,90,36,360
"4224","P1",2024-03-03,"Portimonense","Vizela",0,0,"D",0,0,"D",2.73,3.29,2.81,"0-0","0-0",11,4,13,3,3,1,1,0,1,8,18,10,0,9,28,"1-8","N","N","N",4,1,0,65,550,0,585,0,0
"4177","P1",2024-01-28,"Farense","Porto",1,3,"A",0,2,"A",8.22,5.06,1.4,"0-2","1-3",9,4,18,4,1,0,0,0,4,10,16,7,4,14,23,"4-10","Y","Y","Y",1,0,4,10,0,40,140,56,560
"4185","P1",2024-02-03,"Porto","Rio Ave",0,0,"D",0,0,"D",1.2,7.21,15.59,"0-0","0-0",17,5,3,0,4,5,0,1,23,0,15,24,0,23,39,"23-0","N","N","N",9,1,0,115,3000,0,2645,0,0
"4199","P1",2024-02-12,"Arouca","Porto",3,2,"H",2,1,"H",6.89,4.65,1.48,"2-1","3-2",10,6,14,6,3,4,0,1,3,7,20,9,5,10,29,"3-7","Y","Y","Y",7,1,5,95,1950,475,950,50,4750
"4204","P1",2024-02-17,"Porto","Estrela",2,0,"H",1,0,"H",1.2,7.42,14.7,"1-0","2-0",16,6,8,2,0,2,0,0,8,6,12,13,2,14,25,"8-6","Y","N","N",2,0,2,20,0,40,280,28,560
"4216","P1",2024-02-25,"Gil Vicente","Porto",1,1,"D",0,0,"D",8.22,4.94,1.41,"0-0","1-1",7,1,14,5,3,3,0,0,2,4,16,14,2,6,30,"2-4","Y","N","N",6,0,2,60,900,120,360,12,720
"4226","P1",2024-03-03,"Porto","Benfica",5,0,"H",2,0,"H",2.45,3.61,2.92,"2-0","5-0",16,8,3,1,1,3,0,1,6,2,12,16,5,8,28,"6-2","Y","Y","Y",4,1,5,65,550,325,520,40,2600
"13","P1",2024-03-03,"Porto","Benfica",5,0,"H",2,0,"H",2.45,3.61,2.92,"2-0","5-0",16,8,3,1,1,3,0,1,6,2,12,16,5,8,28,"6-2","Y","Y","Y",4,1,2.91666666666667,56.6666666666667,870.833333333333,146.666666666667,689.166666666667,30,1450.83333333333
