"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","seriea_goalmins","n","seriea_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"144","I1","2022-11-12","Bologna","Sassuolo",3,0,"H",1,0,"H",2.38,3.56,3.13,"1-0","3-0",8,4,9,3,1,0,0,0,4,6,12,6,3,10,18,"4-6","Y","Y","N",1,0,"Bologna-Sassuolo",158,3,48,10,0,30,100,480,30,144,480,1580,300
"152","I1","2023-01-04","Sassuolo","Sampdoria",1,2,"A",0,2,"A",1.78,3.89,4.86,"0-2","1-2",16,4,9,4,2,3,0,0,9,1,16,19,3,10,35,"9-1","Y","Y","N",5,0,"Sassuolo-Sampdoria",117,3,36,50,600,150,500,1800,30,108,360,1170,1500
"161","I1","2023-01-07","Fiorentina","Sassuolo",2,1,"H",0,0,"D",1.75,4.03,4.88,"0-0","2-1",14,5,17,4,4,3,0,0,6,3,14,9,3,9,23,"6-3","Y","Y","N",7,0,"Fiorentina-Sassuolo",195,3,40,70,1200,210,630,2800,27,120,360,1755,1890
"175","I1","2023-01-15","Sassuolo","Lazio",0,2,"A",0,1,"A",3.29,3.76,2.21,"0-1","0-2",12,2,12,3,5,3,0,0,7,3,17,10,2,10,27,"7-3","Y","N","N",8,0,"Sassuolo-Lazio",135,2,27,80,1500,160,800,2160,20,54,270,1350,1600
"185","I1","2023-01-22","Monza","Sassuolo",1,1,"D",0,1,"A",2.25,3.45,3.47,"0-1","1-1",14,3,13,1,2,2,0,0,10,4,17,18,2,14,35,"10-4","Y","N","N",4,0,"Monza-Sassuolo",73,2,0,40,400,80,560,0,28,0,0,1022,1120
"196","I1","2023-01-29","Milan","Sassuolo",2,5,"A",1,3,"A",1.5,4.88,6.45,"1-3","2-5",10,5,9,7,7,4,0,0,2,3,13,8,7,5,21,"2-3","Y","Y","Y",11,0,"Milan-Sassuolo",301,7,206,110,2800,770,550,22660,35,1442,1030,1505,3850
"203","I1","2023-02-04","Sassuolo","Atalanta",1,0,"H",0,0,"D",3.84,3.95,1.96,"0-0","1-0",18,8,7,2,5,1,0,2,2,7,12,13,1,9,25,"2-7","N","N","N",6,2,"Sassuolo-Atalanta",55,1,45,110,3000,110,990,4950,9,45,405,495,990
"215","I1","2023-02-12","Udinese","Sassuolo",2,2,"D",2,2,"D",2.11,3.54,3.76,"2-2","2-2",17,8,6,1,2,2,0,0,10,7,12,8,4,17,20,"10-7","Y","Y","Y",4,0,"Udinese-Sassuolo",80,4,67,40,400,160,680,2680,68,268,1139,1360,2720
"221","I1","2023-02-17","Sassuolo","Napoli",0,2,"A",0,2,"A",5.54,4.24,1.65,"0-2","0-2",11,2,15,4,2,2,0,0,1,3,12,10,2,4,22,"1-3","Y","N","N",4,0,"Sassuolo-Napoli",45,2,0,40,400,80,160,0,8,0,0,180,320
"232","I1","2023-02-25","Lecce","Sassuolo",0,1,"A",0,0,"D",2.59,3.08,3,"0-0","0-1",16,0,7,3,2,2,0,0,4,7,17,7,1,11,24,"4-7","N","N","N",4,0,"Lecce-Sassuolo",65,1,42,40,400,40,440,1680,11,42,462,715,440
"249","I1","2023-03-06","Sassuolo","Cremonese",3,2,"H",2,0,"H",1.88,3.7,4.42,"2-0","3-2",13,7,13,6,1,4,0,0,4,3,11,9,5,7,20,"4-3","Y","Y","Y",5,0,"Sassuolo-Cremonese",302,5,261,50,400,250,350,13050,35,1305,1827,2114,1750
"51","I1","2023-03-06","Sassuolo","Cremonese",3,2,"H",2,0,"H",1.88,3.7,4.42,"2-0","3-2",13,7,13,6,1,4,0,0,4,3,11,9,5,7,20,"4-3","Y","Y","Y",5,0,"Sassuolo-Cremonese",116.64,2.4,48.12,54.8,732,135.5,472,2846.4,21.08,170,372.1,976.4,1163.7
