,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,seriea_goalmins,n,seriea_shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
103,I1,10/22/2022,Milan,Monza,4,1,H,2,0,H,1.42,4.98,8.24,Feb-00,1-Apr,12,7,16,6,1,1,0,0,2,2,18,9,5,4,27,2-Feb,Y,Y,Y,2,0,Milan-Monza,276,5,86,20,100,100,80,1720,20,430,344,1104,400
120,I1,10/31/2022,Monza,Bologna,1,2,A,0,0,D,2.27,3.35,3.54,0-0,2-Jan,9,3,10,5,4,2,0,0,4,5,13,18,3,9,31,5-Apr,Y,Y,N,6,0,Monza-Bologna,190,3,63,60,800,180,540,3780,27,189,567,1710,1620
127,I1,11/6/2022,Monza,Verona,2,0,H,0,0,D,2.25,3.44,3.47,0-0,Feb-00,14,3,7,2,3,1,0,1,5,2,10,10,2,7,20,2-May,Y,N,N,4,1,Monza-Verona,158,2,58,65,1050,130,455,3770,14,116,406,1106,910
140,I1,11/10/2022,Lazio,Monza,1,0,H,0,0,D,1.62,4.24,5.83,0-0,Jan-00,12,4,8,0,2,1,0,0,4,3,15,14,1,7,29,3-Apr,N,N,N,3,0,Lazio-Monza,69,1,18,30,200,30,210,540,7,18,126,483,210
146,I1,11/13/2022,Monza,Salernitana,3,0,H,2,0,H,2.15,3.39,3.81,Feb-00,Mar-00,19,7,5,0,0,2,0,1,6,1,9,11,3,7,20,1-Jun,Y,Y,N,2,1,Monza-Salernitana,134,3,109,45,0,135,315,4905,21,327,763,938,945
158,I1,1/4/2023,Fiorentina,Monza,1,1,D,1,0,H,1.74,4.02,5.04,Jan-00,1-Jan,22,6,10,3,1,3,0,0,9,1,11,13,2,10,24,1-Sep,Y,N,N,4,0,Fiorentina-Monza,80,2,39,40,300,80,400,1560,20,78,390,800,800
163,I1,1/7/2023,Monza,Inter,2,2,D,1,2,A,5.76,4.48,1.59,2-Jan,2-Feb,13,4,11,3,0,3,0,0,3,5,14,20,4,8,34,5-Mar,Y,Y,Y,3,0,Monza-Inter,133,4,132,30,0,120,240,3960,32,528,1056,1064,960
172,I1,1/14/2023,Cremonese,Monza,2,3,A,0,2,A,2.91,3.39,2.61,0-2,3-Feb,11,7,8,3,2,4,0,0,4,2,12,12,5,6,24,2-Apr,Y,Y,Y,6,0,Cremonese-Monza,232,5,217,60,800,300,360,13020,30,1085,1302,1392,1800
185,I1,1/22/2023,Monza,Sassuolo,1,1,D,0,1,A,2.25,3.45,3.47,0-1,1-Jan,14,3,13,1,2,2,0,0,10,4,17,18,2,14,35,4-Oct,Y,N,N,4,0,Monza-Sassuolo,73,2,30,40,400,80,560,1200,28,60,420,1022,1120
197,I1,1/29/2023,Juventus,Monza,0,2,A,0,2,A,1.56,4.12,7.16,0-2,0-2,22,8,3,3,0,2,0,0,12,1,12,10,2,13,22,1-Dec,Y,N,N,2,0,Juventus-Monza,57,2,131,20,0,40,260,2620,26,262,1703,741,520
209,I1,2/6/2023,Monza,Sampdoria,2,2,D,1,1,D,1.85,3.57,4.96,1-Jan,2-Feb,17,5,11,6,2,4,0,0,9,3,12,12,4,12,24,3-Sep,Y,Y,Y,6,0,Monza-Sampdoria,192,4,115,60,800,240,720,6900,48,460,1380,2304,2880
216,I1,2/12/2023,Bologna,Monza,0,1,A,0,1,A,2.26,3.36,3.54,0-1,0-1,12,3,5,4,1,4,0,0,3,2,15,18,1,5,33,2-Mar,N,N,N,5,0,Bologna-Monza,25,1,2,50,400,50,250,100,5,2,10,125,250
1,I1,8/13/2022,Milan,Udinese,4,2,H,2,2,D,1.43,4.66,8.84,2-Feb,2-Apr,14,5,9,4,1,4,0,0,5,1,16,13,6,6,29,1-May,Y,Y,Y,5,0,Milan-Udinese,185,5,56,50,400,300,300,2800,36,336,336,1110,1800
17,I1,8/21/2022,Atalanta,Milan,1,1,D,1,0,H,2.87,3.61,2.52,Jan-00,1-Jan,11,2,18,7,4,3,0,0,4,6,15,6,2,10,21,6-Apr,Y,N,N,7,0,Atalanta-Milan,97,2,22,70,1200,140,700,1540,20,44,220,970,1400
25,I1,8/27/2022,Milan,Bologna,2,0,H,1,0,H,1.37,5.59,8.58,Jan-00,Feb-00,19,7,8,0,2,1,0,0,5,1,13,9,2,6,22,1-May,Y,N,N,3,0,Milan-Bologna,79,2,26,30,200,60,180,780,12,52,156,474,360
31,I1,8/30/2022,Sassuolo,Milan,0,0,D,0,0,D,5.47,4.29,1.64,0-0,0-0,8,3,10,2,5,2,0,0,3,8,14,13,0,11,27,8-Mar,N,N,N,7,0,Sassuolo-Milan,0,0,0,70,1000,0,770,0,0,0,0,0,0
42,I1,9/3/2022,Milan,Inter,3,2,H,1,1,D,2.91,3.3,2.67,1-Jan,2-Mar,21,5,16,5,5,2,0,0,2,5,10,12,5,7,22,5-Feb,Y,Y,Y,7,0,Milan-Inter,230,5,129,70,1000,350,490,9030,35,645,903,1610,2450
53,I1,9/10/2022,Sampdoria,Milan,1,2,A,0,1,A,6.6,4.51,1.53,0-1,2-Jan,10,4,15,4,5,2,0,1,2,4,12,10,3,6,22,4-Feb,Y,Y,N,7,1,Sampdoria-Milan,130,3,46,95,2250,285,570,4370,18,138,276,780,1710
70,I1,9/18/2022,Milan,Napoli,1,2,A,0,0,D,2.18,3.57,3.54,0-0,2-Jan,22,5,9,4,4,3,0,0,9,4,18,11,3,13,29,4-Sep,Y,Y,N,7,0,Milan-Napoli,202,3,0,70,1200,210,910,0,39,0,0,2626,2730
73,I1,10/1/2022,Empoli,Milan,1,3,A,0,0,D,5.65,4.24,1.63,0-0,3-Jan,16,4,19,6,4,2,0,0,3,7,15,10,4,10,25,7-Mar,Y,Y,Y,6,0,Empoli-Milan,349,4,44,60,800,240,600,2640,40,176,440,3490,2400
82,I1,10/8/2022,Milan,Juventus,2,0,H,1,0,H,2.11,3.46,3.84,Jan-00,Feb-00,21,3,10,3,2,3,0,0,9,3,7,7,2,12,14,3-Sep,Y,N,N,5,0,Milan-Juventus,99,2,33,50,600,100,600,1650,24,66,396,1188,1200
98,I1,10/16/2022,Verona,Milan,1,2,A,1,1,D,6.38,4.26,1.58,1-Jan,2-Jan,19,5,16,6,3,2,0,0,9,3,7,9,3,12,16,3-Sep,Y,Y,N,5,0,Verona-Milan,109,3,33,50,600,150,600,1650,36,99,396,1308,1800
1031,I1,10/22/2022,Milan,Monza,4,1,H,2,0,H,1.42,4.98,8.24,Feb-00,1-Apr,12,7,16,6,1,1,0,0,2,2,18,9,5,4,27,2-Feb,Y,Y,Y,2,0,Milan-Monza,276,5,86,20,100,100,80,1720,20,430,344,1104,400
118,I1,10/30/2022,Torino,Milan,2,1,H,2,0,H,3.74,3.41,2.16,Feb-00,1-Feb,7,4,12,1,5,2,0,0,6,1,11,16,3,7,27,1-Jun,Y,Y,N,7,0,Torino-Milan,139,3,115,70,1000,210,490,8050,21,345,805,973,1470
125,I1,11/5/2022,Milan,Spezia,2,1,H,1,0,H,1.22,6.78,15.73,Jan-00,1-Feb,23,11,13,5,6,4,1,0,3,6,12,13,3,9,25,6-Mar,Y,Y,N,10,1,Milan-Spezia,169,3,58,125,3400,375,1125,7250,27,174,522,1521,3375
133,I1,11/8/2022,Cremonese,Milan,0,0,D,0,0,D,6.23,4.2,1.6,0-0,0-0,6,1,16,5,4,3,0,0,2,4,16,10,0,6,26,4-Feb,N,N,N,7,0,Cremonese-Milan,0,0,0,70,1200,0,420,0,0,0,0,0,0
149,I1,11/13/2022,Milan,Fiorentina,2,1,H,1,1,D,1.73,3.94,5.18,1-Jan,1-Feb,12,3,11,5,1,4,0,0,5,7,13,11,3,12,24,7-May,Y,Y,N,5,0,Milan-Fiorentina,120,3,93,50,400,150,600,4650,36,279,1116,1440,1800
151,I1,1/4/2023,Salernitana,Milan,1,2,A,0,2,A,6.95,4.56,1.51,0-2,2-Jan,8,1,16,10,4,1,0,0,6,2,21,13,3,8,34,2-Jun,Y,Y,N,5,0,Salernitana-Milan,108,3,34,50,400,150,400,1700,24,102,272,864,1200
168,I1,1/8/2023,Milan,Roma,2,2,D,1,0,H,1.89,3.66,4.5,Jan-00,2-Feb,12,5,12,3,4,7,0,0,3,4,19,13,4,7,32,4-Mar,Y,Y,Y,11,0,Milan-Roma,284,4,64,110,2800,440,770,7040,28,256,448,1988,3080
173,I1,1/14/2023,Lecce,Milan,2,2,D,2,0,H,6.08,4.01,1.64,Feb-00,2-Feb,17,3,12,5,1,2,0,0,8,4,11,12,4,12,23,4-Aug,Y,Y,Y,3,0,Lecce-Milan,154,4,44,30,200,120,360,1320,48,176,528,1848,1440
190,I1,1/24/2023,Lazio,Milan,4,0,H,2,0,H,3.18,3.37,2.28,Feb-00,Apr-00,10,5,10,3,1,2,0,0,3,4,14,11,4,7,25,4-Mar,Y,Y,Y,3,0,Lazio-Milan,184,4,58,30,200,120,210,1740,28,232,406,1288,840
196,I1,1/29/2023,Milan,Sassuolo,2,5,A,1,3,A,1.5,4.88,6.45,3-Jan,5-Feb,10,5,9,7,7,4,0,0,2,3,13,8,7,5,21,3-Feb,Y,Y,Y,11,0,Milan-Sassuolo,301,7,206,110,2800,770,550,22660,35,1442,1030,1505,3850
207,I1,2/5/2023,Inter,Milan,1,0,H,1,0,H,2.01,3.61,4.02,Jan-00,Jan-00,15,4,4,0,2,5,0,0,8,0,13,14,1,8,27,Aug-00,N,N,N,7,0,Inter-Milan,34,1,10,70,1000,70,560,700,8,10,80,272,560
211,I1,2/10/2023,Milan,Torino,1,0,H,0,0,D,1.84,3.56,4.98,0-0,Jan-00,9,4,12,2,1,4,0,0,3,8,10,20,1,11,30,8-Mar,N,N,N,5,0,Milan-Torino,62,1,9,50,400,50,550,450,11,9,99,682,550
45,I1,2/10/2023,Milan,Torino,1,0,H,0,0,D,1.84,3.56,4.98,0-0,Jan-00,9,4,12,2,1,4,0,0,3,8,10,20,1,11,30,8-Mar,N,N,N,5,0,Milan-Torino,140.2272727,2.840909091,58.18181818,54.31818182,782.9545455,156.0227273,475.2272727,3253.636364,24.20454545,217.8181818,472.8181818,1187.931818,1286.931818
