"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4169","SC3",2023-12-09,"Clyde","Stranraer",2,2,"D",2,1,"H",2.47,3.38,2.74,"2-1","2-2",5,4,5,2,2,1,0,0,4,6,6,7,4,10,13,"4-6","Y","Y","Y",3,0,4,30,200,120,300,40,1200
"4175","SC3",2023-12-16,"Peterhead","Clyde",2,1,"H",2,0,"H",1.61,4.04,5.08,"2-0","2-1",9,3,6,3,2,2,1,0,5,0,12,14,3,5,26,"5-0","Y","Y","N",4,1,3,65,900,195,325,15,975
"4179","SC3",2023-12-23,"Dumbarton","Clyde",4,4,"D",2,2,"D",1.41,4.68,7.08,"2-2","4-4",11,7,14,6,2,3,0,0,8,6,11,11,8,14,22,"8-6","Y","Y","Y",5,0,8,50,600,400,700,112,5600
"4183","SC3",2023-12-30,"Clyde","Stenhousemuir",1,2,"A",0,1,"A",5.26,3.87,1.62,"0-1","1-2",7,2,6,2,1,2,0,1,0,0,13,9,3,0,22,"0-0","Y","Y","N",3,1,3,55,450,165,0,0,0
"4186","SC3",2024-01-06,"Clyde","Bonnyrigg Rose",3,2,"H",3,0,"H",3.05,3.3,2.31,"3-0","3-2",10,4,11,4,1,1,0,0,7,7,5,6,5,14,11,"7-7","Y","Y","Y",2,0,5,20,100,100,280,70,1400
"4193","SC3",2024-01-13,"East Fife","Clyde",1,1,"D",1,1,"D",1.76,3.74,4.29,"1-1","1-1",5,1,9,5,0,2,0,0,3,4,12,9,2,7,21,"3-4","Y","N","N",2,0,2,20,0,40,140,14,280
"4172","SC3",2023-12-09,"Spartans","Forfar",1,0,"H",0,0,"D",2.12,3.55,3.22,"0-0","1-0",5,2,7,1,5,3,0,0,2,3,15,10,1,5,25,"2-3","N","N","N",8,0,1,80,1500,80,400,5,400
"4174","SC3",2023-12-16,"Forfar","Dumbarton",2,4,"A",2,3,"A",3.06,3.27,2.32,"2-3","2-4",8,6,12,6,0,0,0,0,3,5,11,7,6,8,18,"3-5","Y","Y","Y",0,0,6,0,0,0,0,48,0
"4180","SC3",2023-12-23,"Peterhead","Forfar",1,2,"A",1,2,"A",1.93,3.4,3.97,"1-2","1-2",14,5,9,6,0,3,0,1,5,2,11,20,3,7,31,"5-2","Y","Y","N",3,1,3,55,0,165,385,21,1155
"4185","SC3",2023-12-30,"Forfar","East Fife",0,0,"D",0,0,"D",2.31,3.22,3.06,"0-0","0-0",7,2,6,4,1,2,1,0,2,5,9,13,0,7,22,"2-5","N","N","N",3,1,0,55,700,0,385,0,0
"4190","SC3",2024-01-06,"Stenhousemuir","Forfar",2,1,"H",1,0,"H",1.64,3.81,5.21,"1-0","2-1",7,4,4,2,2,0,0,0,8,3,10,11,3,11,21,"8-3","Y","Y","N",2,0,3,20,0,60,220,33,660
"4194","SC3",2024-01-13,"Forfar","Elgin",2,1,"H",0,1,"A",1.76,3.61,4.54,"0-1","2-1",14,5,4,1,2,3,0,1,6,3,11,20,3,9,31,"6-3","Y","Y","N",5,1,3,75,1100,225,675,27,2025
"13","SC3",2024-01-13,"Forfar","Elgin",2,1,"H",0,1,"A",1.76,3.61,4.54,"0-1","2-1",14,5,4,1,2,3,0,1,6,3,11,20,3,9,31,"6-3","Y","Y","N",5,1,3.41666666666667,43.75,462.5,129.166666666667,317.5,32.0833333333333,1141.25
