"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"4435","B1",2024-01-28,"Eupen","Antwerp",1,0,"H",1,0,"H",7.52,5.27,1.37,"1-0","1-0",9,3,15,2,4,2,0,0,3,6,16,8,1,9,24,"3-6","N","N","N",6,0,1,60,800,60,540,9,540
"4443","B1",2024-01-31,"Standard","Antwerp",0,1,"A",0,0,"D",3.9,3.89,1.92,"0-0","0-1",15,4,4,2,1,3,0,1,4,2,11,14,1,6,25,"4-2","N","N","N",4,1,1,65,550,65,390,6,390
"4450","B1",2024-02-04,"Antwerp","Club Brugge",2,1,"H",0,0,"D",3.86,3.69,1.98,"0-0","2-1",11,3,13,4,2,4,0,1,5,9,9,18,3,14,27,"5-9","Y","Y","N",6,1,3,85,1300,255,1190,42,3570
"4458","B1",2024-02-11,"RWD Molenbeek","Antwerp",0,4,"A",0,3,"A",5.54,4.29,1.61,"0-3","0-4",2,1,13,9,3,0,1,0,5,3,15,11,4,8,26,"5-3","Y","Y","Y",3,1,4,55,0,220,440,32,1760
"4465","B1",2024-02-17,"Antwerp","Mechelen",0,1,"A",0,0,"D",1.58,4.27,5.79,"0-0","0-1",15,3,6,4,2,2,0,0,6,2,9,12,1,8,21,"6-2","N","N","N",4,0,1,40,400,40,320,8,320
"4475","B1",2024-02-25,"Gent","Antwerp",2,2,"D",2,1,"H",2.53,3.4,2.81,"2-1","2-2",13,5,8,5,1,2,0,0,7,4,13,8,4,11,21,"7-4","Y","Y","Y",3,0,4,30,200,120,330,44,1320
"4434","B1",2024-01-28,"St Truiden","Genk",1,1,"D",0,1,"A",4.01,3.66,1.91,"0-1","1-1",12,4,10,3,2,4,0,2,5,7,13,14,2,12,27,"5-7","Y","N","N",6,2,2,110,1800,220,1320,24,2640
"4445","B1",2024-02-01,"St Truiden","Gent",4,1,"H",0,1,"A",3.58,3.62,2.04,"0-1","4-1",23,12,4,1,2,0,0,1,9,1,6,6,5,10,12,"9-1","Y","Y","Y",2,1,5,45,500,225,450,50,2250
"4453","B1",2024-02-04,"Cercle Brugge","St Truiden",4,1,"H",2,0,"H",1.85,3.8,4.08,"2-0","4-1",17,6,6,3,2,2,0,0,6,8,17,8,5,14,25,"6-8","Y","Y","Y",4,0,5,40,400,200,560,70,2800
"4454","B1",2024-02-09,"St Truiden","Kortrijk",1,0,"H",1,0,"H",1.53,4.44,6.28,"1-0","1-0",15,3,10,2,0,2,0,0,5,3,8,11,1,8,19,"5-3","N","N","N",2,0,1,20,0,20,160,8,160
"4468","B1",2024-02-18,"Anderlecht","St Truiden",4,1,"H",0,1,"A",1.61,4.22,5.28,"0-1","4-1",17,8,12,4,1,1,0,0,2,2,9,11,5,4,20,"2-2","Y","Y","Y",2,0,5,20,100,100,80,20,400
"4472","B1",2024-02-24,"St Truiden","Westerlo",1,0,"H",1,0,"H",2.08,3.58,3.65,"1-0","1-0",15,3,12,3,1,1,0,0,8,2,9,11,1,10,20,"8-2","N","N","N",2,0,1,20,100,20,200,10,200
"13","B1",2024-02-24,"St Truiden","Westerlo",1,0,"H",1,0,"H",2.08,3.58,3.65,"1-0","1-0",15,3,12,3,1,1,0,0,8,2,9,11,1,10,20,"8-2","N","N","N",2,0,2.75,49.1666666666667,512.5,128.75,498.333333333333,26.9166666666667,1362.5
