"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","n","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","GoalsXcorners","GoalsXcornerXbookings"
"1328","B1",2024-08-25,"St Truiden","St. Gilloise",0,0,"D",0,0,"D",6.26,4.45,1.47,"0-0","0-0",5,0,13,2,2,3,1,0,3,8,11,11,0,11,22,"3-8","N","N","N",5,1,0,75,1350,0,825,0,0
"1338","B1",2024-09-01,"Kortrijk","St Truiden",1,1,"D",0,1,"A",2.12,3.46,3.4,"0-1","1-1",15,4,8,3,1,1,0,0,8,6,8,12,2,14,20,"8-6","Y","N","N",2,0,2,20,100,40,280,28,560
"1344","B1",2024-09-15,"St Truiden","Oud-Heverlee Leuven",2,1,"H",1,0,"H",2.93,3.34,2.39,"1-0","2-1",7,4,21,8,3,1,0,0,8,7,15,11,3,15,26,"8-7","Y","Y","N",4,0,3,40,300,120,600,45,1800
"1349","B1",2024-09-21,"Beerschot VA","St Truiden",0,3,"A",0,1,"A",2.57,3.28,2.78,"0-1","0-3",14,0,20,11,0,1,0,0,4,7,4,13,3,11,17,"4-7","Y","Y","N",1,0,3,10,0,30,110,33,330
"1364","B1",2024-09-29,"Cercle Brugge","St Truiden",1,1,"D",1,0,"H",1.68,4.06,4.56,"1-0","1-1",13,2,9,1,1,3,0,0,9,7,4,11,2,16,15,"9-7","Y","N","N",4,0,2,40,300,80,640,32,1280
"1372","B1",2024-10-06,"St Truiden","Gent",1,1,"D",0,1,"A",3.31,3.64,2.09,"0-1","1-1",30,12,14,3,1,3,0,0,9,5,7,9,2,14,16,"9-5","Y","N","N",4,0,2,40,300,80,560,28,1120
"1329","B1",2024-08-25,"Standard","Beerschot VA",1,0,"H",0,0,"D",1.77,3.83,4.3,"0-0","1-0",12,3,11,2,0,2,0,1,2,1,7,10,1,3,17,"2-1","N","N","N",2,1,1,45,0,45,135,3,135
"1333","B1",2024-08-31,"Beerschot VA","Dender",1,2,"A",0,2,"A",2.9,3.36,2.43,"0-2","1-2",15,4,16,4,4,1,0,0,0,2,17,22,3,2,39,"0-2","Y","Y","N",5,0,3,50,400,150,100,6,300
"1345","B1",2024-09-15,"Charleroi","Beerschot VA",3,0,"H",1,0,"H",1.58,4.09,5.43,"1-0","3-0",24,12,12,4,1,0,0,0,8,5,15,11,3,13,26,"8-5","Y","Y","N",1,0,3,10,0,30,130,39,390
"13491","B1",2024-09-21,"Beerschot VA","St Truiden",0,3,"A",0,1,"A",2.57,3.28,2.78,"0-1","0-3",14,0,20,11,0,1,0,0,4,7,4,13,3,11,17,"4-7","Y","Y","N",1,0,3,10,0,30,110,33,330
"1361","B1",2024-09-29,"Antwerp","Beerschot VA",5,0,"H",NA,NA,"",1.23,6.25,10.3,"0-0","5-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,"NA-NA","Y","Y","Y",NA,NA,5,NA,NA,NA,NA,NA,NA
"1365","B1",2024-10-04,"Westerlo","Beerschot VA",2,2,"D",0,1,"A",1.37,5.27,7.97,"0-1","2-2",25,9,7,3,1,3,0,0,13,4,10,11,4,17,21,"13-4","Y","Y","Y",4,0,4,40,300,160,680,68,2720
"13","B1",2024-10-04,"Westerlo","Beerschot VA",2,2,"D",0,1,"A",1.37,5.27,7.97,"0-1","2-2",25,9,7,3,1,3,0,0,13,4,10,11,4,17,21,"13-4","Y","Y","Y",4,0,2.58333333333333,NA,NA,NA,NA,NA,NA
