"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"303","E0","2023-04-15","Man City","Leicester",3,1,"H",3,0,"H",1.16,8.82,16.85,"3-0","3-1",12,4,10,4,1,1,0,0,6,2,8,8,4,8,16,"6-2","Y","Y","Y",2,0,"Man City-Leicester",118,4,37,20,100,80,160,740,32,148,296,944,640
"311","E0","2023-04-22","Leicester","Wolves",2,1,"H",1,1,"D",2.46,3.31,3.14,"1-1","2-1",15,8,16,3,1,3,0,0,1,7,17,16,3,8,33,"1-7","Y","Y","N",4,0,"Leicester-Wolves",125,3,53,40,300,120,320,2120,24,159,424,1000,960
"317","E0","2023-04-25","Leeds","Leicester",1,1,"D",1,0,"H",2.39,3.59,3.02,"1-0","1-1",13,3,15,3,4,2,0,0,3,6,14,15,2,9,29,"3-6","Y","N","N",6,0,"Leeds-Leicester",100,2,32,60,800,120,540,1920,18,64,288,900,1080
"333","E0","2023-05-01","Leicester","Everton",2,2,"D",2,1,"H",2.04,3.48,3.98,"2-1","2-2",15,6,23,8,4,1,0,0,2,9,10,12,4,11,22,"2-9","Y","Y","Y",5,0,"Leicester-Everton",124,4,39,50,400,200,550,1950,44,156,429,1364,2200
"345","E0","2023-05-08","Fulham","Leicester",5,3,"H",3,0,"H",2.71,3.61,2.62,"3-0","5-3",17,7,18,9,0,3,0,0,2,7,13,15,8,9,28,"2-7","Y","Y","Y",3,0,"Fulham-Leicester",422,8,114,30,0,240,270,3420,72,912,1026,3798,2160
"357","E0","2023-05-15","Leicester","Liverpool",0,3,"A",0,2,"A",4.99,4.74,1.61,"0-2","0-3",4,4,16,5,2,1,0,0,4,4,11,17,3,8,28,"4-4","Y","Y","N",3,0,"Leicester-Liverpool",140,3,0,30,200,90,240,0,24,0,0,1120,720
"305","E0","2023-04-16","Nottm Forest","Man United",0,2,"A",0,1,"A",5.07,4.01,1.71,"0-1","0-2",6,0,22,8,2,2,0,0,4,9,9,9,2,13,18,"4-9","Y","N","N",4,0,"Nottm Forest-Man United",108,2,41,40,400,80,520,1640,26,82,533,1404,1040
"312","E0","2023-04-22","Liverpool","Nottm Forest",3,2,"H",0,0,"D",1.19,7.71,15.51,"0-0","3-2",18,6,11,5,0,1,0,0,9,3,9,12,5,12,21,"9-3","Y","Y","Y",1,0,"Liverpool-Nottm Forest",290,5,68,10,0,50,120,680,60,340,816,3480,600
"318","E0","2023-04-26","Nottm Forest","Brighton",3,1,"H",1,1,"D",6.12,4.42,1.56,"1-1","3-1",12,5,17,7,2,0,0,0,2,7,7,8,4,9,15,"2-7","Y","Y","Y",2,0,"Nottm Forest-Brighton",242,4,91,20,0,80,180,1820,36,364,819,2178,720
"326","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",217,3,55,30,200,90,180,1650,18,165,330,1302,540
"347","E0","2023-05-08","Nottm Forest","Southampton",4,3,"H",3,1,"H",2.17,3.6,3.45,"3-1","4-3",9,4,19,5,1,0,0,0,2,11,16,10,7,13,26,"2-11","Y","Y","Y",1,0,"Nottm Forest-Southampton",322,7,94,10,0,70,130,940,91,658,1222,4186,910
"350","E0","2023-05-13","Chelsea","Nottm Forest",2,2,"D",0,1,"A",1.51,4.47,6.88,"0-1","2-2",14,6,11,2,3,1,0,0,2,5,13,15,4,7,28,"2-5","Y","Y","Y",4,0,"Chelsea-Nottm Forest",184,4,0,40,300,160,280,0,28,0,0,1288,1120
"13","E0","2023-05-13","Chelsea","Nottm Forest",2,2,"D",0,1,"A",1.51,4.47,6.88,"0-1","2-2",14,6,11,2,3,1,0,0,2,5,13,15,4,7,28,"2-5","Y","Y","Y",4,0,"Chelsea-Nottm Forest",199.333333333333,4.08333333333333,52,31.6666666666667,225,115,290.833333333333,1406.66666666667,39.4166666666667,254,515.25,1913.66666666667,1057.5
