,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST,HY,AY,HR,AR,HCO,ACO,HF,AF,TG,TC,TF,COSC,OV15,OV25,OV35,TY,TR,matchid,goalmins,n,shirts,Bookings,Crossbookings,GoalsXbookings,CornersXbookings,ShirtsXbookings,GoalsXcorners,GoalsXshirts,ShirtsXcorners,TGMXcorners,GoalsXcornerXbookings
1,E0,03/04/2024,Arsenal,Luton,2,0,H,2,0,H,1.11,11.82,20.95,2-0,2-0,13,4,5,1,1,1,0,0,3,1,12,8,2,4,20,03-Jan,Y,N,N,2,0,Arsenal-Luton,68,2,35,20,100,40,80,700,8,70,140,272,160
2,E0,06/04/2024,Brighton,Arsenal,0,3,A,0,1,A,5.25,4.19,1.65,0-1,0-3,10,2,20,7,1,2,0,0,8,7,14,13,3,15,27,08-Jul,Y,Y,N,3,0,Brighton-Arsenal,181,3,55,30,200,90,450,1650,45,165,825,2715,1350
3,E0,14/04/2024,Arsenal,Aston Villa,0,2,A,0,0,D,1.29,6.27,9.5,0-0,0-2,18,4,11,2,3,1,0,0,4,6,12,7,2,10,19,04-Jun,Y,N,N,4,0,Arsenal-Aston Villa,171,2,42,40,300,80,400,1680,20,84,420,1710,800
4,E0,20/04/2024,Wolves,Arsenal,0,2,A,0,1,A,8.02,5.14,1.39,0-1,0-2,5,3,24,9,3,2,0,0,1,2,14,9,2,3,23,01-Feb,Y,N,N,5,0,Wolves-Arsenal,135,2,27,50,600,100,150,1350,6,54,81,405,300
5,E0,23/04/2024,Arsenal,Chelsea,5,0,H,1,0,H,1.45,5.03,6.76,1-0,5-0,27,10,7,1,2,2,0,0,4,2,12,11,5,6,23,04-Feb,Y,Y,Y,4,0,Arsenal-Chelsea,278,5,85,40,400,200,240,3400,30,425,510,1668,1200
6,E0,28/04/2024,Tottenham,Arsenal,2,3,A,0,3,A,4.19,4.07,1.81,0-3,02-Mar,14,2,9,3,2,1,0,0,8,6,12,16,5,14,28,08-Jun,Y,Y,Y,3,0,Tottenham-Arsenal,231,5,65,30,200,150,420,1950,70,325,910,3234,2100
7,E0,02/04/2024,Bournemouth,Crystal Palace,1,0,H,0,0,D,2.02,3.8,3.69,0-0,1-0,11,6,3,2,3,2,0,0,9,2,13,14,1,11,27,09-Feb,N,N,N,5,0,Bournemouth-Crystal Palace,79,1,19,50,600,50,550,950,11,19,209,869,550
8,E0,06/04/2024,Luton,Bournemouth,2,1,H,0,0,D,3.65,4.11,1.93,0-0,02-Jan,19,9,8,1,0,0,0,0,7,2,7,14,3,9,21,07-Feb,Y,Y,N,0,0,Luton-Bournemouth,215,3,43,0,0,0,0,0,27,129,387,1935,0
9,E0,13/04/2024,Bournemouth,Man United,2,2,D,2,1,H,2.42,3.83,2.79,02-Jan,02-Feb,20,5,8,2,4,0,0,0,7,2,13,14,4,9,27,07-Feb,Y,Y,Y,4,0,Bournemouth-Man United,148,4,44,40,0,160,360,1760,36,176,396,1332,1440
10,E0,21/04/2024,Aston Villa,Bournemouth,3,1,H,1,1,D,1.87,4.17,3.83,01-Jan,03-Jan,14,4,14,6,1,3,0,0,8,4,8,14,4,12,22,08-Apr,Y,Y,Y,4,0,Aston Villa-Bournemouth,211,4,86,40,300,160,480,3440,48,344,1032,2532,1920
11,E0,24/04/2024,Wolves,Bournemouth,0,1,A,0,1,A,2.74,3.53,2.6,0-1,0-1,15,4,21,6,4,1,0,1,8,12,10,17,1,20,27,08-Dec,N,N,N,5,1,Wolves-Bournemouth,37,1,24,75,1400,75,1500,1800,20,24,480,740,1500
12,E0,28/04/2024,Bournemouth,Brighton,3,0,H,1,0,H,2.27,3.85,2.99,1-0,3-0,15,6,13,1,2,2,0,0,8,2,14,10,3,10,24,08-Feb,Y,Y,N,4,0,Bournemouth-Brighton,152,3,70,40,400,120,400,2800,30,210,700,1520,1200
13,E0,28/04/2024,Bournemouth,Brighton,3,0,H,1,0,H,2.27,3.85,2.99,1-0,3-0,15,6,13,1,2,2,0,0,8,2,14,10,3,10,24,08-Feb,Y,Y,N,4,0,Bournemouth-Brighton,158.8333333,2.916666667,49.58333333,37.91666667,375,102.0833333,419.1666667,1790,29.25,168.75,507.5,1577.666667,1043.333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coote 5.2,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3-0,,,,,,,,,,,,,
