"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"306","E0","2023-04-17","Leeds","Liverpool",1,6,"A",0,2,"A",4.39,4.42,1.74,"0-2","1-6",13,3,13,7,0,1,0,0,4,2,6,12,7,6,18,"4-2","Y","Y","Y",1,0,"Leeds-Liverpool",400,7,130,10,0,70,60,1300,42,910,780,2400,420
"308","E0","2023-04-22","Fulham","Leeds",2,1,"H",0,0,"D",2.44,3.47,3.03,"0-0","2-1",12,5,10,2,1,4,0,0,8,6,10,15,3,14,25,"8-6","Y","Y","N",5,0,"Fulham-Leeds",209,3,52,50,400,150,700,2600,42,156,728,2926,2100
"317","E0","2023-04-25","Leeds","Leicester",1,1,"D",1,0,"H",2.39,3.59,3.02,"1-0","1-1",13,3,15,3,4,2,0,0,3,6,14,15,2,9,29,"3-6","Y","N","N",6,0,"Leeds-Leicester",100,2,32,60,800,120,540,1920,18,64,288,900,1080
"328","E0","2023-04-30","Bournemouth","Leeds",4,1,"H",2,1,"H",2.65,3.57,2.69,"2-1","4-1",12,7,15,6,1,0,0,0,2,6,12,14,5,8,26,"2-6","Y","Y","Y",1,0,"Bournemouth-Leeds",229,5,58,10,0,50,80,580,40,290,464,1832,400
"339","E0","2023-05-06","Man City","Leeds",2,1,"H",2,0,"H",1.18,8.6,14.23,"2-0","2-1",18,6,4,2,0,3,0,0,10,1,3,16,3,11,19,"10-1","Y","Y","N",3,0,"Man City-Leeds",131,3,35,30,0,90,330,1050,33,105,385,1441,990
"348","E0","2023-05-13","Leeds","Newcastle",2,2,"D",1,1,"D",4.62,4.33,1.71,"1-1","2-2",9,4,18,5,3,2,1,0,2,6,16,14,4,8,30,"2-6","Y","Y","Y",5,1,"Leeds-Newcastle",186,4,0,75,1100,300,600,0,32,0,0,1488,2400
"302","E0","2023-04-15","Wolves","Brentford",2,0,"H",1,0,"H",2.57,3.26,3.01,"1-0","2-0",11,9,10,3,1,1,0,0,5,2,12,8,2,7,20,"5-2","Y","N","N",2,0,"Wolves-Brentford",96,2,40,20,100,40,140,800,14,80,280,672,280
"311","E0","2023-04-22","Leicester","Wolves",2,1,"H",1,1,"D",2.46,3.31,3.14,"1-1","2-1",15,8,16,3,1,3,0,0,1,7,17,16,3,8,33,"1-7","Y","Y","N",4,0,"Leicester-Wolves",125,3,53,40,300,120,320,2120,24,159,424,1000,960
"315","E0","2023-04-25","Wolves","Crystal Palace",2,0,"H",1,0,"H",2.56,3.15,3.13,"1-0","2-0",9,3,14,4,5,4,0,0,6,11,13,14,2,17,27,"6-11","Y","N","N",9,0,"Wolves-Crystal Palace",93,2,24,90,2000,180,1530,2160,34,48,408,1581,3060
"327","E0","2023-04-29","Brighton","Wolves",6,0,"H",4,0,"H",1.51,4.48,6.75,"4-0","6-0",22,8,10,2,1,1,0,0,2,5,14,11,6,7,25,"2-5","Y","Y","Y",2,0,"Brighton-Wolves",198,6,104,20,100,120,140,2080,42,624,728,1386,840
"341","E0","2023-05-06","Wolves","Aston Villa",1,0,"H",1,0,"H",3.06,3.31,2.51,"1-0","1-0",6,2,16,3,3,3,0,0,5,6,20,9,1,11,29,"5-6","N","N","N",6,0,"Wolves-Aston Villa",9,1,24,60,900,60,660,1440,11,24,264,99,660
"352","E0","2023-05-13","Man United","Wolves",2,0,"H",1,0,"H",1.38,5.24,8.6,"1-0","2-0",27,9,5,0,3,2,0,0,11,7,9,9,2,18,18,"11-7","Y","N","N",5,0,"Man United-Wolves",122,2,0,50,600,100,900,0,36,0,0,2196,1800
"13","E0","2023-05-13","Man United","Wolves",2,0,"H",1,0,"H",1.38,5.24,8.6,"1-0","2-0",27,9,5,0,3,2,0,0,11,7,9,9,2,18,18,"11-7","Y","N","N",5,0,"Man United-Wolves",158.166666666667,3.33333333333333,46,42.9166666666667,525,116.666666666667,500,1337.5,30.6666666666667,205,395.75,1493.41666666667,1249.16666666667
