"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"282","E0","2023-04-04","Leeds","Nottm Forest",2,1,"H",2,1,"H",1.72,3.97,5.23,"2-1","2-1",21,6,13,1,1,4,0,0,11,4,11,13,3,15,24,"11-4","Y","Y","N",5,0,"Leeds-Nottm Forest",77,3,39,50,400,150,750,1950,45,117,585,1155,2250
"288","E0","2023-04-08","Aston Villa","Nottm Forest",2,0,"H",0,0,"D",1.64,4.16,5.5,"0-0","2-0",8,3,6,2,3,4,0,0,1,8,7,17,2,9,24,"1-8","Y","N","N",7,0,"Aston Villa-Nottm Forest",138,2,0,70,1200,140,630,0,18,0,0,1242,1260
"305","E0","2023-04-16","Nottm Forest","Man United",0,2,"A",0,1,"A",5.07,4.01,1.71,"0-1","0-2",6,0,22,8,2,2,0,0,4,9,9,9,2,13,18,"4-9","Y","N","N",4,0,"Nottm Forest-Man United",108,2,41,40,400,80,520,1640,26,82,533,1404,1040
"312","E0","2023-04-22","Liverpool","Nottm Forest",3,2,"H",0,0,"D",1.19,7.71,15.51,"0-0","3-2",18,6,11,5,0,1,0,0,9,3,9,12,5,12,21,"9-3","Y","Y","Y",1,0,"Liverpool-Nottm Forest",290,5,68,10,0,50,120,680,60,340,816,3480,600
"318","E0","2023-04-26","Nottm Forest","Brighton",3,1,"H",1,1,"D",6.12,4.42,1.56,"1-1","3-1",12,5,17,7,2,0,0,0,2,7,7,8,4,9,15,"2-7","Y","Y","Y",2,0,"Nottm Forest-Brighton",242,4,91,20,0,80,180,1820,36,364,819,2178,720
"326","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",217,3,55,30,200,90,180,1650,18,165,330,1302,540
"278","E0","2023-04-02","West Ham","Southampton",1,0,"H",1,0,"H",1.77,3.89,4.82,"1-0","1-0",12,2,9,3,0,2,0,0,5,3,10,11,1,8,21,"5-3","N","N","N",2,0,"West Ham-Southampton",25,1,27,20,0,20,160,540,8,27,216,200,160
"294","E0","2023-04-08","Southampton","Man City",1,4,"A",0,1,"A",12.65,6.46,1.24,"0-1","1-4",4,1,13,8,0,2,0,0,0,10,6,10,5,10,16,"0-10","Y","Y","Y",2,0,"Southampton-Man City",318,5,65,20,0,100,200,1300,50,325,650,3180,1000
"300","E0","2023-04-15","Southampton","Crystal Palace",0,2,"A",0,0,"D",2.88,3.19,2.73,"0-0","0-2",11,4,9,2,3,1,0,0,6,2,6,13,2,8,19,"6-2","Y","N","N",4,0,"Southampton-Crystal Palace",122,2,20,40,300,80,320,800,16,40,160,976,640
"307","E0","2023-04-21","Arsenal","Southampton",3,3,"D",1,2,"A",1.21,7.62,14.32,"1-2","3-3",25,6,8,6,1,5,0,0,7,2,10,14,6,9,24,"7-2","Y","Y","Y",6,0,"Arsenal-Southampton",279,6,90,60,500,360,540,5400,54,540,810,2511,3240
"323","E0","2023-04-27","Southampton","Bournemouth",0,1,"A",0,0,"D",2.34,3.49,3.19,"0-0","0-1",11,2,16,2,0,3,0,0,6,4,9,11,1,10,20,"6-4","N","N","N",3,0,"Southampton-Bournemouth",50,1,16,30,0,30,300,480,10,16,160,500,300
"331","E0","2023-04-30","Newcastle","Southampton",3,1,"H",0,1,"A",1.33,5.71,9.61,"0-1","3-1",22,5,4,3,1,4,0,0,11,2,7,10,4,13,17,"11-2","Y","Y","Y",5,0,"Newcastle-Southampton",0,0,0,50,400,200,650,0,52,0,0,0,2600
"13","E0","2023-04-30","Newcastle","Southampton",3,1,"H",0,1,"A",1.33,5.71,9.61,"0-1","3-1",22,5,4,3,1,4,0,0,11,2,7,10,4,13,17,"11-2","Y","Y","Y",5,0,"Newcastle-Southampton",155.5,2.83333333333333,42.6666666666667,36.6666666666667,283.333333333333,115,379.166666666667,1355,32.75,168,423.25,1510.66666666667,1195.83333333333
