"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"295","E0",2023-04-09,"Leeds","Crystal Palace",1,5,"A",1,1,"D",2.14,3.48,3.67,"1-1","1-5",11,7,16,8,3,1,0,0,2,4,11,8,6,6,19,"2-4","Y","Y","Y",4,0,"Leeds-Crystal Palace",320,6,65,40,300,240,240,2600,36,390,390,1920,1440
"306","E0",2023-04-17,"Leeds","Liverpool",1,6,"A",0,2,"A",4.39,4.42,1.74,"0-2","1-6",13,3,13,7,0,1,0,0,4,2,6,12,7,6,18,"4-2","Y","Y","Y",1,0,"Leeds-Liverpool",400,7,130,10,0,70,60,1300,42,910,780,2400,420
"308","E0",2023-04-22,"Fulham","Leeds",2,1,"H",0,0,"D",2.44,3.47,3.03,"0-0","2-1",12,5,10,2,1,4,0,0,8,6,10,15,3,14,25,"8-6","Y","Y","N",5,0,"Fulham-Leeds",209,3,52,50,400,150,700,2600,42,156,728,2926,2100
"317","E0",2023-04-25,"Leeds","Leicester",1,1,"D",1,0,"H",2.39,3.59,3.02,"1-0","1-1",13,3,15,3,4,2,0,0,3,6,14,15,2,9,29,"3-6","Y","N","N",6,0,"Leeds-Leicester",100,2,32,60,800,120,540,1920,18,64,288,900,1080
"328","E0",2023-04-30,"Bournemouth","Leeds",4,1,"H",2,1,"H",2.65,3.57,2.69,"2-1","4-1",12,7,15,6,1,0,0,0,2,6,12,14,5,8,26,"2-6","Y","Y","Y",1,0,"Bournemouth-Leeds",229,5,58,10,0,50,80,580,40,290,464,1832,400
"339","E0",2023-05-06,"Man City","Leeds",2,1,"H",2,0,"H",1.18,8.6,14.23,"2-0","2-1",18,6,4,2,0,3,0,0,10,1,3,16,3,11,19,"10-1","Y","Y","N",3,0,"Man City-Leeds",131,3,35,30,0,90,330,1050,33,105,385,1441,990
"289","E0",2023-04-08,"Brentford","Newcastle",1,2,"A",1,0,"H",3.58,3.58,2.13,"1-0","1-2",12,6,10,4,0,0,0,0,6,5,10,15,3,11,25,"6-5","Y","Y","N",0,0,"Brentford-Newcastle",160,3,32,0,0,0,0,0,33,96,352,1760,0
"297","E0",2023-04-15,"Aston Villa","Newcastle",3,0,"H",1,0,"H",3.71,3.47,2.13,"1-0","3-0",16,6,8,2,1,1,0,0,7,2,13,15,3,9,28,"7-2","Y","Y","N",2,0,"Aston Villa-Newcastle",158,3,0,20,100,60,180,0,27,0,0,1422,540
"314","E0",2023-04-23,"Newcastle","Tottenham",6,1,"H",5,0,"H",1.84,3.94,4.31,"5-0","6-1",25,8,11,3,0,3,0,0,9,3,7,13,7,12,20,"9-3","Y","Y","Y",3,0,"Newcastle-Tottenham",173,7,100,30,0,210,360,3000,84,700,1200,2076,2520
"322","E0",2023-04-27,"Everton","Newcastle",1,4,"A",0,1,"A",5.03,3.83,1.75,"0-1","1-4",13,5,15,8,2,1,0,0,3,14,8,6,5,17,14,"3-14","Y","Y","Y",3,0,"Everton-Newcastle",336,5,55,30,200,150,510,1650,85,275,935,5712,2550
"331","E0",2023-04-30,"Newcastle","Southampton",3,1,"H",0,1,"A",1.33,5.71,9.61,"0-1","3-1",22,5,4,3,1,4,0,0,11,2,7,10,4,13,17,"11-2","Y","Y","Y",5,0,"Newcastle-Southampton",255,4,67,50,400,200,650,3350,52,268,871,3315,2600
"343","E0",2023-05-07,"Newcastle","Arsenal",0,2,"A",0,1,"A",2.51,3.8,2.73,"0-1","0-2",12,5,10,6,2,1,0,0,9,4,16,12,2,13,28,"9-4","Y","N","N",3,0,"Newcastle-Arsenal",85,2,13,30,200,60,390,390,26,26,169,1105,780
"13","E0",2023-05-07,"Newcastle","Arsenal",0,2,"A",0,1,"A",2.51,3.8,2.73,"0-1","0-2",12,5,10,6,2,1,0,0,9,4,16,12,2,13,28,"9-4","Y","N","N",3,0,"Newcastle-Arsenal",213,4.16666666666667,53.25,30,200,116.666666666667,336.666666666667,1536.66666666667,43.1666666666667,273.333333333333,546.833333333333,2234.08333333333,1285
