"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"284","E0","2023-04-04","Chelsea","Liverpool",0,0,"D",0,0,"D",2.26,3.51,3.4,"0-0","0-0",12,3,7,4,1,4,0,0,3,5,6,17,0,8,23,"3-5","N","N","N",5,0,"Chelsea-Liverpool",0,0,0,50,400,0,400,0,0,0,0,0,0
"296","E0","2023-04-09","Liverpool","Arsenal",2,2,"D",1,2,"A",2.82,3.81,2.44,"1-2","2-2",21,6,9,5,4,4,0,0,5,4,11,11,4,9,22,"5-4","Y","Y","Y",8,0,"Liverpool-Arsenal",165,4,40,80,1600,320,720,3200,36,160,360,1485,2880
"306","E0","2023-04-17","Leeds","Liverpool",1,6,"A",0,2,"A",4.39,4.42,1.74,"0-2","1-6",13,3,13,7,0,1,0,0,4,2,6,12,7,6,18,"4-2","Y","Y","Y",1,0,"Leeds-Liverpool",400,7,130,10,0,70,60,1300,42,910,780,2400,420
"312","E0","2023-04-22","Liverpool","Nottm Forest",3,2,"H",0,0,"D",1.19,7.71,15.51,"0-0","3-2",18,6,11,5,0,1,0,0,9,3,9,12,5,12,21,"9-3","Y","Y","Y",1,0,"Liverpool-Nottm Forest",290,5,68,10,0,50,120,680,60,340,816,3480,600
"320","E0","2023-04-26","West Ham","Liverpool",1,2,"A",1,1,"D",4.07,3.97,1.88,"1-1","1-2",7,2,20,4,0,0,0,0,3,6,6,8,3,9,14,"3-6","Y","Y","N",0,0,"West Ham-Liverpool",97,3,61,0,0,0,0,0,27,183,549,873,0
"332","E0","2023-04-30","Liverpool","Tottenham",4,3,"H",3,1,"H",1.54,4.97,5.51,"3-1","4-3",12,4,10,7,3,2,0,0,5,2,12,6,7,7,18,"5-2","Y","Y","Y",5,0,"Liverpool-Tottenham",0,0,0,50,600,350,350,0,49,0,0,0,2450
"285","E0","2023-04-05","Man United","Brentford",1,0,"H",1,0,"H",1.67,4.23,5.09,"1-0","1-0",18,3,6,1,3,2,0,0,12,3,8,13,1,15,21,"12-3","N","N","N",5,0,"Man United-Brentford",27,1,10,50,600,50,750,500,15,10,150,405,750
"289","E0","2023-04-08","Brentford","Newcastle",1,2,"A",1,0,"H",3.58,3.58,2.13,"1-0","1-2",12,6,10,4,0,0,0,0,6,5,10,15,3,11,25,"6-5","Y","Y","N",0,0,"Brentford-Newcastle",160,3,32,0,0,0,0,0,33,96,352,1760,0
"302","E0","2023-04-15","Wolves","Brentford",2,0,"H",1,0,"H",2.57,3.26,3.01,"1-0","2-0",11,9,10,3,1,1,0,0,5,2,12,8,2,7,20,"5-2","Y","N","N",2,0,"Wolves-Brentford",96,2,40,20,100,40,140,800,14,80,280,672,280
"309","E0","2023-04-22","Brentford","Aston Villa",1,1,"D",0,0,"D",2.55,3.51,2.85,"0-0","1-1",6,5,14,2,3,2,0,0,8,4,12,8,2,12,20,"8-4","Y","N","N",5,0,"Brentford-Aston Villa",152,2,23,50,600,100,600,1150,24,46,276,1824,1200
"319","E0","2023-04-26","Chelsea","Brentford",0,2,"A",0,1,"A",1.73,3.93,5.06,"0-1","0-2",15,4,7,1,1,2,0,0,5,2,5,13,2,7,18,"5-2","Y","N","N",3,0,"Chelsea-Brentford",115,2,47,30,200,60,210,1410,14,94,329,805,420
"326","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",217,3,55,30,200,90,180,1650,18,165,330,1302,540
"13","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",143.25,2.66666666666667,42.1666666666667,31.6666666666667,358.333333333333,94.1666666666667,294.166666666667,890.833333333333,27.6666666666667,173.666666666667,351.833333333333,1250.5,795
