"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"293","E0",2023-04-08,"Wolves","Chelsea",1,0,"H",1,0,"H",4.28,3.58,1.93,"1-0","1-0",9,4,13,1,2,5,0,0,8,8,14,10,1,16,24,"8-8","N","N","N",7,0,"Wolves-Chelsea",31,1,27,70,1000,70,1120,1890,16,27,432,496,1120
"302","E0",2023-04-15,"Wolves","Brentford",2,0,"H",1,0,"H",2.57,3.26,3.01,"1-0","2-0",11,9,10,3,1,1,0,0,5,2,12,8,2,7,20,"5-2","Y","N","N",2,0,"Wolves-Brentford",96,2,40,20,100,40,140,800,14,80,280,672,280
"311","E0",2023-04-22,"Leicester","Wolves",2,1,"H",1,1,"D",2.46,3.31,3.14,"1-1","2-1",15,8,16,3,1,3,0,0,1,7,17,16,3,8,33,"1-7","Y","Y","N",4,0,"Leicester-Wolves",125,3,53,40,300,120,320,2120,24,159,424,1000,960
"315","E0",2023-04-25,"Wolves","Crystal Palace",2,0,"H",1,0,"H",2.56,3.15,3.13,"1-0","2-0",9,3,14,4,5,4,0,0,6,11,13,14,2,17,27,"6-11","Y","N","N",9,0,"Wolves-Crystal Palace",93,2,24,90,2000,180,1530,2160,34,48,408,1581,3060
"327","E0",2023-04-29,"Brighton","Wolves",6,0,"H",4,0,"H",1.51,4.48,6.75,"4-0","6-0",22,8,10,2,1,1,0,0,2,5,14,11,6,7,25,"2-5","Y","Y","Y",2,0,"Brighton-Wolves",198,6,104,20,100,120,140,2080,42,624,728,1386,840
"341","E0",2023-05-06,"Wolves","Aston Villa",1,0,"H",1,0,"H",3.06,3.31,2.51,"1-0","1-0",6,2,16,3,3,3,0,0,5,6,20,9,1,11,29,"5-6","N","N","N",6,0,"Wolves-Aston Villa",9,1,24,60,900,60,660,1440,11,24,264,99,660
"294","E0",2023-04-08,"Southampton","Man City",1,4,"A",0,1,"A",12.65,6.46,1.24,"0-1","1-4",4,1,13,8,0,2,0,0,0,10,6,10,5,10,16,"0-10","Y","Y","Y",2,0,"Southampton-Man City",318,5,65,20,0,100,200,1300,50,325,650,3180,1000
"300","E0",2023-04-15,"Southampton","Crystal Palace",0,2,"A",0,0,"D",2.88,3.19,2.73,"0-0","0-2",11,4,9,2,3,1,0,0,6,2,6,13,2,8,19,"6-2","Y","N","N",4,0,"Southampton-Crystal Palace",122,2,20,40,300,80,320,800,16,40,160,976,640
"307","E0",2023-04-21,"Arsenal","Southampton",3,3,"D",1,2,"A",1.21,7.62,14.32,"1-2","3-3",25,6,8,6,1,5,0,0,7,2,10,14,6,9,24,"7-2","Y","Y","Y",6,0,"Arsenal-Southampton",279,6,90,60,500,360,540,5400,54,540,810,2511,3240
"323","E0",2023-04-27,"Southampton","Bournemouth",0,1,"A",0,0,"D",2.34,3.49,3.19,"0-0","0-1",11,2,16,2,0,3,0,0,6,4,9,11,1,10,20,"6-4","N","N","N",3,0,"Southampton-Bournemouth",50,1,16,30,0,30,300,480,10,16,160,500,300
"331","E0",2023-04-30,"Newcastle","Southampton",3,1,"H",0,1,"A",1.33,5.71,9.61,"0-1","3-1",22,5,4,3,1,4,0,0,11,2,7,10,4,13,17,"11-2","Y","Y","Y",5,0,"Newcastle-Southampton",255,4,67,50,400,200,650,3350,52,268,871,3315,2600
"347","E0",2023-05-08,"Nottm Forest","Southampton",4,3,"H",3,1,"H",2.17,3.6,3.45,"3-1","4-3",9,4,19,5,1,0,0,0,2,11,16,10,7,13,26,"2-11","Y","Y","Y",1,0,"Nottm Forest-Southampton",0,0,0,10,0,70,130,0,91,0,0,0,910
"13","E0",2023-05-08,"Nottm Forest","Southampton",4,3,"H",3,1,"H",2.17,3.6,3.45,"3-1","4-3",9,4,19,5,1,0,0,0,2,11,16,10,7,13,26,"2-11","Y","Y","Y",1,0,"Nottm Forest-Southampton",131.333333333333,2.75,44.1666666666667,42.5,466.666666666667,119.166666666667,504.166666666667,1818.33333333333,34.5,179.25,432.25,1309.66666666667,1300.83333333333
