"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"285","E0","2023-04-05","Man United","Brentford",1,0,"H",1,0,"H",1.67,4.23,5.09,"1-0","1-0",18,3,6,1,3,2,0,0,12,3,8,13,1,15,21,"12-3","N","N","N",5,0,"Man United-Brentford",27,1,10,50,600,50,750,500,15,10,150,405,750
"289","E0","2023-04-08","Brentford","Newcastle",1,2,"A",1,0,"H",3.58,3.58,2.13,"1-0","1-2",12,6,10,4,0,0,0,0,6,5,10,15,3,11,25,"6-5","Y","Y","N",0,0,"Brentford-Newcastle",160,3,32,0,0,0,0,0,33,96,352,1760,0
"302","E0","2023-04-15","Wolves","Brentford",2,0,"H",1,0,"H",2.57,3.26,3.01,"1-0","2-0",11,9,10,3,1,1,0,0,5,2,12,8,2,7,20,"5-2","Y","N","N",2,0,"Wolves-Brentford",96,2,40,20,100,40,140,800,14,80,280,672,280
"309","E0","2023-04-22","Brentford","Aston Villa",1,1,"D",0,0,"D",2.55,3.51,2.85,"0-0","1-1",6,5,14,2,3,2,0,0,8,4,12,8,2,12,20,"8-4","Y","N","N",5,0,"Brentford-Aston Villa",152,2,23,50,600,100,600,1150,24,46,276,1824,1200
"319","E0","2023-04-26","Chelsea","Brentford",0,2,"A",0,1,"A",1.73,3.93,5.06,"0-1","0-2",15,4,7,1,1,2,0,0,5,2,5,13,2,7,18,"5-2","Y","N","N",3,0,"Chelsea-Brentford",115,2,47,30,200,60,210,1410,14,94,329,805,420
"326","E0","2023-04-29","Brentford","Nottm Forest",2,1,"H",0,1,"A",1.68,3.92,5.54,"0-1","2-1",14,8,5,3,1,2,0,0,6,0,6,13,3,6,19,"6-0","Y","Y","N",3,0,"Brentford-Nottm Forest",217,3,55,30,200,90,180,1650,18,165,330,1302,540
"257","E0","2023-03-11","Crystal Palace","Man City",0,1,"A",0,0,"D",9.18,5.2,1.37,"0-0","0-1",4,0,14,4,2,2,0,0,2,6,11,17,1,8,28,"2-6","N","N","N",4,0,"Crystal Palace-Man City",78,1,9,40,400,40,320,360,8,9,72,624,320
"271","E0","2023-04-01","Man City","Liverpool",4,1,"H",1,1,"D",1.66,4.22,5.26,"1-1","4-1",17,8,4,1,1,1,0,0,7,1,9,12,5,8,21,"7-1","Y","Y","Y",2,0,"Man City-Liverpool",217,5,65,20,100,100,160,1300,40,325,520,1736,800
"294","E0","2023-04-08","Southampton","Man City",1,4,"A",0,1,"A",12.65,6.46,1.24,"0-1","1-4",4,1,13,8,0,2,0,0,0,10,6,10,5,10,16,"0-10","Y","Y","Y",2,0,"Southampton-Man City",318,5,65,20,0,100,200,1300,50,325,650,3180,1000
"303","E0","2023-04-15","Man City","Leicester",3,1,"H",3,0,"H",1.16,8.82,16.85,"3-0","3-1",12,4,10,4,1,1,0,0,6,2,8,8,4,8,16,"6-2","Y","Y","Y",2,0,"Man City-Leicester",118,4,37,20,100,80,160,740,32,148,296,944,640
"321","E0","2023-04-26","Man City","Arsenal",4,1,"H",2,0,"H",1.57,4.52,5.71,"2-0","4-1",14,9,8,2,3,1,0,0,1,3,13,13,5,4,26,"1-3","Y","Y","Y",4,0,"Man City-Arsenal",282,5,64,40,300,200,160,2560,20,320,256,1128,800
"329","E0","2023-04-30","Fulham","Man City",1,2,"A",1,2,"A",11.97,6.48,1.25,"1-2","1-2",4,1,12,9,1,3,0,0,2,5,9,10,3,7,19,"2-5","Y","Y","N",4,0,"Fulham-Man City",0,0,0,40,300,120,280,0,21,0,0,0,840
"13","E0","2023-04-30","Fulham","Man City",1,2,"A",1,2,"A",11.97,6.48,1.25,"1-2","1-2",4,1,12,9,1,3,0,0,2,5,9,10,3,7,19,"2-5","Y","Y","N",4,0,"Fulham-Man City",148.333333333333,2.75,37.25,30,241.666666666667,81.6666666666667,263.333333333333,980.833333333333,24.0833333333333,134.833333333333,292.583333333333,1198.33333333333,632.5
