"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","epl_goalmins","n","epl_shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"312","E0","2023-04-22","Liverpool","Nottm Forest",3,2,"H",0,0,"D",1.19,7.71,15.51,"0-0","3-2",18,6,11,5,0,1,0,0,9,3,9,12,5,12,21,"9-3","Y","Y","Y",1,0,"Liverpool-Nottm Forest",290,5,68,10,0,50,120,680,60,340,816,3480,600
"320","E0","2023-04-26","West Ham","Liverpool",1,2,"A",1,1,"D",4.07,3.97,1.88,"1-1","1-2",7,2,20,4,0,0,0,0,3,6,6,8,3,9,14,"3-6","Y","Y","N",0,0,"West Ham-Liverpool",97,3,61,0,0,0,0,0,27,183,549,873,0
"332","E0","2023-04-30","Liverpool","Tottenham",4,3,"H",3,1,"H",1.54,4.97,5.51,"3-1","4-3",12,4,10,7,3,2,0,0,5,2,12,6,7,7,18,"5-2","Y","Y","Y",5,0,"Liverpool-Tottenham",320,7,97,50,600,350,350,4850,49,679,679,2240,2450
"335","E0","2023-05-03","Liverpool","Fulham",1,0,"H",1,0,"H",1.27,6.5,10.02,"1-0","1-0",15,3,9,3,0,0,0,0,7,5,10,8,1,12,18,"7-5","N","N","N",0,0,"Liverpool-Fulham",39,1,11,0,0,0,0,0,12,11,132,468,0
"342","E0","2023-05-06","Liverpool","Brentford",1,0,"H",1,0,"H",1.49,5.09,6.17,"1-0","1-0",15,5,5,1,4,2,0,0,7,3,19,10,1,10,29,"7-3","N","N","N",6,0,"Liverpool-Brentford",13,1,11,60,800,60,600,660,10,11,110,130,600
"357","E0","2023-05-15","Leicester","Liverpool",0,3,"A",0,2,"A",4.99,4.74,1.61,"0-2","0-3",4,4,16,5,2,1,0,0,4,4,11,17,3,8,28,"4-4","Y","Y","N",3,0,"Leicester-Liverpool",140,3,0,30,200,90,240,0,24,0,0,1120,720
"297","E0","2023-04-15","Aston Villa","Newcastle",3,0,"H",1,0,"H",3.71,3.47,2.13,"1-0","3-0",16,6,8,2,1,1,0,0,7,2,13,15,3,9,28,"7-2","Y","Y","N",2,0,"Aston Villa-Newcastle",158,3,0,20,100,60,180,0,27,0,0,1422,540
"309","E0","2023-04-22","Brentford","Aston Villa",1,1,"D",0,0,"D",2.55,3.51,2.85,"0-0","1-1",6,5,14,2,3,2,0,0,8,4,12,8,2,12,20,"8-4","Y","N","N",5,0,"Brentford-Aston Villa",152,2,23,50,600,100,600,1150,24,46,276,1824,1200
"316","E0","2023-04-25","Aston Villa","Fulham",1,0,"H",1,0,"H",1.8,3.99,4.45,"1-0","1-0",14,3,1,0,3,2,0,0,8,2,6,18,1,10,24,"8-2","N","N","N",5,0,"Aston Villa-Fulham",21,1,5,50,600,50,500,250,10,5,50,210,500
"330","E0","2023-04-30","Man United","Aston Villa",1,0,"H",1,0,"H",1.81,4.03,4.34,"1-0","1-0",14,6,7,1,2,0,0,0,1,4,16,7,1,5,23,"1-4","N","N","N",2,0,"Man United-Aston Villa",39,1,8,20,0,20,100,160,5,8,40,195,100
"341","E0","2023-05-06","Wolves","Aston Villa",1,0,"H",1,0,"H",3.06,3.31,2.51,"1-0","1-0",6,2,16,3,3,3,0,0,5,6,20,9,1,11,29,"5-6","N","N","N",6,0,"Wolves-Aston Villa",9,1,24,60,900,60,660,1440,11,24,264,99,660
"349","E0","2023-05-13","Aston Villa","Tottenham",2,1,"H",1,0,"H",2.34,3.72,3.01,"1-0","2-1",8,4,5,2,3,3,0,0,8,3,9,14,3,11,23,"8-3","Y","Y","N",6,0,"Aston Villa-Tottenham",170,3,0,60,900,180,660,0,33,0,0,1870,1980
"13","E0","2023-05-13","Aston Villa","Tottenham",2,1,"H",1,0,"H",2.34,3.72,3.01,"1-0","2-1",8,4,5,2,3,3,0,0,8,3,9,14,3,11,23,"8-3","Y","Y","N",6,0,"Aston Villa-Tottenham",120.666666666667,2.58333333333333,25.6666666666667,34.1666666666667,391.666666666667,85,334.166666666667,765.833333333333,24.3333333333333,108.916666666667,243,1160.91666666667,779.166666666667
