"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2025-10-25,"Man United","Brighton",4,2,"H",2,0,"H",2,3.9,3.4,"2-0","4-2",13,9,17,5,2,2,0,0,1,6,4,13,6,7,17,"1-6","Y","Y","Y",4,0,"Man United-Brighton",373,6,103,40,400,240,280,4120,42,618,721,2611,1680
"2","E0",2025-11-01,"Brighton","Leeds",3,0,"H",1,0,"H",1.87,3.7,4,"1-0","3-0",14,7,5,2,0,1,0,0,4,7,10,7,3,11,17,"4-7","Y","Y","N",1,0,"Brighton-Leeds",145,3,68,10,0,30,110,680,33,204,748,1595,330
"3","E0",2025-11-09,"Crystal Palace","Brighton",0,0,"D",0,0,"D",2.25,3.6,3,"0-0","0-0",10,2,7,3,1,4,0,0,4,8,10,12,0,12,22,"4-8","N","N","N",5,0,"Crystal Palace-Brighton",0,0,0,50,400,0,600,0,0,0,0,0,0
"4","E0",2025-11-22,"Brighton","Brentford",2,1,"H",0,1,"A",1.93,3.75,3.75,"0-1","2-1",14,5,10,4,4,2,0,0,7,4,10,9,3,11,19,"7-4","Y","Y","N",6,0,"Brighton-Brentford",184,3,40,60,800,180,660,2400,33,120,440,2024,1980
"5","E0",2025-10-26,"Everton","Tottenham",0,3,"A",0,2,"A",2.3,3.4,2.9,"0-2","0-3",12,2,7,4,2,0,0,0,9,8,9,8,3,17,17,"9-8","Y","Y","N",2,0,"Everton-Tottenham",153,3,103,20,0,60,340,2060,51,309,1751,2601,1020
"6","E0",2025-11-01,"Tottenham","Chelsea",0,1,"A",0,1,"A",2.63,3.6,2.5,"0-1","0-1",3,1,15,9,4,2,0,0,6,5,14,12,1,11,26,"6-5","N","N","N",6,0,"Tottenham-Chelsea",34,1,20,60,800,60,660,1200,11,20,220,374,660
"7","E0",2025-11-08,"Tottenham","Man United",2,2,"D",0,1,"A",2.63,3.7,2.5,"0-1","2-2",10,4,5,2,5,1,0,0,5,3,10,8,4,8,18,"5-3","Y","Y","Y",6,0,"Tottenham-Man United",296,4,43,60,500,240,480,2580,32,172,344,2368,1920
"8","E0",2025-11-23,"Arsenal","Tottenham",4,1,"H",2,0,"H",1.36,4.5,8,"2-0","4-1",17,8,3,2,1,3,0,0,4,1,11,15,5,5,26,"4-1","Y","Y","Y",4,0,"Arsenal-Tottenham",254,5,58,40,300,200,200,2320,25,290,290,1270,1000
"9","E0",2025-11-23,"Arsenal","Tottenham",4,1,"H",2,0,"H",1.36,4.5,8,"2-0","4-1",17,8,3,2,1,3,0,0,4,1,11,15,5,5,26,"4-1","Y","Y","Y",4,0,"Arsenal-Tottenham",179.875,3.125,54.375,42.5,400,126.25,416.25,1920,28.375,216.625,564.25,1605.375,1073.75
