"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","matchid","goalmins","n","shirts","Bookings","Crossbookings","GoalsXbookings","CornersXbookings","ShirtsXbookings","GoalsXcorners","GoalsXshirts","ShirtsXcorners","TGMXcorners","GoalsXcornerXbookings"
"1","E0",2023-10-08,"Arsenal","Man City",1,0,"H",0,0,"D",2.99,3.49,2.46,"0-0","1-0",12,2,4,1,2,3,0,0,5,4,8,7,1,9,15,"5-4","N","N","N",5,0,"Arsenal-Man City",86,1,11,50,600,50,450,550,9,11,99,774,450
"2","E0",2023-10-21,"Chelsea","Arsenal",2,2,"D",1,0,"H",3.33,3.5,2.26,"1-0","2-2",11,5,13,3,3,3,0,0,2,7,7,14,4,9,21,"2-7","Y","Y","Y",6,0,"Chelsea-Arsenal",224,4,90,60,900,240,540,5400,36,360,810,2016,2160
"3","E0",2023-10-28,"Arsenal","Sheffield United",5,0,"H",1,0,"H",1.13,10.16,21.31,"1-0","5-0",13,8,2,0,0,3,0,0,6,1,9,13,5,7,22,"6-1","Y","Y","Y",3,0,"Arsenal-Sheffield United",314,5,81,30,0,150,210,2430,35,405,567,2198,1050
"4","E0",2023-11-04,"Newcastle","Arsenal",1,0,"H",0,0,"D",2.83,3.41,2.59,"0-0","1-0",9,2,14,1,5,1,0,0,0,11,14,9,1,11,23,"0-11","N","N","N",6,0,"Newcastle-Arsenal",64,1,10,60,500,60,660,600,11,10,110,704,660
"5","E0",2023-11-11,"Arsenal","Burnley",3,1,"H",1,0,"H",1.19,7.47,14.74,"1-0","3-1",16,6,8,5,0,1,1,0,3,3,8,9,4,6,17,"3-3","Y","Y","Y",1,1,"Arsenal-Burnley",230,4,64,35,250,140,210,2240,24,256,384,1380,840
"6","E0",2023-11-25,"Brentford","Arsenal",0,1,"A",0,0,"D",4.74,3.82,1.78,"0-0","0-1",9,3,15,4,1,1,0,0,1,8,9,7,1,9,16,"1-8","N","N","N",2,0,"Brentford-Arsenal",89,1,29,20,100,20,180,580,9,29,261,801,180
"7","E0",2023-10-08,"Brighton","Liverpool",2,2,"D",1,2,"A",3.14,4.02,2.17,"1-2","2-2",14,3,14,4,1,2,0,0,8,1,12,20,4,9,32,"8-1","Y","Y","Y",3,0,"Brighton-Liverpool",183,4,51,30,200,120,270,1530,36,204,459,1647,1080
"8","E0",2023-10-21,"Man City","Brighton",2,1,"H",2,0,"H",1.42,5.45,6.93,"2-0","2-1",10,6,5,3,2,2,1,0,2,2,9,11,3,4,20,"2-2","Y","Y","N",4,1,"Man City-Brighton",99,3,59,65,900,195,260,3835,12,177,236,396,780
"9","E0",2023-10-29,"Brighton","Fulham",1,1,"D",1,0,"H",1.59,4.65,5.36,"1-0","1-1",18,7,10,5,0,3,0,0,7,3,12,8,2,10,20,"7-3","Y","N","N",3,0,"Brighton-Fulham",91,2,54,30,0,60,300,1620,20,108,540,910,600
"10","E0",2023-11-04,"Everton","Brighton",1,1,"D",1,0,"H",3.1,3.87,2.21,"1-0","1-1",10,4,7,2,4,2,0,0,3,3,15,5,2,6,20,"3-3","Y","N","N",6,0,"Everton-Brighton",91,2,37,60,800,120,360,2220,12,74,222,546,720
"11","E0",2023-11-12,"Brighton","Sheffield United",1,1,"D",1,0,"H",1.24,6.8,11.28,"1-0","1-1",11,6,9,1,3,2,1,0,6,3,13,16,2,9,29,"6-3","Y","N","N",5,1,"Brighton-Sheffield United",80,2,28,75,1100,150,675,2100,18,56,252,720,1350
"12","E0",2023-11-25,"Nottm Forest","Brighton",2,3,"A",1,2,"A",3.32,3.63,2.19,"1-2","2-3",18,5,11,5,2,4,0,1,6,4,12,7,5,10,19,"6-4","Y","Y","Y",6,1,"Nottm Forest-Brighton",208,5,77,85,1300,425,850,6545,50,385,770,2080,4250
"13","E0",2023-11-25,"Nottm Forest","Brighton",2,3,"A",1,2,"A",3.32,3.63,2.19,"1-2","2-3",18,5,11,5,2,4,0,1,6,4,12,7,5,10,19,"6-4","Y","Y","Y",6,1,"Nottm Forest-Brighton",146.583333333333,2.83333333333333,49.25,50,554.166666666667,144.166666666667,413.75,2470.83333333333,22.6666666666667,172.916666666667,392.5,1181,1176.66666666667
